Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
35	0	41	44	11	0	4	15	2	3	2	3	2	0	2	0	0	0	1	3	1	4	4	4	4	0	0	1	0	91
45	28	32	15	10	0	5	15	2	1	3	4	2	0	1	1	1	2	1	0	0	4	4	4	4	0	0	1	0	88
36	22	44	18	5	10	15	0	3	1	4	2	2	0	2	0	0	2	1	1	1	3	4	4	4	1	0	0	0	94
19	26	37	38	0	0	13	17	3	1	2	4	1	1	1	1	0	1	1	2	1	4	4	4	4	0	0	0	1	51
47	28	16	29	14	14	0	2	2	4	2	2	1	1	1	1	2	1	0	1	0	3	4	4	3	1	0	0	0	50
47	22	42	9	10	3	15	2	3	2	3	2	1	0	3	0	3	1	0	0	1	3	4	4	4	0	0	0	1	98
24	35	28	33	14	2	14	0	3	2	4	1	1	3	0	0	0	0	2	2	1	4	4	4	4	0	1	0	0	51
35	27	26	32	0	27	3	0	1	6	2	1	1	1	1	1	2	1	0	1	0	4	4	4	4	0	1	0	0	47
28	25	25	42	11	10	9	0	3	3	4	0	2	0	0	2	0	2	1	1	1	4	4	3	3	1	0	0	0	45
32	20	26	42	13	4	13	0	3	4	2	1	2	0	0	2	0	1	2	1	1	4	4	4	4	0	0	1	0	51
22	28	39	31	13	2	11	4	3	1	3	3	0	1	1	2	1	1	2	0	1	4	4	4	4	0	0	1	0	72
54	24	36	6	11	14	2	3	2	3	4	1	3	0	1	0	1	1	2	0	1	4	3	4	4	0	0	0	1	82
48	12	19	41	13	0	10	7	4	1	1	4	3	0	0	1	1	1	1	1	1	4	4	4	4	0	0	0	1	64
17	49	25	29	0	15	10	5	0	3	2	5	0	3	0	1	0	1	2	1	0	3	4	4	4	0	1	0	0	29
48	32	20	20	14	2	14	0	3	2	4	1	3	1	0	0	1	1	1	1	1	4	4	4	3	0	0	1	0	84
28	46	29	17	13	0	0	17	4	1	0	5	1	2	1	0	0	2	1	1	1	4	4	3	4	0	0	0	1	30
28	28	38	26	15	0	13	2	2	1	4	3	1	1	1	1	1	1	2	0	1	4	4	4	4	1	0	0	0	75
27	17	27	49	0	4	5	21	0	5	3	2	0	1	1	2	2	0	0	2	0	2	4	4	4	1	0	0	0	11
23	31	27	39	14	10	6	0	3	1	5	1	1	1	1	1	0	1	1	2	1	4	4	4	4	1	0	0	0	73
50	11	34	25	11	2	13	4	4	2	2	2	3	0	0	1	1	0	2	1	1	4	4	4	4	0	1	0	0	80
45	5	24	46	21	0	4	5	3	2	2	3	1	0	1	2	3	0	0	1	1	4	4	4	4	0	1	0	0	73
33	35	27	25	0	10	9	11	0	2	5	3	1	1	1	1	1	2	0	1	0	3	4	4	3	0	1	0	0	71
30	14	36	40	10	0	15	5	3	1	3	3	0	0	2	2	2	1	0	1	1	4	4	4	4	0	0	1	0	55
15	23	42	40	2	10	15	3	2	2	3	3	0	0	2	2	0	2	1	1	1	3	4	4	3	0	0	1	0	59
32	40	26	22	2	0	18	10	1	2	4	3	1	2	1	0	1	1	0	2	1	4	4	4	4	1	0	0	0	60
30	32	26	32	14	3	13	0	4	2	3	1	1	1	1	1	1	1	1	1	1	3	4	4	4	0	0	0	1	89
32	26	44	18	16	11	3	0	3	5	1	1	0	2	2	0	2	0	1	1	0	4	3	4	4	0	1	0	0	35
17	42	20	41	0	14	5	11	0	3	3	4	0	2	0	2	1	1	1	1	0	3	4	4	3	0	0	1	0	22
30	39	28	23	0	11	16	3	2	1	5	2	1	2	0	1	1	1	2	0	0	4	4	4	4	0	0	1	0	52
33	30	40	17	10	2	18	0	2	2	4	2	1	1	1	1	2	1	1	0	1	4	4	4	4	0	0	0	1	83
18	18	51	33	0	4	13	13	2	1	3	4	1	1	1	1	0	0	3	1	0	4	4	4	4	0	0	0	1	54
26	22	18	54	10	4	5	11	3	1	4	2	1	1	1	1	1	0	0	3	0	4	4	4	4	1	0	0	0	71
33	29	44	14	9	0	11	10	3	0	2	5	0	2	2	0	2	0	1	1	1	4	3	4	3	1	0	0	0	44
30	35	17	38	0	16	3	11	2	4	2	2	1	0	1	2	1	2	0	1	0	4	4	4	4	0	1	0	0	19
49	15	32	24	11	0	10	9	2	2	2	4	3	1	0	0	1	0	2	1	1	4	4	4	4	1	0	0	0	53
38	23	26	33	10	2	3	15	3	1	3	3	1	1	1	1	2	1	0	1	0	3	4	4	4	0	1	0	0	58
21	31	41	27	3	0	0	27	1	0	1	8	0	1	2	1	1	1	1	1	0	4	3	4	3	0	0	0	1	0
25	38	24	33	18	2	0	10	3	2	2	3	1	1	2	0	0	2	0	2	1	4	4	4	3	0	0	1	0	62
31	29	29	31	0	6	13	11	1	2	5	2	1	1	1	1	1	1	1	1	0	4	4	3	4	0	1	0	0	79
48	17	22	33	0	17	3	10	3	4	2	1	2	1	0	1	2	0	1	1	0	4	4	4	4	0	0	1	0	59
33	35	24	28	14	14	2	0	3	4	3	0	1	1	0	2	1	1	2	0	0	3	4	4	3	0	0	0	1	51
44	25	34	17	0	10	11	9	0	4	3	3	2	1	1	0	1	1	2	0	1	3	4	4	4	0	0	1	0	64
42	17	40	21	11	13	4	2	2	4	1	3	2	0	2	0	1	1	1	1	1	4	4	4	3	0	0	0	1	38
35	25	33	27	7	0	13	10	4	0	3	3	2	1	1	0	0	0	2	2	1	4	3	4	4	1	0	0	0	88
26	34	24	36	0	10	9	11	3	3	3	1	1	1	1	1	1	2	0	1	0	4	4	4	4	0	0	0	1	64
26	18	34	42	3	16	11	0	2	3	4	1	0	0	2	2	1	1	1	1	1	4	4	4	4	0	1	0	0	68
32	18	27	43	18	10	2	0	3	5	2	0	1	0	2	1	0	1	0	3	1	4	4	4	3	1	0	0	0	81
13	38	36	33	0	0	17	13	3	1	4	2	0	1	1	2	1	2	1	0	0	4	4	4	4	1	0	0	0	61
47	27	39	7	10	5	15	0	2	3	4	1	1	0	3	0	3	1	0	0	1	4	4	3	4	1	0	0	0	90
38	38	32	12	4	10	14	2	1	2	5	2	2	1	1	0	1	2	1	0	1	4	4	4	4	0	0	1	0	91
24	28	32	36	17	0	2	11	5	2	1	2	0	1	1	2	1	1	1	1	0	4	4	4	4	0	1	0	0	51
17	34	37	32	0	3	12	15	1	1	3	5	1	1	1	1	0	1	2	1	0	4	4	4	3	0	1	0	0	43
21	34	39	26	0	12	11	7	1	3	3	3	0	2	2	0	1	1	1	1	1	4	4	4	4	0	1	0	0	60
27	17	37	39	3	0	23	4	1	0	6	3	1	0	2	1	1	0	1	2	1	4	3	3	4	0	0	0	1	109
36	21	29	34	10	0	4	16	3	2	2	3	0	1	1	2	2	1	1	0	0	4	4	4	4	0	0	1	0	47
48	25	25	22	11	10	6	3	1	3	4	2	3	0	0	1	1	2	1	0	1	4	4	3	4	0	0	1	0	77
2	23	57	38	2	3	11	14	2	1	2	5	0	0	2	2	0	0	3	1	1	4	4	4	3	0	0	1	0	71
37	19	30	34	13	2	4	11	4	2	3	1	1	0	1	2	2	0	1	1	0	4	4	4	4	0	0	0	1	86
57	34	8	21	25	0	0	5	5	2	0	3	3	1	0	0	2	1	0	1	1	4	4	3	4	0	0	0	1	100
37	33	16	34	0	6	0	24	1	3	3	3	1	1	1	1	2	1	0	1	0	4	3	4	4	0	0	0	1	51
41	33	31	15	14	0	3	13	3	0	2	5	1	1	1	1	2	1	1	0	0	4	3	4	4	1	0	0	0	74
39	27	21	33	4	16	0	10	1	6	2	1	0	2	1	1	2	0	1	1	0	4	4	4	4	0	1	0	0	40
20	43	21	36	13	4	3	10	3	2	2	3	1	2	0	1	0	1	1	2	1	4	3	4	4	1	0	0	0	52
46	35	11	28	4	21	5	0	2	4	3	1	1	2	0	1	2	1	0	1	0	4	4	4	4	0	0	1	0	49
36	9	25	50	21	0	4	5	4	1	2	3	1	0	1	2	2	0	0	2	1	4	4	4	4	1	0	0	0	87
28	26	57	9	15	10	0	5	3	3	0	4	1	0	3	0	0	2	2	0	1	4	4	3	3	1	0	0	0	97
39	31	42	8	0	24	2	4	2	3	2	3	1	1	2	0	2	1	1	0	0	4	4	4	4	0	1	0	0	90
32	10	23	55	14	2	0	14	4	2	2	2	2	0	0	2	0	0	2	2	1	4	4	4	4	0	0	0	1	61
41	29	37	13	17	11	0	2	4	2	1	3	0	1	3	0	3	1	0	0	0	4	3	4	4	0	1	0	0	106
18	46	24	32	12	11	0	7	3	3	0	4	0	2	0	2	1	2	1	0	0	3	4	3	4	0	1	0	0	35
16	40	26	38	6	13	11	0	5	3	2	0	0	1	1	2	0	2	1	1	1	4	4	4	3	0	0	1	0	40
35	39	18	28	2	4	13	11	3	1	4	2	1	2	0	1	2	1	1	0	0	4	4	4	4	0	0	0	1	64
23	19	45	33	10	7	11	2	3	4	2	1	0	0	3	1	2	0	1	1	1	4	4	4	4	1	0	0	0	59
52	33	17	18	14	2	14	0	2	2	4	2	2	1	0	1	2	1	1	0	1	4	4	3	4	0	0	1	0	82
