Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
30	29	12	49	6	10	3	11	5	2	2	1	2	0	0	2	0	2	0	2	0	4	4	4	4	0	0	1	0	58
37	20	40	23	21	5	4	0	4	4	1	1	2	0	2	0	1	1	1	1	1	4	3	4	3	0	0	1	0	103
36	29	34	21	17	10	0	3	4	2	0	4	2	1	0	1	0	1	3	0	1	4	4	3	4	1	0	0	0	82
36	43	24	17	21	0	6	3	4	1	3	2	2	1	1	0	1	2	0	1	1	4	4	4	4	1	0	0	0	80
25	42	17	36	11	17	0	2	3	4	1	2	1	1	0	2	1	1	1	1	1	4	3	4	4	0	0	0	1	64
43	27	20	30	14	11	0	5	3	2	2	3	2	1	0	1	1	1	1	1	0	4	3	4	4	0	1	0	0	72
35	36	41	8	0	13	11	6	1	2	2	5	1	1	2	0	1	2	1	0	1	4	4	4	4	0	0	0	1	67
24	20	55	21	3	0	11	16	3	2	1	4	1	1	2	0	1	0	2	1	1	3	4	4	3	0	1	0	0	66
33	45	4	38	4	16	0	10	2	5	2	1	0	3	0	1	2	0	0	2	0	4	4	4	4	0	0	1	0	7
15	32	48	25	6	0	24	0	4	2	3	1	0	2	1	1	0	0	3	1	1	3	4	4	4	1	0	0	0	77
18	28	56	18	0	3	21	6	3	1	4	2	0	2	2	0	1	0	3	0	1	4	4	4	4	0	0	0	1	87
42	29	16	33	15	0	3	12	2	2	3	3	2	1	0	1	1	1	1	1	1	4	4	4	3	1	0	0	0	43
50	23	33	14	11	5	10	4	2	4	2	2	2	1	1	0	2	0	2	0	1	4	4	4	4	0	1	0	0	79
31	19	42	28	11	10	4	5	3	2	2	3	1	0	2	1	1	1	1	1	1	4	4	4	4	0	0	1	0	68
