Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
38	24	38	20	12	11	4	3	2	2	4	2	1	1	1	1	2	0	2	0	0	4	4	4	4	0	0	1	0	87
55	15	28	22	24	4	0	2	4	3	0	3	2	1	0	1	2	0	2	0	1	4	4	3	3	0	0	1	0	92
36	40	16	28	5	10	0	15	2	1	3	4	0	1	1	2	2	2	0	0	0	4	4	3	4	1	0	0	0	64
32	20	28	40	0	4	10	16	3	2	2	3	2	0	1	1	1	1	1	1	0	4	4	4	4	0	1	0	0	77
22	19	53	26	0	2	14	14	2	2	3	3	0	1	2	1	1	0	2	1	0	4	4	4	4	0	0	0	1	61
18	47	41	14	6	21	0	3	3	3	1	3	0	2	2	0	1	2	1	0	0	4	3	4	4	0	0	0	1	71
23	36	28	33	3	13	10	4	2	4	2	2	0	2	0	2	1	1	2	0	0	4	4	4	4	1	0	0	0	33
30	29	31	30	13	0	4	13	3	2	1	4	1	1	0	2	1	1	2	0	0	4	3	4	4	0	1	0	0	53
34	46	23	17	0	14	4	12	3	2	2	3	2	2	0	0	1	1	1	1	0	4	4	4	4	0	0	1	0	75
39	32	34	15	10	0	11	9	2	3	1	4	1	2	1	0	2	1	1	0	1	3	4	4	4	0	0	1	0	75
37	9	56	18	4	0	26	0	3	2	4	1	1	0	3	0	2	0	1	1	1	4	4	3	4	1	0	0	0	101
35	25	38	22	14	0	11	5	3	2	1	4	1	2	1	0	1	0	2	1	1	4	4	4	4	1	0	0	0	70
28	41	23	28	11	2	13	4	2	1	3	4	2	2	0	0	0	1	1	2	1	4	4	4	4	0	0	0	1	44
32	27	40	21	21	4	5	0	3	3	3	1	2	1	1	0	1	1	1	1	1	4	4	4	4	0	1	0	0	77
21	29	31	39	0	0	18	12	2	2	3	3	1	1	1	1	1	1	0	2	1	4	4	4	4	0	1	0	0	73
48	20	21	31	21	4	5	0	4	1	4	1	2	0	0	2	2	1	1	0	1	4	4	4	4	0	0	1	0	107
27	17	26	50	0	0	13	17	2	1	3	4	1	1	0	2	1	0	1	2	0	4	4	4	4	1	0	0	0	31
31	16	37	36	14	0	6	10	4	2	2	2	1	1	1	1	1	0	1	2	1	4	4	4	4	0	0	1	0	67
21	25	33	41	0	2	4	24	0	3	3	4	1	1	1	1	0	1	1	2	0	3	4	4	4	0	0	0	1	40
21	36	41	22	0	13	4	13	2	2	3	3	1	1	1	1	0	2	2	0	0	4	4	4	4	0	0	0	1	64
37	39	35	9	15	11	0	4	3	2	2	3	1	3	0	0	1	0	3	0	0	4	4	4	4	0	0	0	1	69
32	37	34	17	2	0	11	17	2	2	1	5	1	1	2	0	1	1	1	1	1	4	4	4	4	0	1	0	0	37
17	33	40	30	2	14	3	11	3	4	1	2	1	0	1	2	0	2	2	0	0	4	4	4	4	1	0	0	0	62
52	13	26	29	23	7	0	0	4	5	1	0	3	0	0	1	1	0	2	1	1	4	4	4	3	1	0	0	0	87
35	45	25	15	14	11	2	3	3	1	2	4	0	3	1	0	2	1	0	1	0	4	4	4	4	0	0	1	0	54
33	25	21	41	13	3	0	14	3	2	2	3	1	1	1	1	2	0	0	2	1	4	4	4	4	1	0	0	0	52
27	35	40	18	10	0	16	4	3	1	5	1	0	2	2	0	2	0	1	1	1	4	4	2	4	0	1	0	0	64
25	32	34	29	10	3	17	0	2	3	5	0	0	1	2	1	2	1	0	1	1	4	4	4	3	0	0	0	1	78
15	38	42	25	3	0	25	2	5	1	3	1	0	1	2	1	1	2	1	0	1	4	4	4	4	0	1	0	0	93
19	30	47	24	6	10	11	3	2	3	2	3	0	0	3	1	1	2	1	0	1	4	4	4	4	0	1	0	0	75
35	40	19	26	14	2	14	0	5	2	3	0	1	2	1	0	1	1	0	2	1	4	4	4	3	0	0	1	0	69
33	24	24	39	2	0	18	10	2	2	3	3	2	1	1	0	0	1	0	3	1	4	4	4	4	0	0	1	0	59
31	32	42	15	10	7	11	2	4	3	2	1	0	2	2	0	2	0	1	1	1	4	4	4	4	0	0	0	1	84
31	27	41	21	11	4	10	5	1	3	3	3	2	1	0	1	0	1	3	0	1	4	4	4	4	1	0	0	0	56
