Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
13	49	39	19	3	15	10	2	4	2	1	3	0	3	0	1	0	1	3	0	0	4	4	4	4	0	0	1	0	58
39	21	30	30	3	4	13	10	1	2	3	4	0	1	2	1	3	0	0	1	1	4	4	4	4	1	0	0	0	50
41	23	40	16	0	2	21	7	1	1	4	4	2	1	1	0	1	1	2	0	1	4	4	4	4	1	0	0	0	69
32	34	38	16	4	5	10	11	3	3	1	3	1	1	1	1	1	1	2	0	0	4	4	4	4	0	1	0	0	66
25	35	33	27	10	13	7	0	4	2	2	2	1	2	1	0	1	0	1	2	0	4	4	4	4	0	0	1	0	93
49	34	21	16	11	10	9	0	1	2	4	3	3	1	0	0	1	1	1	1	1	4	4	4	4	0	0	0	1	73
30	40	11	39	3	25	2	0	3	5	2	0	1	2	0	1	1	1	0	2	0	4	4	4	3	0	1	0	0	42
37	9	31	43	15	2	10	3	3	3	3	1	2	0	1	1	0	0	2	2	1	4	4	3	4	0	0	1	0	71
41	14	25	40	13	3	4	10	3	1	4	2	2	0	1	1	1	0	1	2	1	4	4	4	4	1	0	0	0	86
23	23	39	35	10	17	0	3	3	5	1	1	0	1	2	1	2	0	1	1	0	4	3	4	4	0	0	0	1	50
37	30	10	43	0	2	4	24	1	1	3	5	1	1	0	2	2	1	0	1	0	4	4	4	4	0	0	0	1	60
42	33	28	17	4	3	11	12	2	3	2	3	2	1	1	0	1	1	1	1	1	4	4	4	4	0	0	1	0	81
69	9	24	18	11	4	3	12	2	3	2	3	3	0	1	0	3	0	0	1	1	4	4	4	4	0	1	0	0	94
10	21	49	40	3	13	14	0	3	3	3	1	0	1	2	1	0	0	2	2	0	4	4	4	4	0	0	1	0	57
42	31	17	30	12	11	3	4	5	2	2	1	0	1	1	2	3	1	0	0	0	3	4	4	4	1	0	0	0	81
48	16	35	21	4	3	21	2	2	3	2	3	1	1	2	0	2	0	1	1	1	4	4	4	4	0	0	0	1	88
17	39	25	39	14	0	4	12	5	1	2	2	1	2	0	1	0	1	1	2	1	4	4	4	4	1	0	0	0	33
24	26	38	32	3	12	0	15	3	2	2	3	1	1	0	2	0	1	3	0	0	4	4	4	4	0	1	0	0	58
23	32	32	33	4	0	2	24	3	0	3	4	0	2	1	1	1	1	1	1	0	4	3	3	4	0	0	0	1	65
21	16	35	48	7	2	10	11	4	1	4	1	1	0	2	1	0	1	1	2	0	4	4	4	4	0	1	0	0	86
36	22	12	50	21	2	3	4	4	2	2	2	1	1	0	2	2	0	0	2	1	4	3	4	4	1	0	0	0	44
20	50	30	20	0	10	17	3	0	2	5	3	1	2	1	0	0	2	1	1	1	3	4	3	3	0	0	1	0	64
28	16	45	31	4	0	12	14	2	2	3	3	0	1	1	2	1	0	3	0	0	4	4	4	4	0	0	1	0	88
27	28	21	44	13	4	3	10	4	3	2	1	1	1	0	2	1	1	1	1	1	4	4	4	4	1	0	0	0	40
19	30	42	29	0	4	15	11	2	3	3	2	0	2	0	2	1	0	3	0	0	4	4	4	4	0	1	0	0	51
21	25	32	42	3	4	13	10	3	2	2	3	0	1	2	1	1	1	0	2	1	3	4	4	4	0	0	0	1	47
29	46	7	38	13	4	2	11	3	2	3	2	0	3	0	1	2	0	0	2	0	4	4	4	4	0	0	0	1	43
27	44	33	16	24	4	2	0	5	2	2	1	1	0	2	1	1	3	0	0	1	4	4	3	4	0	0	1	0	49
45	26	9	40	10	4	5	11	1	2	6	1	0	1	0	3	4	0	0	0	0	4	4	4	4	0	1	0	0	52
41	27	23	29	6	11	10	3	3	4	1	2	1	2	0	1	2	0	1	1	0	4	3	4	4	0	0	0	1	42
