Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	4	8	19	20	21	22	23	35	36	5	7	10	11	12	27	29	31	33	38	3	0	51	282	2034	0	1940	347	0	0	0	0	0	
4	12	18	19	20	25	29	32	34	35	8	11	14	15	21	22	27	28	30	37	1	1	40	0	802	3711	0	4	100	2	1	0	0	
5	8	14	15	20	21	29	30	31	38	3	4	7	9	13	22	24	27	32	39	0	2	91	61	29	0	112	0	11	1	0	1	0	
1	3	4	7	11	15	16	23	29	32	6	10	14	17	19	24	25	31	33	35	1	3	53	161	0	265	419	82	0	1	0	0	0	
0	1	5	13	15	17	20	22	23	33	2	3	8	9	10	11	18	21	25	38	0	0	75	467	0	170	193	165	0	0	1	0	0	
1	2	4	10	11	13	17	25	34	38	5	6	7	8	9	12	15	18	31	35	2	1	40	0	24148	608	0	1673	14	1	6	0	0	
8	9	13	18	22	24	25	30	34	35	3	12	14	19	28	29	31	32	33	39	1	2	83	340	0	65	0	4	5	1	0	0	0	
2	12	15	17	19	21	22	29	30	36	1	4	14	18	26	28	32	33	37	38	1	3	94	111	0	0	103	0	31	1	0	2	0	
4	9	11	13	20	25	31	32	37	39	7	8	12	14	15	16	21	28	35	38	1	0	88	359	108	0	5536	0	0	4	1	1	0	
6	9	10	16	18	19	22	24	26	27	0	4	12	17	28	32	34	35	36	37	3	1	72	226	758	1008	697	439	40	0	1	0	0	
4	13	14	18	24	32	33	34	37	38	1	5	11	19	20	23	27	28	36	39	2	2	88	0	4220	6968	0	445	18	1	0	0	0	
1	4	5	6	10	11	16	31	34	36	0	3	7	9	18	22	23	25	30	38	0	3	93	345	198	188	541	3	14	2	0	0	0	
0	4	5	8	16	20	21	25	27	31	10	11	12	13	14	23	28	29	30	39	2	0	84	878	5968	69	0	984	49	4	0	0	0	
4	6	9	11	12	13	14	25	27	38	1	2	5	17	19	21	32	33	37	39	2	1	52	54	0	41847	96	0	3	1	0	0	0	
1	8	9	16	17	19	27	31	32	36	0	7	10	12	13	20	23	25	29	38	1	2	73	87	3145	0	1633	0	7	1	0	0	0	
4	9	11	18	19	22	24	27	34	37	1	16	17	23	28	29	32	33	35	38	2	3	41	69	0	24810	50359	0	20	9	1	0	0	
3	4	7	8	14	17	30	32	34	37	0	2	5	9	13	18	20	22	24	35	0	0	63	1607	216	0	497	101	0	11	0	0	0	
0	3	6	9	13	29	31	34	35	37	4	7	10	20	22	23	24	26	33	36	1	1	39	0	580	294	266	228	0	3	0	0	0	
0	2	5	9	10	12	19	30	33	36	3	4	6	11	21	23	27	32	35	38	0	2	80	242	5747	595	158	1015	63	0	1	0	0	
0	7	10	15	16	22	26	33	36	38	5	11	17	21	25	27	31	34	35	39	1	3	32	66	0	319	602	277	0	4	1	0	0	
0	1	5	9	10	15	21	26	30	34	3	6	8	12	16	25	29	33	37	38	3	0	81	539	0	226	101	0	0	2	0	0	0	
0	5	6	12	13	15	25	27	29	38	3	11	16	20	22	26	30	31	34	37	2	1	39	125	0	169	113	0	2	0	1	0	0	
5	6	12	16	18	19	25	28	31	38	4	10	11	13	14	20	21	34	35	39	2	2	72	110	0	46524	0	727	44	2	0	0	0	
7	10	19	20	22	25	27	28	29	30	1	2	3	4	11	13	23	26	31	37	3	3	67	120	0	752	368	4	254	2	1	0	0	
2	7	10	24	25	27	29	31	32	37	0	4	6	14	15	16	22	30	33	35	0	0	24	703	530	37937	0	0	56	3	1	0	0	
8	10	11	15	25	26	29	30	33	34	0	4	5	7	12	17	21	23	24	38	1	1	48	58	49	0	8096	0	0	2	0	0	0	
1	2	9	17	20	21	24	25	26	37	0	3	4	5	7	13	16	18	31	32	2	2	80	0	13250	476	31084	4	16	2	1	0	0	
5	21	23	24	25	26	30	34	36	38	1	8	10	12	20	27	29	33	35	37	2	3	47	1590	592	35818	2207	140	23	8	1	0	0	
6	9	17	23	25	26	27	28	31	39	0	13	14	15	16	22	29	32	36	38	1	0	62	753	161	81	0	5	0	1	0	0	0	
2	4	6	9	12	15	17	25	33	39	5	16	18	20	22	24	26	35	36	38	3	1	71	167	8751	414	85	0	40	2	0	0	0	
7	10	12	16	22	23	27	30	35	37	6	15	20	21	25	26	29	31	38	39	3	2	82	166	67	112	133	0	60	3	0	0	0	
4	8	13	15	18	24	26	31	34	38	1	2	3	9	14	17	19	27	37	39	3	3	79	88	34	35	0	4	7	0	0	0	0	
0	2	6	9	13	19	24	28	35	38	1	4	8	10	11	14	18	32	33	36	1	0	58	412	915	0	660	0	9	2	1	0	0	
2	3	8	10	11	12	16	17	30	36	7	13	14	15	18	21	23	28	32	35	3	1	48	68	0	0	112	766	26	4	1	0	0	
0	2	4	17	20	22	27	33	34	39	9	11	14	16	19	25	31	35	36	38	1	2	118	53	0	192	0	4	118	1	0	0	0	
7	8	10	11	12	13	20	27	34	36	0	1	6	14	16	19	25	29	30	38	3	3	63	51	0	1109	0	0	0	1	0	0	0	
3	6	18	19	22	24	27	30	36	39	0	7	9	13	20	25	28	31	34	38	1	0	74	194	0	21640	0	984	53	0	1	0	0	
0	1	8	11	12	16	21	25	30	38	2	7	10	13	20	24	27	28	31	37	1	1	35	35	0	0	49	41	0	0	1	0	0	
0	2	12	13	22	24	27	29	34	36	1	4	6	11	14	25	26	33	38	39	2	2	55	0	0	305	6892	0	9	7	0	0	0	
3	4	6	7	10	17	20	24	34	35	2	5	12	14	18	22	26	33	37	38	1	3	45	208	1161	21	0	731	99	1	1	0	0	
0	7	8	10	14	16	21	26	32	34	1	2	5	13	17	19	25	31	33	35	0	0	25	307	121	0	1671	193	14	0	0	0	0	
0	3	6	7	12	19	22	27	28	36	2	5	10	11	15	18	26	29	37	39	0	1	80	179	62	0	0	54	4	0	0	1	0	
2	4	12	16	20	22	25	29	30	32	1	6	7	17	19	26	27	35	36	38	0	2	66	80	0	589	0	175	6	0	1	0	0	
3	5	6	8	19	28	31	32	36	37	0	4	10	14	15	16	24	25	34	35	3	3	72	486	128	0	16453	3	34	4	1	0	0	
2	3	4	7	8	16	20	28	37	38	5	6	9	13	18	19	22	26	29	35	1	0	77	304	89	5685	0	4	0	1	0	0	0	
0	9	15	19	23	27	29	30	37	39	6	8	16	17	18	21	24	25	34	35	3	1	86	47	0	26	32	0	22	1	0	0	0	
6	8	15	16	20	24	26	31	36	37	0	1	5	7	14	17	19	30	32	39	2	2	39	93	39	18	94	0	2	0	0	0	0	
1	8	12	13	27	29	32	35	38	39	5	11	14	20	21	26	28	30	33	37	3	3	92	66	95	0	3924	0	83	3	0	0	0	
2	5	8	11	18	22	23	24	30	36	0	1	9	12	16	25	26	31	37	39	0	0	54	225	0	94	30	0	0	0	0	0	0	
8	9	11	13	16	17	18	24	30	39	4	7	10	19	20	22	29	32	37	38	2	1	104	305	7639	0	3862	0	23	1	0	0	0	
4	14	15	16	25	26	30	31	37	38	0	3	10	11	12	29	32	33	34	39	3	2	70	0	63	108	0	131	13	1	0	0	0	
0	1	9	11	12	14	17	21	32	38	8	10	18	20	22	26	27	31	33	35	1	3	74	0	136	116	67	1147	39	2	1	0	0	
10	13	15	16	18	23	31	35	38	39	0	5	7	14	19	20	21	24	27	34	3	0	85	959	510	246	206	294	0	2	1	0	0	
0	1	10	13	18	21	24	26	27	35	7	8	11	16	22	25	32	33	37	39	0	1	30	174	2649	33	27	0	39	0	1	0	0	
4	5	6	12	18	22	23	27	32	35	0	1	9	15	19	20	25	29	30	33	1	2	37	46	0	188	64	0	16	1	0	2	0	
0	6	8	9	10	18	23	30	36	38	3	12	15	16	17	25	26	31	37	39	1	3	81	155	0	162	543	471	18	0	1	0	0	
0	7	12	15	21	23	30	31	32	39	4	8	9	13	14	16	17	26	29	34	0	0	73	601	0	438	26	0	4	0	1	0	0	
2	7	13	16	24	26	32	34	36	37	14	15	17	19	21	22	28	30	31	33	1	1	78	95	40	67	254	0	6	0	0	0	0	
0	6	10	15	21	25	27	32	34	38	13	16	19	20	23	24	26	28	35	39	1	2	52	92	31	180	0	1197	7	1	0	0	0	
2	3	6	7	14	27	29	31	33	38	1	4	5	8	20	21	24	28	30	32	3	3	18	89	0	73486	52	0	14	0	0	0	0	
3	6	7	12	17	19	22	26	29	34	9	10	11	13	21	24	28	30	32	33	3	0	54	379	120	0	571	118	9	0	1	0	0	
2	3	5	9	22	24	28	30	34	39	6	12	14	15	17	26	27	31	32	38	3	1	62	168	118	0	529	474	22	0	1	0	0	
3	9	19	20	26	29	35	36	37	38	2	5	6	8	13	15	17	23	27	39	0	2	83	0	15997	2809	330	0	133	1	0	0	0	
2	7	11	12	15	17	21	31	37	38	3	4	13	16	18	22	25	30	32	34	0	3	79	0	120	0	463	142	21	0	1	0	0	
5	6	9	17	19	20	27	29	33	38	7	14	15	16	18	22	24	26	31	34	1	0	88	171	0	11277	0	314	3	1	0	0	0	
3	16	20	23	24	28	29	32	38	39	4	7	13	15	19	31	33	34	36	37	3	1	98	0	23092	330	220	434	3	1	0	0	0	
2	3	6	11	12	22	24	30	31	38	0	1	7	25	27	29	32	33	37	39	2	2	36	42	35	113	0	343	0	0	0	1	0	
1	4	8	15	16	19	20	24	27	38	7	9	10	12	13	14	23	29	30	32	1	3	113	71	517	48	1715	30	4	0	1	0	0	
2	3	14	15	17	18	21	28	35	36	0	1	9	13	26	29	31	33	34	38	3	0	87	736	816	0	0	998	4	0	1	0	0	
0	2	3	4	11	16	24	26	31	37	1	5	7	10	19	20	25	28	33	39	0	1	86	42	0	53	0	291	10	2	0	0	0	
0	4	6	15	17	21	26	27	30	38	1	5	7	9	11	23	24	29	34	36	0	2	82	46	64	89	66	69	0	13	1	0	0	
