Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	11	14	15	16	18	19	23	24	37	4	7	10	20	22	25	27	30	31	36	3	0	50	770	559	175	13067	0	20	2	0	6	0	
5	8	12	14	20	22	30	31	36	38	4	6	19	25	27	33	34	35	37	39	3	1	107	97	0	120	74	0	7	1	2	0	0	
0	11	19	22	23	28	29	31	36	37	1	2	4	5	8	14	15	17	18	34	2	2	71	82	0	148	115	297	7	0	2	0	0	
2	3	8	15	16	17	19	23	29	30	4	5	11	18	20	22	25	32	36	37	0	3	38	0	107	96	396	0	66	12	1	1	0	
0	13	14	21	24	26	27	28	34	35	8	15	17	20	22	23	25	31	36	37	0	0	20	459	132	0	822	314	32	10	3	2	0	
6	7	10	14	16	17	18	25	27	39	2	5	9	12	13	22	26	28	32	36	2	1	45	91	0	22875	0	883	25	0	2	0	0	
7	8	12	18	22	26	29	31	34	35	0	1	5	9	17	25	27	32	33	36	3	2	74	88	2777	0	245	192	5	0	1	0	0	
0	7	11	12	14	17	18	19	23	24	1	5	8	10	27	29	30	33	34	39	0	3	51	761	10907	0	0	1647	232	0	1	1	0	
11	15	19	21	23	28	31	35	38	39	0	2	3	6	13	16	17	24	30	37	0	0	32	785	3133	0	803	844	7	1	1	0	0	
5	17	19	20	25	26	28	34	36	38	0	2	4	7	11	12	15	18	22	31	0	1	50	69	1417	568	2833	33	0	0	1	0	0	
1	10	17	18	19	30	31	36	37	39	4	5	7	12	15	22	24	33	35	38	0	2	59	838	51803	328	12367	495	25	22	1	0	0	
3	4	6	13	14	22	24	26	33	35	2	11	17	18	25	27	30	32	34	36	1	3	28	54	1250	0	412	0	0	0	1	0	0	
3	5	7	17	21	24	25	33	34	35	9	14	16	18	22	23	29	30	36	37	0	0	30	438	43	77	34	0	4	1	0	1	0	
7	8	9	13	15	19	22	26	33	36	6	14	17	18	20	21	25	27	28	37	2	1	97	133	3713	156	59	236	26	0	1	0	0	
0	2	4	6	13	19	22	30	35	39	7	8	12	15	21	23	24	25	32	33	3	2	62	644	1567	637	506	0	987	0	1	0	0	
1	12	13	14	17	22	23	27	30	34	3	4	8	9	16	19	24	29	36	38	0	3	68	67	0	0	167	187	8	1	1	0	0	
3	5	10	13	15	18	21	23	28	29	1	8	9	26	27	31	33	35	38	39	2	0	93	979	19274	5201	0	191	20	1	0	0	0	
5	14	23	25	27	30	34	35	37	38	4	6	7	9	15	17	22	24	36	39	3	1	103	0	435	558	680	381	84	1	0	0	0	
1	7	12	15	17	25	27	28	31	38	3	5	10	13	14	18	21	24	26	37	0	2	41	181	1103	138	253	0	2	1	1	0	0	
5	9	18	19	22	25	29	30	32	39	1	2	3	4	8	10	12	13	15	38	1	3	74	145	0	27529	515	0	167	1	1	0	0	
4	10	16	17	20	23	27	30	31	34	5	6	8	9	12	14	18	29	35	36	0	0	66	962	69	42	0	1352	34	2	0	0	0	
0	5	12	14	19	21	22	29	34	39	6	7	9	15	17	20	23	28	33	37	2	1	94	20	0	192	7551	0	11	0	1	0	0	
3	4	9	13	19	24	30	31	34	36	6	7	10	14	15	17	20	22	23	29	0	2	39	63	0	124	54	0	6	2	0	0	0	
4	7	8	9	17	25	27	31	33	38	5	12	13	19	20	24	30	32	34	36	1	3	24	0	17561	0	461	346	35	6	1	0	0	
1	2	4	5	13	25	27	29	37	38	0	3	7	17	18	21	26	30	32	33	3	0	56	378	55	0	319	69	6	2	0	0	0	
6	8	10	13	15	16	25	26	31	36	1	9	18	19	20	22	23	27	29	35	1	1	62	26	0	134	0	425	0	8	1	0	0	
1	4	7	8	11	22	27	28	36	39	10	14	15	18	21	24	34	35	37	38	2	2	62	0	387	7440	0	3	19	0	1	0	0	
4	5	12	14	15	19	22	23	26	30	1	3	6	8	9	18	20	21	31	38	3	3	13	77	156	0	0	369	49	0	0	0	0	
0	3	8	12	14	16	27	36	37	38	1	5	7	11	22	24	31	32	34	39	3	0	99	770	608	0	8469	5	21	0	1	0	0	
2	4	17	20	23	25	26	29	33	34	1	5	7	14	15	19	21	27	32	35	1	1	30	210	2759	134	0	0	0	0	0	0	0	
5	8	21	22	23	29	30	31	32	35	1	2	3	9	12	13	17	18	27	33	3	2	63	74	39	0	38	0	35	2	0	0	0	
2	13	18	19	21	22	23	24	26	30	0	1	5	6	16	25	29	32	33	38	0	3	57	100	953	0	461	49	12	2	0	0	0	
3	7	9	14	16	23	24	25	32	38	0	4	5	12	15	20	22	33	34	35	0	0	47	411	53	0	123	2	3	0	1	0	0	
3	4	6	8	14	17	23	25	27	37	0	2	9	15	20	22	26	29	30	35	3	1	54	80	0	24520	31624	808	32	1	0	0	0	
2	5	8	9	16	19	24	27	37	39	3	4	10	11	17	20	26	28	36	38	3	2	57	54	0	79	0	3	0	6	1	0	0	
2	5	8	10	12	15	19	23	31	36	1	6	9	11	20	26	27	37	38	39	0	3	52	204	844	0	28246	197	5	0	0	0	0	
1	2	5	14	16	17	19	25	26	36	6	18	22	24	28	30	31	33	37	39	3	0	68	480	4067	4543	0	59	0	0	1	0	0	
6	8	11	16	19	22	24	27	34	37	0	5	10	12	23	25	28	29	31	38	1	1	59	58	0	109	0	3	56	1	1	0	0	
1	4	9	15	20	26	30	31	34	37	5	6	8	12	13	14	17	19	24	35	2	2	24	64	0	0	311	42	18	1	0	1	0	
2	5	11	14	17	19	21	23	28	34	1	3	7	9	10	13	15	22	26	29	3	3	16	44	0	310	14460	0	12	1	1	0	0	
0	9	10	16	27	30	32	35	36	39	4	7	14	22	23	25	29	33	34	37	1	0	73	1058	5015	0	8318	85	0	2	0	0	0	
0	1	5	13	18	25	27	31	32	36	2	14	15	19	22	24	26	30	34	38	0	1	26	52	103	75	0	32	0	2	1	0	0	
6	9	10	14	15	17	23	24	26	27	0	5	7	12	18	20	21	31	37	38	1	2	70	358	8203	384	0	3	35	4	1	0	0	
4	6	8	16	20	25	28	30	36	39	1	2	5	9	10	14	15	17	21	37	0	3	85	154	2292	0	24	42	0	1	0	0	0	
4	6	13	14	15	16	24	28	32	35	3	5	11	19	22	23	26	31	33	38	2	0	22	335	0	273	46	36	0	1	0	0	0	
6	12	19	20	25	27	30	31	32	38	1	3	8	9	13	14	18	21	28	29	0	1	86	121	0	0	428	0	63	1	0	0	0	
9	10	14	26	28	29	31	32	38	39	3	4	5	6	8	11	15	17	30	37	2	2	80	119	1138	143	0	516	3	3	0	0	0	
1	5	7	11	12	13	16	22	26	31	2	6	10	15	19	28	29	33	35	38	2	3	59	0	57	20	121	0	2	3	1	0	0	
3	5	10	15	18	27	30	33	35	37	1	8	9	11	14	16	17	23	31	38	1	0	94	1043	0	568	0	4	5	1	1	0	0	
0	2	7	9	10	12	16	23	30	37	13	21	22	25	27	28	29	31	32	33	1	1	73	224	2201	0	626	1264	111	1	0	0	0	
2	6	9	13	15	17	19	33	35	37	1	8	12	14	18	22	25	31	36	38	0	2	63	241	364	3537	311	311	28	1	1	0	0	
3	4	5	9	13	24	28	30	33	34	6	11	14	15	23	26	27	31	35	39	2	3	65	0	5202	0	200	161	0	0	1	0	0	
4	12	13	14	16	20	25	28	29	36	0	1	2	9	22	23	24	26	34	39	1	0	76	342	5236	106	0	3	4	0	1	0	0	
1	4	6	8	9	12	16	22	24	34	0	3	5	11	14	19	20	32	33	39	2	1	0	100	0	495	0	358	0	2	0	0	0	
0	4	5	7	10	17	30	33	36	39	3	9	12	13	14	16	22	23	24	28	2	2	63	583	687	321	294	0	18	0	0	0	0	
6	7	11	14	20	21	25	31	33	37	1	9	13	15	19	24	29	32	34	36	1	3	66	104	56	50	97	0	34	0	1	0	0	
4	7	10	11	19	24	25	30	36	39	0	1	5	6	8	9	16	17	20	33	1	0	46	384	0	363	182	160	15	0	1	0	0	
2	14	15	19	24	26	27	32	35	39	1	3	6	10	11	18	20	21	31	37	1	1	63	89	48	0	0	435	5	3	0	0	0	
0	8	12	19	21	23	31	35	36	39	6	9	10	11	13	14	22	25	33	37	2	2	69	116	4906	45	0	42	0	1	0	0	0	
2	5	13	17	20	22	31	33	34	37	6	11	18	23	26	27	30	32	35	36	1	3	41	66	0	364	132	1270	27	3	0	0	0	
0	1	4	6	9	13	19	27	31	36	5	8	10	12	18	24	30	33	37	39	3	0	108	514	0	0	9456	594	211	10	0	0	0	
0	9	14	16	20	21	26	31	35	37	1	2	3	10	17	19	24	27	33	38	0	1	49	46	0	846	66	0	0	2	1	0	0	
0	2	5	16	17	20	24	31	36	39	1	11	12	13	21	22	23	27	29	38	1	2	48	94	0	481	327	24	3	0	1	0	0	
5	7	10	12	16	22	24	28	34	38	0	3	13	19	23	26	27	31	33	35	1	3	38	76	35	72	0	91	2	0	1	0	0	
2	4	8	10	21	22	24	26	27	36	7	9	14	17	20	23	31	33	34	37	2	0	74	990	22584	44	660	913	18	0	1	0	0	
0	2	5	15	19	20	22	23	27	30	14	18	28	29	31	32	34	35	38	39	0	1	57	116	91	128	26	64	0	10	1	0	0	
2	8	10	12	15	21	23	26	34	36	0	7	16	20	22	29	30	31	32	33	0	2	47	66	0	15	4	1	0	1	0	0	0	
2	3	7	8	12	17	22	23	27	37	9	11	13	16	18	19	30	31	33	34	2	3	45	137	0	0	155	0	5	2	0	0	0	
1	7	10	13	15	23	27	32	36	37	3	5	11	14	24	25	28	31	35	39	1	0	38	542	75	0	92	118	0	1	0	0	0	
0	1	7	13	15	19	22	23	24	27	2	3	9	30	31	33	35	36	38	39	2	1	82	184	3222	0	80	129	13	1	1	0	0	
1	2	3	5	11	20	27	29	34	38	0	8	16	17	18	21	23	24	30	31	2	2	54	106	0	0	627	407	0	5	1	0	0	
0	6	7	16	21	23	25	26	37	38	2	14	15	17	18	19	28	29	30	34	2	3	62	88	89	30	229	65	0	14	1	0	0	
1	6	8	9	12	16	18	25	27	30	5	14	17	19	23	24	26	29	33	37	1	0	102	818	189	103	146	0	94	12	0	0	0	
1	2	4	5	6	14	16	31	34	36	9	13	19	20	26	28	29	32	33	35	1	1	62	312	0	611	787	705	6	1	0	0	0	
1	5	7	9	14	20	23	31	35	37	0	2	12	17	18	25	27	30	36	38	3	2	96	72	2456	127	0	0	9	2	1	0	0	
1	6	9	13	14	15	25	26	30	35	3	5	17	18	21	23	28	33	36	37	3	3	51	50	0	241	0	83	7	0	1	0	0	
0	11	12	18	20	21	22	26	32	39	2	13	17	23	25	27	30	31	34	35	3	0	32	840	0	191	0	154	16	0	0	0	0	
1	4	18	25	27	31	32	34	37	38	8	11	13	16	20	21	23	30	33	36	1	1	22	86	0	0	54361	476	19	8	1	0	0	
0	5	7	17	18	22	24	27	35	39	1	2	11	15	19	20	21	26	28	33	2	2	93	189	57	0	5454	0	33	1	0	0	0	
2	5	19	20	25	26	28	29	32	35	1	3	7	10	12	17	23	27	30	38	3	3	64	141	0	488	553	0	99	17	1	0	0	
5	7	10	14	15	22	23	28	32	37	1	3	6	11	12	13	18	24	26	39	2	0	30	321	33	101	80	0	3	1	0	0	0	
0	15	17	18	23	24	25	28	29	33	2	8	13	19	20	26	27	32	34	39	0	1	40	356	5476	162	0	3	68	0	1	0	0	
1	3	8	12	14	20	24	27	34	37	0	4	5	7	9	11	28	30	33	35	2	2	6	131	503	0	1052	371	35	0	1	0	0	
