Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
8	13	16	19	27	29	36	37	38	39	1	4	7	21	23	26	28	31	32	34	2	0	120	524	9153	0	27	0	21	2	0	0	0	
2	6	7	15	20	29	31	35	36	39	0	5	10	12	13	16	17	25	28	34	0	1	63	151	213	2041	0	1116	30	8	0	6	0	
0	2	7	15	16	27	32	35	36	38	5	10	12	19	21	22	24	29	31	37	2	2	61	105	1432	132	0	2	0	3	0	0	0	
1	4	8	12	13	16	20	27	30	31	2	5	7	10	22	23	24	36	37	39	1	3	28	76	44	0	12	0	0	3	0	0	0	
1	3	9	11	15	30	31	34	36	39	0	8	13	16	17	21	23	24	25	27	0	0	96	1645	104	383	518	720	10	7	0	0	0	
4	5	6	7	9	18	22	24	26	30	0	1	11	15	17	19	20	23	33	36	1	1	76	0	3222	0	641	707	8	0	1	0	0	
0	3	4	15	16	20	24	27	31	33	1	9	10	18	23	26	28	30	36	38	3	2	76	37	0	83	0	264	7	0	0	0	0	
2	3	7	13	16	18	23	30	37	39	6	10	11	21	24	31	33	34	35	38	0	3	10	109	2652	167	135	0	5	2	0	0	0	
3	7	12	19	22	23	24	29	37	39	0	4	5	6	14	25	27	28	31	32	3	0	50	171	0	0	41	0	97	0	1	0	0	
2	4	5	6	7	12	19	23	27	31	0	8	10	20	22	24	25	29	32	39	2	1	86	261	0	446	139	0	786	6	1	0	0	
0	1	2	7	8	25	29	30	36	39	5	6	10	11	13	16	26	31	32	37	1	2	66	177	6580	46	333	365	6	5	0	1	0	
0	2	3	9	13	27	28	37	38	39	14	15	23	25	26	30	31	34	35	36	2	3	87	98	0	1044	17618	0	17	2	0	1	0	
2	10	14	20	21	22	24	27	30	35	7	8	12	16	17	29	31	33	36	39	0	0	58	135	72	0	188	4	0	1	1	0	0	
0	2	3	15	19	22	27	31	32	34	1	4	6	8	13	14	17	23	37	39	0	1	93	27	0	111	0	0	4	0	1	0	0	
5	6	9	16	25	28	32	34	35	36	0	13	14	17	19	20	22	24	27	37	3	2	36	107	263	52	927	0	4	1	0	0	0	
2	5	7	8	10	14	16	20	26	30	0	4	11	18	21	24	33	34	35	37	3	3	26	143	6502	76	53	0	4	0	1	0	0	
3	12	17	22	26	28	30	31	37	39	9	14	16	19	20	21	23	29	35	36	0	0	64	503	4372	0	302	0	256	5	1	0	0	
0	1	5	9	10	15	21	26	30	34	3	6	8	12	16	25	29	33	37	38	2	1	62	61	0	141	0	280	3	2	0	0	0	
