Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
6	7	18	21	23	25	33	34	35	36	1	5	15	22	27	28	30	31	37	38	2	0	47	471	39	0	0	2	380	5	1	0	0	
2	12	15	17	18	20	21	25	32	35	1	3	7	13	14	16	23	29	30	36	3	1	26	0	399	5989	75	0	55	2	1	6	0	
2	4	5	8	11	18	19	20	25	27	0	12	14	16	17	21	22	30	38	39	0	2	77	155	322	654	6196	0	16	6	1	1	0	
0	4	6	10	23	26	33	35	36	38	3	7	11	13	15	18	24	28	37	39	1	3	52	64	93	161	51	133	0	0	0	0	0	
1	6	9	10	12	14	15	17	34	36	2	3	4	8	13	16	19	20	37	38	0	0	103	2313	0	2274	442	2674	122	3	0	0	0	
1	2	18	20	26	27	30	34	37	39	0	3	4	6	10	16	24	25	28	33	2	1	43	0	7150	3352	0	188	35	2	1	0	0	
2	13	19	21	23	26	28	30	36	39	1	3	9	10	11	25	29	33	34	38	1	2	79	366	0	34762	418	90	9	2	1	0	0	
1	5	8	9	15	19	21	22	25	30	3	4	7	10	18	26	28	33	36	37	3	3	63	82	162	771	91	0	9	2	0	0	0	
2	3	8	10	11	17	19	20	29	31	1	6	9	15	16	22	23	28	37	39	3	0	47	647	977	94	0	53	10	0	0	1	0	
2	9	18	19	21	24	27	29	33	37	0	11	13	15	16	20	26	28	36	38	0	1	48	175	0	21819	15500	81	0	3	0	0	0	
4	6	8	16	20	27	32	33	36	37	2	3	5	9	18	19	22	28	34	39	0	2	78	90	1678	0	136	268	1	1	0	0	0	
0	7	9	11	12	13	16	23	24	31	1	4	14	15	18	29	30	35	36	37	2	3	47	190	45	0	51	0	0	0	0	0	0	
9	10	12	15	21	25	26	32	35	39	0	1	4	17	18	20	22	23	24	37	0	0	72	442	152	0	9365	800	14	2	1	0	0	
1	6	11	16	17	25	28	29	30	37	0	4	10	18	19	26	31	32	34	39	1	1	58	192	4816	0	91	0	3	0	0	0	0	
0	6	14	19	20	26	27	32	36	39	5	8	12	13	15	18	28	33	35	38	3	2	75	198	37	0	3384	0	20	1	0	0	0	
0	4	10	14	16	17	19	24	37	39	1	2	3	13	20	22	26	28	36	38	3	3	68	0	96518	841	14794	0	110	6	1	0	0	
1	2	8	14	16	20	21	24	28	38	3	5	7	15	18	19	26	33	34	35	0	0	82	703	0	542	5176	4	0	1	1	0	0	
7	8	10	13	15	16	18	19	37	39	1	2	9	12	14	17	28	29	31	32	0	1	118	648	31362	0	15425	4	24	1	0	0	0	
0	3	12	13	27	30	33	35	37	39	1	7	9	15	16	17	20	25	34	38	3	2	95	160	0	207	91	0	65	3	1	1	0	
0	1	6	10	24	28	30	31	33	35	4	11	15	16	19	20	23	25	32	34	2	3	47	153	0	22379	579	168	2	0	0	1	0	
6	11	12	14	19	20	21	29	36	39	2	5	8	9	10	16	23	30	31	35	1	0	77	239	3491	0	61	2	0	3	1	0	0	
9	12	14	15	18	20	26	32	37	38	1	4	6	7	16	17	24	30	33	36	1	1	78	132	200	607	0	529	104	7	1	1	0	
1	2	3	4	5	8	12	18	38	39	7	10	20	21	25	26	29	32	34	37	1	2	33	86	417	439	0	3	292	19	0	1	0	
1	4	12	22	25	26	27	29	32	35	0	7	10	16	17	30	31	37	38	39	1	3	54	167	0	526	0	221	8	0	1	2	0	
4	7	8	13	20	21	25	29	33	36	1	6	9	11	12	16	24	28	30	31	0	0	72	756	2895	0	559	196	0	2	1	0	0	
0	1	2	6	8	9	12	15	27	39	10	11	16	19	21	24	25	26	31	32	3	1	26	148	0	312	495	3	12	2	1	0	0	
0	3	14	28	31	34	35	36	37	38	2	5	10	15	16	17	20	24	27	30	2	2	44	394	14293	0	108163	5	0	2	1	0	0	
7	10	11	13	27	29	34	35	36	39	1	4	5	8	9	14	17	20	21	31	1	3	85	0	10030	1501	745	73	35	6	1	0	0	
5	9	10	12	15	21	24	26	28	38	3	8	11	16	19	23	25	35	36	37	1	0	54	690	0	26465	0	98	0	3	1	0	0	
2	5	8	12	14	19	26	29	31	37	3	4	7	10	11	17	27	28	35	39	1	1	99	89	0	40	0	3	13	0	0	1	0	
1	2	9	11	12	13	15	18	21	22	6	7	10	14	16	23	25	30	35	36	3	2	44	101	208	117	75	0	10	0	0	0	0	
2	4	6	8	10	20	26	28	35	38	5	7	13	14	15	17	21	22	23	29	0	3	95	56	0	25949	289	2	5	1	0	1	0	
0	3	4	6	13	15	33	34	37	39	2	10	18	19	21	22	23	26	32	38	0	0	44	901	300	395	117	0	5	1	1	0	0	
1	7	9	15	20	28	32	33	35	38	0	8	18	19	21	24	26	31	34	36	2	1	80	123	1539	61	0	210	6	0	1	0	0	
0	3	7	12	20	22	24	25	33	37	4	6	11	15	16	17	29	34	35	39	3	2	78	0	314	25230	1916	0	9	0	1	0	0	
1	4	11	16	18	21	30	35	37	39	3	5	6	9	10	13	15	17	20	28	1	3	96	0	192	461	29378	291	0	4	1	0	0	
2	3	8	19	20	22	23	24	25	36	1	4	7	10	12	16	27	30	33	37	2	0	88	447	13986	9006	311	388	142	2	0	0	0	
0	9	13	14	15	17	21	28	36	38	1	2	5	22	24	26	30	31	32	37	2	1	54	213	1305	48	0	4	0	1	0	0	0	
0	10	18	22	23	25	32	34	37	38	1	2	5	6	7	9	12	14	19	21	2	2	53	175	0	23007	0	0	0	3	1	0	0	
0	2	7	12	14	17	25	26	33	35	3	10	19	20	24	30	31	34	36	39	0	3	29	350	46	133	148	0	30	1	0	0	0	
1	3	9	11	15	16	19	26	29	37	4	5	6	10	21	25	27	28	32	33	3	0	24	771	106	0	310	0	121	6	2	0	0	
1	11	14	15	22	23	29	30	31	36	4	6	9	10	19	24	25	26	34	35	2	1	65	58	45	367	0	0	0	2	1	0	0	
0	1	10	12	16	19	25	27	36	38	3	4	9	15	17	24	26	34	35	37	2	2	62	0	0	90	0	3	22	12	1	0	0	
3	4	8	13	21	22	25	36	37	39	5	6	7	9	10	11	14	17	18	33	0	3	96	272	3255	148	84	0	60	3	0	0	0	
3	4	6	7	12	15	16	24	25	38	0	5	8	10	11	22	27	31	32	34	0	0	46	1418	0	513	0	3	90	1	0	1	0	
0	4	6	19	21	27	30	31	33	39	2	13	14	15	17	20	24	25	34	36	2	1	22	107	1449	174	0	4	11	1	1	0	0	
3	9	13	15	18	20	31	32	36	39	1	2	10	11	12	22	24	26	30	34	0	2	29	250	259	0	1307	3	0	2	0	0	0	
3	8	9	13	17	18	19	23	31	39	0	1	2	10	15	21	27	30	32	35	0	3	88	74	3292	15387	0	0	26	0	2	0	0	
2	5	18	19	20	21	24	27	33	36	1	6	8	12	13	16	28	29	30	31	2	0	86	497	0	1280	894	0	5	6	0	0	0	
1	3	6	8	9	10	20	23	37	38	13	15	16	17	18	28	29	31	34	39	0	1	80	40	0	266	222	2	89	0	1	0	0	
1	4	7	8	16	20	23	27	31	32	0	3	5	11	15	19	26	28	34	36	1	2	47	0	48	208	156	1418	24	0	1	0	0	
8	9	11	13	17	18	19	21	29	31	0	2	4	24	25	28	32	34	36	39	3	3	88	312	140	0	718	177	0	8	1	0	0	
4	5	6	12	19	22	24	25	26	32	1	3	9	11	27	28	30	33	37	39	1	0	67	909	127	33	0	4	8	2	0	0	0	
3	5	14	16	18	19	26	34	35	38	0	2	9	10	17	25	28	30	33	37	1	1	82	83	0	393	2989	0	154	6	0	0	0	
2	5	10	15	22	23	25	35	37	39	4	7	8	19	20	26	30	31	32	33	2	2	45	56	61	0	532	0	7	1	0	1	0	
4	5	10	14	17	21	25	28	31	34	0	1	2	8	12	13	15	24	29	32	2	3	57	116	489	264	0	1017	7	0	0	0	0	
12	13	19	20	21	22	30	32	36	37	0	1	5	6	8	17	24	25	28	31	2	0	39	662	0	0	144	138	13	3	1	0	0	
