Mode: 18 #Games: 10000 Notes: u1-2Trick-5
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
37	25	25	33	0	15	15	0	2	3	3	2	1	1	0	2	2	1	1	0	0	4	4	4	3	1	0	0	0	37
33	34	27	26	10	0	15	5	1	1	4	4	1	1	1	1	2	1	1	0	1	4	4	4	4	1	0	0	0	63
31	39	11	39	0	15	5	10	1	3	4	2	1	2	0	1	1	1	0	2	0	4	4	4	4	1	0	0	0	64
37	20	36	27	4	0	14	12	1	2	5	2	1	1	2	0	2	0	0	2	1	4	4	4	4	1	0	0	0	73
29	26	56	9	23	3	4	0	5	1	1	3	1	1	2	0	1	1	2	0	1	4	4	4	4	0	1	0	0	80
14	33	66	7	0	10	16	4	3	2	3	2	0	1	3	0	1	1	2	0	1	4	4	4	4	0	1	0	0	95
27	29	30	34	14	2	14	0	3	3	3	1	2	0	1	1	0	2	1	1	1	4	4	3	4	0	1	0	0	77
34	22	23	41	0	11	4	15	3	2	2	3	1	1	0	2	2	0	1	1	0	4	4	4	4	0	0	1	0	53
6	20	46	48	2	4	13	11	1	4	2	3	0	0	1	3	0	1	2	1	0	4	4	4	4	0	0	0	1	51
49	50	12	9	0	23	0	7	1	4	1	4	2	2	0	0	2	2	0	0	0	4	4	4	4	0	1	0	0	70
50	26	28	16	6	3	11	10	2	2	2	4	2	0	2	0	2	1	0	1	1	4	4	4	4	0	0	1	0	71
20	38	24	38	0	24	0	6	1	4	2	3	1	2	1	0	0	1	1	2	0	4	4	4	4	0	0	1	0	40
26	35	38	21	11	13	4	2	3	4	1	2	1	2	0	1	1	1	2	0	1	4	3	4	4	0	0	0	1	44
18	48	21	33	2	10	4	14	1	3	4	2	0	2	1	1	1	2	0	1	0	4	4	3	4	0	0	1	0	50
28	28	38	26	0	11	19	0	2	3	4	1	1	2	0	1	1	0	2	1	0	4	4	3	4	0	0	0	1	71
31	21	33	35	11	4	15	0	2	1	6	1	2	1	1	0	0	0	1	3	1	4	4	3	4	1	0	0	0	95
29	18	47	26	3	11	10	6	3	3	2	2	1	1	1	1	1	0	3	0	0	4	4	4	4	1	0	0	0	86
26	42	38	14	0	0	20	10	1	0	4	5	1	1	2	0	1	2	0	1	1	4	3	4	4	0	0	0	1	68
33	18	31	38	13	4	0	13	3	3	2	2	2	0	1	1	0	1	1	2	1	4	4	4	4	1	0	0	0	61
27	21	32	40	0	9	11	10	1	5	1	3	1	0	2	1	1	1	0	2	1	4	4	4	4	0	1	0	0	35
42	13	29	36	21	4	3	2	3	4	1	2	2	0	1	1	1	0	1	2	1	4	3	4	4	1	0	0	0	97
28	32	32	28	3	6	21	0	3	4	3	0	1	0	2	1	1	2	1	0	1	4	4	4	3	0	0	1	0	85
37	37	34	12	10	14	4	2	2	2	4	2	1	1	2	0	2	1	0	1	0	4	4	4	4	0	1	0	0	93
13	57	12	38	4	3	0	23	3	1	3	3	0	2	0	2	0	3	0	1	0	3	4	4	4	0	1	0	0	20
34	17	33	36	3	0	14	13	3	1	3	3	1	1	0	2	2	0	2	0	0	4	4	4	4	0	1	0	0	63
37	33	21	29	14	2	10	4	5	2	2	1	2	1	0	1	1	1	1	1	1	4	4	4	4	0	0	0	1	109
38	9	27	46	0	3	14	13	0	4	3	3	2	0	0	2	0	0	2	2	0	3	4	4	4	0	0	1	0	79
20	55	11	34	0	21	4	5	2	2	2	4	1	1	0	2	0	4	0	0	0	3	4	4	3	0	0	1	0	18
23	35	21	41	3	4	2	21	2	3	3	2	1	1	0	2	0	2	1	1	0	4	4	4	4	0	0	0	1	30
22	23	39	36	5	15	0	10	4	4	0	2	1	1	1	1	0	0	2	2	0	4	4	3	4	0	0	1	0	55
47	19	17	37	13	10	4	3	2	3	2	3	3	0	0	1	1	1	0	2	1	4	4	4	4	1	0	0	0	54
26	18	39	37	11	9	10	0	2	3	4	1	1	0	0	3	1	0	3	0	1	4	4	4	4	0	0	0	1	69
31	24	38	27	4	3	21	2	2	1	5	2	2	0	1	1	0	1	2	1	1	4	4	4	4	0	0	0	1	64
28	19	28	45	12	3	4	11	3	3	2	2	0	1	1	2	2	0	1	1	0	4	4	4	4	0	1	0	0	98
24	24	41	31	3	11	2	14	3	2	3	2	0	2	2	0	1	0	1	2	0	4	4	4	4	0	0	1	0	61
21	35	28	36	10	5	0	15	1	3	3	3	0	0	2	2	1	3	0	0	0	4	4	4	4	1	0	0	0	59
5	42	34	39	2	25	3	0	3	3	3	1	0	2	1	1	0	1	1	2	0	3	4	4	4	1	0	0	0	79
19	33	30	38	10	9	11	0	4	4	2	0	0	0	2	2	1	2	0	1	1	4	4	4	3	1	0	0	0	53
30	20	33	37	15	0	3	12	4	0	2	4	2	0	2	0	0	1	0	3	1	4	3	4	4	0	1	0	0	87
35	22	25	38	2	0	18	10	2	1	5	2	1	1	1	1	2	0	0	2	1	4	4	3	4	0	1	0	0	73
23	36	19	42	14	0	5	11	3	0	5	2	0	1	1	2	1	2	0	1	0	4	3	3	4	0	0	1	0	82
8	50	34	28	3	23	0	4	2	4	2	2	0	1	2	1	0	3	1	0	0	4	4	4	4	0	1	0	0	25
28	21	8	63	2	3	0	25	2	2	2	4	1	0	0	3	1	1	0	2	0	3	4	4	4	0	0	0	1	38
31	33	25	31	4	16	10	0	1	4	2	3	1	1	1	1	0	1	1	2	0	4	4	4	4	0	0	1	0	45
6	36	38	40	3	15	0	12	2	4	1	3	0	2	1	1	0	1	1	2	0	4	4	4	4	0	0	0	1	6
24	28	28	40	7	13	0	10	4	4	0	2	1	2	1	0	0	0	1	3	0	4	4	3	4	1	0	0	0	73
8	29	36	47	4	3	2	21	4	1	2	3	0	1	0	3	0	1	2	1	0	4	4	4	4	0	0	0	1	33
50	15	19	36	12	3	4	11	2	4	3	1	1	0	1	2	3	1	0	0	0	4	4	4	4	0	1	0	0	69
25	15	41	39	3	6	10	11	2	4	3	1	1	0	1	2	0	0	3	1	0	4	4	4	4	1	0	0	0	76
26	35	40	19	10	14	4	2	2	3	4	1	1	2	1	0	1	0	2	1	0	4	4	4	4	1	0	0	0	77
29	30	18	43	0	0	14	16	1	0	5	4	1	1	1	1	1	1	0	2	1	4	3	3	4	0	0	1	0	63
37	21	32	30	11	3	14	2	1	4	4	1	2	0	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	85
51	23	12	34	24	6	0	0	4	4	1	1	2	0	0	2	2	1	0	1	1	4	3	3	3	0	1	0	0	84
13	30	30	47	7	11	0	12	3	3	1	3	0	2	0	2	0	0	2	2	0	4	4	4	4	0	0	0	1	57
35	32	38	15	15	2	10	3	2	2	3	3	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	1	0	76
35	24	30	31	10	11	3	6	2	3	1	4	0	2	1	1	3	0	0	1	0	4	4	4	4	0	0	0	1	56
16	25	50	29	0	11	9	10	2	2	4	2	0	2	2	0	1	0	1	2	0	3	4	4	4	0	1	0	0	78
20	20	37	43	0	4	10	16	1	3	3	3	0	0	1	3	1	1	2	0	0	4	4	3	4	0	0	0	1	76
44	16	31	29	0	12	14	4	1	4	3	2	3	0	1	0	0	1	1	2	1	4	4	4	4	0	0	1	0	68
27	19	41	33	4	0	10	16	3	2	1	4	1	0	2	1	1	1	1	1	0	3	4	3	4	1	0	0	0	85
27	41	20	32	12	0	4	14	3	0	4	3	1	1	1	1	1	2	0	1	0	4	3	4	4	1	0	0	0	58
17	44	19	40	3	15	12	0	4	3	3	0	0	3	0	1	1	0	1	2	0	4	4	4	3	0	0	0	1	49
12	26	33	49	2	4	10	14	4	2	2	2	0	1	1	2	0	0	2	2	0	4	4	4	4	0	1	0	0	71
26	32	11	51	3	13	4	10	2	3	4	1	0	2	0	2	2	0	0	2	0	4	4	3	4	0	0	1	0	71
27	30	31	32	4	15	11	0	4	4	2	0	1	1	1	1	1	1	1	1	1	4	4	4	3	1	0	0	0	45
18	27	38	37	0	9	11	10	0	5	2	3	1	0	2	1	0	1	1	2	1	3	3	3	3	0	1	0	0	34
23	36	27	34	6	10	14	0	5	1	3	1	1	0	2	1	0	3	0	1	1	4	4	4	4	0	0	0	1	96
19	10	21	70	0	7	12	11	2	2	5	1	1	0	0	3	0	0	1	3	0	4	4	2	4	1	0	0	0	85
