Mode: 22 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	8	15	16	19	21	23	26	31	35	2	4	7	11	17	22	24	30	32	36	2	2	29	196	209	0	162	0	14	9	4	0	0	
4	9	13	19	26	29	30	31	33	38	0	1	5	6	10	18	32	35	37	39	3	1	102	1939	0	57154	929	878	0	15	4	5	0	
0	1	2	10	12	27	29	34	36	38	3	9	19	21	22	23	24	28	30	32	3	2	109	261	280	0	3738	92	0	5	1	1	0	
2	5	8	9	15	26	29	30	37	38	6	10	12	13	18	19	24	25	31	39	2	3	85	310	9115	499	0	1761	103	42	0	0	0	
5	15	18	23	27	33	34	36	38	39	1	2	3	4	9	11	12	20	26	35	0	3	90	631	29994	411	0	2258	492	8	1	1	0	
2	5	7	10	11	16	24	29	38	39	6	9	12	14	17	19	20	21	28	30	3	0	82	1174	0	13212	0	109	3	0	1	0	0	
9	13	14	17	20	21	25	27	31	37	3	4	7	10	15	18	28	30	33	38	1	0	66	1936	0	0	10444	171	25	27	1	1	0	
8	12	16	17	20	21	24	25	32	34	0	2	6	7	10	13	19	27	29	39	3	1	63	294	156	686	450	1328	0	52	0	5	0	
1	3	5	21	27	29	32	35	37	39	4	7	8	10	11	19	20	22	24	36	1	2	36	4339	1970	278	0	1676	108	9	0	4	0	
2	3	7	9	16	22	30	31	34	37	0	4	6	10	12	18	24	33	38	39	1	1	59	606	6552	0	44420	1122	126	14	3	1	0	
4	5	16	18	20	23	24	25	36	39	0	3	12	14	19	27	29	34	37	38	3	3	53	132	0	931	337	629	203	0	1	1	0	
10	13	15	17	19	22	23	31	37	39	0	2	3	6	11	14	20	25	27	38	3	2	30	703	25264	0	21623	804	18	3	0	0	0	
0	1	6	9	14	18	25	29	35	36	2	5	7	16	24	26	28	31	37	38	3	3	85	80	0	536	19714	2041	18	0	0	1	0	
0	5	13	19	20	22	24	28	36	38	2	4	6	7	10	12	18	21	30	34	0	0	63	993	305	101	218	0	13	0	0	1	0	
1	2	6	7	8	11	16	21	23	26	3	9	12	18	19	20	29	34	37	39	1	0	101	3223	0	83480	13325	9388	38	8	14	12	0	
9	11	17	22	24	28	31	34	37	39	5	6	14	19	20	21	25	30	32	36	3	1	69	0	86990	11533	118	2062	510	0	2	1	0	
3	5	11	14	22	27	28	34	36	38	1	7	8	16	18	19	24	29	30	35	1	2	90	63	0	1253	0	578	10	0	2	1	0	
7	9	15	18	22	24	26	30	34	36	1	2	4	5	8	11	19	31	37	39	1	3	68	144	0	567	0	689	38	1447	0	0	0	
4	10	13	16	18	23	28	33	34	38	1	5	6	11	12	15	17	30	35	36	3	0	34	745	0	422	664	11	0	18	1	1	0	
1	5	7	9	11	21	25	30	37	39	3	4	6	15	20	22	29	31	36	38	2	1	93	501	7230	0	0	1799	9	19	0	1	0	
11	14	15	17	21	31	34	35	38	39	4	5	8	12	19	25	29	32	36	37	3	2	110	3100	1595	1216	0	223	53	5	2	1	0	
1	6	11	15	17	23	27	36	38	39	2	4	7	8	13	19	20	21	26	35	0	3	74	117	146	3187	0	11	0	8	1	1	0	
1	2	11	12	14	18	25	30	36	37	3	13	19	23	27	32	33	34	35	38	0	0	68	2061	1087	0	0	1142	14	3	0	0	0	
2	5	6	11	12	18	19	25	33	39	4	7	8	16	20	22	24	26	35	38	2	1	64	181	241	219	801	0	0	36	0	5	0	
5	6	14	17	19	21	25	35	36	38	4	8	12	15	16	18	20	24	32	39	2	2	38	280	263	0	472	0	25	0	18	7	0	
1	3	5	12	14	23	29	35	38	39	4	7	11	15	16	22	27	28	34	36	3	3	80	459	3938	0	15962	0	5	0	3	1	0	
1	12	13	18	22	27	29	30	33	37	0	7	8	11	14	16	24	31	32	36	1	0	46	1761	176	0	414	9	136	0	1	1	0	
1	6	8	10	13	22	31	32	33	36	0	4	12	15	21	23	25	27	29	30	1	1	12	178	11724	279	62	285	0	0	0	0	0	
9	15	20	23	24	25	27	30	34	39	4	10	16	19	29	31	32	33	35	37	0	1	77	0	306355	2997	2382	8343	515	63	29	0	0	
1	4	6	15	18	20	21	34	36	37	0	5	7	9	14	16	19	25	29	33	2	2	52	1085	5943	0	1377	0	78	10	0	0	0	
8	12	14	15	19	21	27	29	34	37	2	9	10	11	24	26	30	33	36	39	2	2	59	420	24375	2286	1904	452	0	19	4	598	0	
9	15	18	22	25	26	31	33	34	37	1	3	4	5	6	10	17	19	36	38	2	3	47	102	316	986	125	0	4	0	4	1	0	
1	8	13	15	24	26	27	29	33	38	6	7	10	11	14	20	22	32	36	39	3	3	102	363	0	342	18309	7	21	0	14	8	0	
0	2	3	8	18	24	28	31	36	39	7	10	12	13	14	16	17	21	25	33	1	0	72	4905	488	0	1536	36	33	17	12	14	0	
0	7	17	18	20	23	25	27	33	36	1	5	12	15	21	24	29	30	32	38	0	1	68	96	0	8492	0	10	0	1555	1	0	0	
7	12	14	15	23	28	29	34	37	38	5	6	8	10	13	17	18	30	32	36	0	0	86	1915	852	0	76082	0	72	12	2	0	0	
9	15	16	18	19	25	28	31	35	37	0	1	5	7	10	17	23	24	27	36	1	2	93	0	31298	169	0	20	101	8	1030	0	0	
2	5	13	21	23	25	28	34	36	37	7	10	11	14	16	17	18	27	30	32	2	1	52	399	0	0	4353	1890	1611	10	1	0	0	
5	11	12	15	18	27	28	31	32	35	1	8	14	22	24	26	34	37	38	39	3	3	84	0	30625	351	2852	374	0	0	4	1	0	
0	1	3	6	15	16	20	31	33	39	4	5	7	10	11	17	30	34	36	38	1	2	54	150	253	0	941	1548	469	5	1	0	0	
0	3	13	18	19	22	28	34	36	39	1	2	5	14	23	25	29	32	37	38	3	3	91	269	0	18845	1384	0	2691	0	5	3	0	
4	5	10	11	23	24	27	32	35	36	1	7	8	12	13	18	29	30	31	39	1	0	83	624	284	0	1127	0	17	8	1	1	0	
2	3	7	8	15	22	25	26	28	36	4	6	11	13	19	20	27	32	33	39	3	0	69	2987	1573	854	35560	5	0	39	4	4	0	
3	4	11	12	15	17	20	21	28	33	0	2	5	10	14	18	19	25	31	34	0	1	17	0	10997	2008	1122	0	694	0	21	0	0	
9	10	13	18	19	23	25	26	30	38	1	2	3	5	7	14	15	22	29	36	2	2	72	643	654	4720	0	344	0	54	27	21	0	
1	11	13	16	24	26	29	33	36	38	0	3	14	15	27	31	32	35	37	39	1	3	53	0	1033	970	20086	0	87	8	2	1	0	
1	8	11	17	19	21	25	29	32	38	2	3	5	6	9	16	22	24	30	34	3	1	63	346	5990	340	387	0	128	0	40	5	0	
0	1	13	14	27	29	31	32	33	34	3	4	15	16	18	22	25	28	37	38	0	2	23	0	0	0	0	0	7	0	3	0	0	
2	6	7	17	23	25	27	35	36	39	5	9	12	14	15	16	20	29	33	34	2	0	76	2115	2437	211	3519	0	66	0	2	3	0	
8	10	11	17	18	21	24	28	37	39	0	2	4	5	7	12	20	25	32	35	1	1	69	0	392275	0	6902	9	84	0	2	1	0	
7	10	19	20	24	26	27	32	34	38	2	9	12	13	15	17	23	29	35	39	3	2	81	612	573	0	16189	0	108	2	1	0	0	
1	5	6	9	10	14	23	29	37	39	7	12	21	22	26	30	34	35	36	38	0	3	66	152	0	11593	0	6099	1129	19	0	12	0	
1	5	11	14	18	21	22	25	27	38	9	10	15	17	24	26	31	33	36	39	1	0	51	4102	114	395	0	11	0	3	6	4	0	
0	1	7	11	14	19	28	34	35	37	4	8	12	13	23	24	26	27	29	31	3	1	77	112	2593	0	239	0	79	7	4	2	0	
0	8	10	16	19	20	30	31	32	36	1	9	11	13	17	21	23	24	28	38	3	2	63	156	402	58940	0	1483	12	7	1	1	0	
0	2	6	17	23	25	32	33	37	38	4	12	15	20	21	24	26	28	31	35	3	3	40	1140	373	103	0	0	266	4	0	1	0	
1	9	11	15	16	19	21	26	32	39	0	4	5	6	10	14	22	29	35	36	3	3	62	305	0	35927	0	315	75	4	0	1	0	
0	1	6	17	18	24	26	27	28	30	2	4	11	19	29	31	33	36	37	38	3	0	94	1215	0	1517	0	0	48	34	11	5	0	
3	6	7	28	30	31	34	37	38	39	0	2	10	12	16	23	26	27	32	35	2	3	17	0	200475	2834	4968	3096	0	4	2	1	0	
2	3	5	8	17	21	26	32	35	38	6	7	11	13	15	18	25	27	33	36	3	0	26	1339	23941	5979	0	349	34	9	1	0	0	
6	8	9	11	14	23	24	27	33	37	0	1	2	3	4	5	13	16	17	39	3	1	19	630	50499	0	13082	1687	64	0	15	85	0	
2	12	15	18	22	24	25	29	31	38	0	3	6	9	16	26	27	28	34	36	0	1	73	467	0	38493	320	401	46	6	0	0	0	
5	6	7	9	13	14	19	26	35	39	2	3	4	8	12	16	18	20	25	29	1	2	101	277	7691	92	0	114	14	0	1	0	0	
9	10	14	19	20	22	24	28	31	33	0	4	7	11	21	23	25	29	30	39	3	3	78	297	0	0	22784	181	0	1	0	1	0	
3	4	9	14	15	19	21	28	31	38	18	24	26	29	30	32	33	34	35	37	3	0	98	1552	0	0	227	28	0	7	0	0	0	
2	12	14	21	22	26	27	31	38	39	3	8	13	15	16	20	23	25	33	37	3	1	56	568	0	1451	0	663	33	2	0	1	0	
0	1	8	9	13	15	16	17	18	30	11	20	21	26	28	32	33	34	35	37	3	2	58	1790	1589	371	25228	2	37	1	1	0	0	
