Mode: 22 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	2	15	19	20	24	34	36	38	39	8	9	10	18	23	26	28	29	33	37	0	1	80	114	0	16763	0	755	25	1	1	0	0	
0	3	6	9	14	19	22	27	34	39	5	7	10	15	24	26	28	29	33	35	3	2	84	154	0	20029	0	7	29	1	0	1	0	
8	13	20	21	23	25	31	35	37	38	0	6	9	16	17	18	19	24	26	33	3	3	73	147	8039	6140	0	650	0	4	0	0	0	
1	6	10	13	21	23	24	28	30	32	4	5	7	9	12	15	17	26	35	37	2	0	65	3018	0	325	28065	0	11	0	1	0	0	
4	9	17	18	19	25	30	31	38	39	5	10	11	12	14	26	27	33	35	37	0	0	75	2789	11406	0	170623	0	18	11	2	0	0	
0	2	4	15	18	19	21	26	34	39	3	5	9	12	23	27	30	33	35	38	2	1	76	228	0	54002	0	512	24	0	6094	6497	0	
0	1	3	8	10	15	27	32	36	38	2	12	14	17	18	26	29	31	33	37	1	2	107	8264	15435	347	0	2487	60	0	4	8	0	
1	3	16	17	18	20	24	25	30	33	8	9	11	12	14	19	26	27	28	35	2	3	70	602	311	101	0	2114	1029	0	8	0	0	
7	8	12	16	18	22	33	36	37	39	2	5	6	9	10	14	19	21	29	35	3	0	85	1537	124	0	0	1196	100	0	8	4	0	
2	3	8	11	20	22	23	29	32	39	4	12	13	14	24	26	27	28	31	38	2	1	80	379	207	89	0	20	18	0	8	0	0	
0	1	2	5	11	21	23	25	26	32	6	7	8	12	15	16	22	27	29	39	3	2	41	348	0	0	380	6250	76	12	3510	3	0	
3	5	6	8	11	20	22	24	29	33	0	10	13	19	23	26	32	35	37	39	3	1	69	0	150740	61370	1348	896	35	6	1	0	0	
7	10	15	16	17	19	26	27	30	32	3	8	9	14	33	34	35	36	38	39	1	3	71	0	46607	1335	13251	7	17	0	5	0	0	
4	5	7	9	13	18	20	23	25	37	0	1	8	26	29	30	31	32	36	39	0	2	86	0	1081	26405	0	177	1	1	0	1	0	
4	6	7	12	14	16	19	28	29	36	1	8	13	15	17	18	22	24	30	35	3	0	45	942	4031	143	0	16	396	20	16	13	0	
0	1	7	11	17	26	33	34	36	38	5	12	13	20	23	24	25	28	30	39	0	3	36	142	0	5034	0	328	0	7	6	2	0	
2	5	8	12	15	28	29	31	35	39	10	13	14	16	18	19	24	25	30	38	0	1	77	203	3275	139	46	14	0	28	0	28	0	
8	11	17	18	23	24	29	33	37	38	0	1	7	13	19	20	30	32	36	39	3	0	83	1304	380	4414	273	0	88	12	1	3	0	
1	8	10	19	22	24	29	32	35	37	2	6	7	9	11	14	17	20	25	26	2	2	68	229	0	1483	5270	1090	0	19	1	1	0	
2	10	17	18	22	26	30	32	33	34	0	1	4	6	8	9	19	20	21	25	3	1	54	84	313	0	17	0	0	10	18	18	0	
6	11	14	15	16	20	24	26	32	33	1	4	12	13	17	23	29	31	36	37	0	3	19	0	33835	89	1301	0	113	8	1073	0	0	
0	1	5	8	9	12	13	15	19	36	2	3	16	22	23	25	27	33	37	39	1	2	82	2250	85836	2930	839	408	23	12	1	1	0	
1	4	5	8	9	17	24	29	37	39	3	7	13	16	19	20	27	32	33	36	1	0	104	878	21277	8437	2385	0	2	0	1	0	0	
0	8	15	18	21	25	31	32	33	35	3	5	9	12	19	20	26	28	30	34	2	1	71	185	0	4759	1455	830	20	0	0	0	0	
1	5	6	12	13	23	27	32	35	37	4	10	11	14	15	16	19	34	36	38	1	3	91	255	81	2739	0	0	36	0	2	2	0	
3	5	7	13	16	20	21	25	28	35	0	1	6	10	17	19	29	31	33	36	2	2	71	323	0	514	276	266	0	4	0	0	0	
0	3	13	15	17	19	21	22	28	31	1	4	5	6	12	24	25	33	34	36	2	0	41	872	31142	0	1514	1303	26	3	4	0	0	
3	9	10	11	13	17	20	25	34	36	1	15	19	21	22	27	28	30	37	39	0	1	48	101	0	390	0	219	8	0	3	3	0	
2	4	5	6	13	27	30	33	34	37	1	10	12	20	23	24	25	29	31	36	2	3	65	644	885	2280	6156	0	10	0	0	1	0	
3	5	9	10	11	16	18	26	28	34	1	7	17	21	22	23	25	29	32	38	2	0	100	833	22306	0	4662	7	17	0	4	3	0	
2	5	6	9	11	12	20	22	28	36	3	13	15	16	21	23	30	31	33	39	0	2	61	568	0	50461	0	1340	124	27	8	14	0	
0	1	5	6	7	8	21	29	37	38	2	3	9	12	18	19	22	23	24	34	3	3	100	439	0	2927	84469	15389	132	635	14	0	0	
2	6	8	15	17	23	25	35	37	39	0	7	9	12	13	16	22	28	29	30	3	0	84	663	86	0	2178	129	24	0	8	0	0	
0	3	12	17	25	29	30	36	37	38	5	6	13	21	22	24	27	31	33	39	2	1	80	200	260	0	0	1324	28	4	2	3	0	
0	1	11	18	20	22	27	28	29	38	2	3	4	6	10	23	26	34	35	36	0	1	79	0	17116	0	179058	1437	243	0	1	1	0	
6	16	19	24	25	28	30	32	34	39	3	7	9	13	15	18	20	21	29	33	1	2	76	144	0	55019	1831	635	26	8	0	1	0	
2	6	7	11	14	20	26	30	36	39	0	4	9	13	22	23	27	32	33	34	3	2	98	225	412	3152	0	6	11	0	10	0	0	
1	2	8	17	24	26	27	29	32	34	0	3	4	5	9	14	16	25	31	37	0	3	96	0	26152	0	1223	484	25	42	6	3	0	
2	4	8	14	16	18	23	24	26	36	1	3	5	7	17	20	25	29	35	38	1	0	43	1958	213	383	0	12	1472	44	0	941	0	
2	3	7	10	13	17	22	23	33	38	1	9	14	19	20	30	34	35	36	39	2	3	69	203	4383	276	0	0	208	15	17	0	0	
3	4	6	8	17	20	23	25	27	35	7	10	12	24	29	31	34	36	37	39	3	1	73	0	79073	74379	1222	1060	70	1505	1	0	0	
5	10	13	21	22	29	32	33	36	37	0	9	11	12	16	20	25	28	34	35	0	2	16	0	9761	0	870	85	40	4	0	0	0	
7	9	11	14	18	19	20	21	34	39	2	4	5	10	12	16	27	28	32	33	0	3	90	292	3605	92	0	5	6	1	0	0	0	
1	2	7	8	13	16	19	27	30	32	3	6	11	12	18	20	22	29	34	37	3	0	4	791	0	311	395	617	25	3	0	0	0	
1	7	9	10	11	19	20	22	34	38	0	5	16	17	23	25	27	28	30	39	0	1	64	153	726	0	104	0	11	1	0	1	0	
0	2	4	6	13	14	18	25	26	30	1	5	15	20	24	28	31	32	33	39	1	2	32	177	732	149	0	550	0	3	2	0	0	
1	3	7	17	23	25	27	30	33	38	4	6	8	14	15	16	21	29	31	34	0	3	87	95	149	0	10857	341	31	4	0	1	0	
0	4	10	16	22	24	26	32	36	37	1	2	6	8	21	23	27	28	31	34	2	0	56	1431	0	1456	221	0	19	4	1	0	0	
0	9	11	18	22	24	25	28	30	31	1	5	8	10	14	16	26	29	36	38	1	1	54	145	4257	68	0	437	16	0	1	0	0	
5	7	11	24	25	30	32	33	35	37	2	12	17	22	23	27	29	34	36	39	2	2	72	119	0	0	207	487	35	0	1	0	0	
8	10	16	18	19	29	30	37	38	39	0	1	2	7	12	13	15	22	28	34	2	3	70	513	15578	0	81864	8	102	3	1	0	0	
7	8	10	16	22	31	35	37	38	39	0	2	12	17	20	24	28	30	33	34	0	0	36	1486	0	676	0	3706	769	12	0	1	0	
9	10	11	14	24	26	29	35	36	39	1	3	4	5	16	17	18	19	31	37	0	0	51	2090	6670	0	0	7	13	3	0	0	0	
3	5	9	12	19	21	22	28	32	35	1	7	11	13	15	30	31	33	36	37	0	1	88	126	192	0	160	395	0	41	22	27	0	
0	3	7	14	17	20	21	26	36	38	4	10	11	13	15	18	19	22	25	32	2	2	86	135	265	0	39200	0	45	7	0	31	0	
4	5	11	15	18	19	26	31	36	38	2	7	9	10	13	17	22	32	33	34	3	3	101	0	21881	7877	89	220	25	7	1	1	0	
2	5	14	20	21	22	30	33	35	38	7	8	10	15	16	23	31	32	34	36	2	0	8	616	0	257	0	0	15	6	1	0	0	
1	15	16	22	23	26	29	31	37	39	3	4	5	7	8	12	13	20	24	27	1	1	37	0	391	48791	48596	0	50	36	6	5	0	
5	6	9	10	15	21	27	29	32	33	2	3	8	11	12	17	20	28	37	38	3	2	62	329	6851	0	0	194	1	0	1	0	0	
2	8	10	18	19	25	27	28	37	39	0	3	4	9	14	16	23	24	31	32	2	3	94	58	651	96	0	5	0	3	0	0	0	
12	16	18	19	21	28	30	31	34	39	1	2	3	7	8	17	22	24	29	37	0	3	90	142	0	2534	2460	2421	49	56	43	20	0	
1	4	5	6	7	14	24	29	32	37	0	3	13	17	26	31	34	36	38	39	1	0	36	1776	16111	375	307	0	11	0	1	1	0	
7	12	18	23	27	33	35	36	38	39	0	4	6	11	13	15	24	25	31	37	1	1	79	219	41018	571	0	213	0	0	12	8	0	
1	4	10	13	14	21	25	27	38	39	5	6	11	16	19	20	22	24	26	28	2	2	107	217	216	0	243	228	0	18	1	0	0	
4	10	21	23	24	25	31	32	35	38	0	1	6	7	8	13	19	20	22	36	2	1	81	288	0	38166	743	338	13	0	2	1	0	
6	11	12	15	23	24	25	28	32	39	4	5	9	10	18	19	26	27	35	37	0	3	75	179	0	14476	0	0	8	0	2	1	0	
7	11	15	19	24	25	26	33	36	37	0	3	16	17	21	22	28	30	35	38	2	0	65	889	72	125	11012	0	36	5	1	0	0	
0	7	11	12	19	21	23	26	30	33	2	3	4	5	10	22	25	35	37	38	2	1	65	58	170	99	0	137	0	5	1	0	0	
3	10	14	19	24	28	29	31	34	37	0	5	8	16	21	23	26	30	35	39	2	2	60	78	3144	539	2726	0	115	1	0	0	0	
0	3	11	16	19	20	21	31	36	38	4	5	7	12	18	23	33	34	37	39	0	3	46	156	130	159	0	524	0	0	1	1	0	
2	6	12	21	22	23	30	31	35	39	7	11	13	14	15	18	19	29	33	36	0	0	15	774	0	94	510	0	31	4	0	1	0	
2	3	9	10	15	20	25	28	33	35	4	7	13	18	19	21	22	24	29	30	0	1	72	101	0	441	8367	0	2	1	0	1	0	
4	12	18	22	23	27	31	33	35	37	2	5	7	8	13	16	17	19	21	32	3	2	57	0	22323	111	368	0	4	1	1	0	0	
0	8	9	10	13	16	17	25	38	39	14	15	20	23	27	28	29	32	34	36	2	3	118	175	22900	68	612	0	657	0	1	0	0	
1	5	6	11	13	26	28	30	33	39	0	3	7	8	10	18	20	21	32	37	1	0	56	812	158	99	79	0	14	0	1	0	0	
1	3	4	5	6	15	18	19	30	37	11	14	16	17	20	24	27	32	36	39	3	1	44	426	13572	333	0	1027	30	4	1	0	0	
2	5	8	13	17	20	21	28	35	38	9	11	12	16	19	22	24	26	34	36	2	2	66	69	184	0	3010	0	0	2	0	0	0	
