Mode: 22 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
4	12	19	20	21	26	29	30	36	39	0	5	9	10	13	23	24	25	28	32	0	2	64	0	577	1549	335	290	17	0	1	1	0	
3	5	6	16	17	18	19	32	34	38	0	4	9	11	12	14	20	27	28	30	0	3	69	1193	311	1055	257	0	830	59	34	0	0	
0	11	16	26	28	30	31	34	35	37	3	6	9	10	12	13	17	19	33	38	2	1	44	0	1990	150722	460	5515	4	10	1	0	0	
3	6	10	13	16	17	18	25	35	36	5	8	9	11	12	23	27	28	37	39	3	0	75	2385	622	0	2105	4163	83	33	810	2	0	
10	14	18	19	20	23	29	35	36	37	2	3	9	13	25	26	28	34	38	39	2	1	99	672	13059	0	1126	841	0	21	11	9	0	
0	1	6	7	11	16	27	31	35	39	2	3	18	21	22	24	28	34	36	38	1	2	76	133	0	821	19752	1	72	6	1	1	0	
0	1	8	20	24	27	35	36	38	39	3	9	12	14	19	23	28	29	34	37	0	2	90	621	75	0	110040	778	13	12	2	1	0	
0	1	7	8	15	20	21	24	25	27	2	3	4	10	14	22	32	33	35	37	3	3	37	868	781	286	274	388	0	2770	46	2	0	
1	2	11	14	19	21	25	26	29	35	8	9	15	16	20	32	33	36	38	39	2	3	64	0	26426	0	276	182	2046	0	213	1	0	
0	10	11	14	20	21	28	29	30	39	3	5	12	13	15	22	23	25	31	35	3	0	26	868	0	594	0	233	51	4	0	0	0	
2	3	14	16	18	21	22	25	36	39	0	7	11	15	19	24	26	28	31	38	1	0	87	1013	319	0	0	141	0	8	0	0	0	
0	1	3	7	19	21	24	27	31	39	5	12	16	17	23	26	28	34	36	37	3	1	56	172	0	68089	0	7	22	2	0	1	0	
2	4	10	13	14	20	21	26	29	30	0	1	3	5	6	18	23	25	35	38	1	2	43	154	0	104	0	0	0	1	1	1	0	
2	3	6	9	19	21	25	28	31	34	15	18	20	22	26	27	30	36	37	39	1	1	76	0	48951	0	1147	1545	152	1	1	0	0	
1	4	14	16	18	19	20	31	36	39	0	2	7	10	12	15	24	27	28	32	1	3	69	0	1583	2194	353	0	114	8	0	4	0	
2	5	6	10	12	19	24	25	29	34	3	4	7	18	22	27	28	30	31	35	2	0	46	1482	631	595	748	8	0	0	10	0	0	
1	2	3	10	16	17	32	34	35	39	5	8	11	18	24	25	26	28	30	31	1	1	62	731	24956	14081	1291	232	0	7	3	3	0	
9	16	17	25	30	31	33	34	36	39	0	1	2	4	5	7	8	18	22	37	2	2	40	0	55355	629	2842	0	23	16	3	0	0	
0	5	7	12	18	22	23	31	33	34	4	15	16	17	19	20	28	30	35	39	2	3	33	135	0	362	0	0	4	0	1	0	0	
0	4	5	17	22	26	32	33	36	39	1	7	10	12	13	14	15	20	23	30	3	2	41	1372	0	1084	8252	7	0	3626	3	0	0	
1	2	3	9	14	16	20	23	30	32	0	5	7	17	21	25	28	31	34	39	3	0	50	1171	0	225	78	636	21	0	1	0	0	
2	7	13	14	18	22	24	25	31	37	0	3	6	8	12	15	19	28	29	39	3	1	70	97	0	74	88	60	0	0	0	0	0	
3	9	13	17	26	28	29	30	31	34	8	10	12	14	20	24	25	33	36	37	1	3	65	160	221	12525	0	7	0	1	0	1	0	
6	8	9	12	15	18	21	27	31	32	2	3	7	11	14	19	23	26	33	37	2	2	28	499	4101	0	2162	0	0	0	13	2	0	
1	2	4	5	12	20	24	28	29	34	6	7	9	15	19	21	32	33	35	39	3	0	77	3229	1409	312	1090	1459	170	0	8	3	0	
5	9	11	16	22	25	27	28	30	39	0	4	6	15	17	23	31	32	33	35	2	1	79	99	0	611	263	126	0	11	1	0	0	
0	2	5	6	10	11	13	18	23	33	1	4	9	12	16	17	30	31	35	36	0	3	72	713	16376	548	491	277	0	4	4	0	0	
1	7	8	9	13	18	20	24	32	36	2	3	5	12	14	17	22	23	30	39	0	0	82	627	0	503	492	350	0	16	3	2	0	
2	5	6	14	16	22	23	32	35	37	0	1	4	10	11	15	25	27	28	38	3	2	42	163	0	0	1513	2176	350	0	14	3	0	
0	8	9	11	18	19	25	31	34	36	5	6	7	10	14	20	27	30	35	38	0	1	104	136	665	0	10238	620	92	16	0	41	0	
1	3	4	5	6	17	19	29	34	37	2	13	15	16	21	25	30	32	36	38	2	3	48	387	0	0	12565	0	461	2571	3989	997	0	
0	2	7	9	16	21	27	34	36	39	3	5	6	11	13	14	19	24	28	37	1	0	105	1244	12075	477	0	8	27	0	5	1	0	
0	4	9	17	19	24	35	36	37	38	1	3	10	11	14	16	20	23	26	39	0	2	69	840	254	0	1076	5	0	11	2	1	0	
3	9	12	13	15	17	18	29	34	39	0	6	7	19	20	24	25	30	32	35	2	3	88	554	360	0	24692	6	0	10	1599	3	0	
0	9	11	14	16	19	22	31	32	33	1	3	5	7	8	15	18	21	27	29	0	1	77	547	142	10233	0	0	32	0	0	127	0	
0	1	8	9	11	16	21	22	31	38	3	5	13	14	23	26	32	34	35	37	3	0	48	848	0	716	29814	0	90	0	1	1	0	
1	3	4	7	13	15	17	21	29	37	5	6	19	22	23	30	31	33	35	36	2	2	33	3500	0	52396	0	2076	0	6	4	3	0	
2	7	8	15	16	18	21	31	32	35	4	6	11	19	23	25	36	37	38	39	1	3	83	269	409	0	420	262	27	0	1	0	0	
4	6	7	16	20	24	25	27	29	35	0	1	8	9	10	13	18	22	23	34	2	1	63	269	135	0	57660	722	18	9	1	0	0	
2	5	8	13	15	22	34	35	37	38	0	6	10	20	28	30	32	33	36	39	3	0	95	2524	972	334	1982	0	113	5	5	3	0	
7	9	10	12	15	16	22	25	32	35	1	3	11	18	21	26	33	34	38	39	3	2	86	68	0	276	122	3434	33	19	19	0	0	
4	6	7	8	9	18	20	21	34	36	0	11	13	14	23	25	29	32	33	35	1	1	29	444	13198	18725	0	2240	0	25	0	2	0	
1	3	5	6	8	12	14	24	32	35	0	7	9	16	19	23	29	30	36	38	1	2	66	1027	0	0	27936	0	253	4210	13037	52	0	
8	12	13	15	18	19	21	30	31	35	1	3	5	6	7	20	22	25	28	34	2	3	79	656	7063	0	2205	516	0	3	1	0	0	
3	7	8	14	20	21	25	33	36	37	4	15	16	18	19	24	30	31	32	35	3	0	87	844	267	0	3937	679	8	2	1	0	0	
7	11	19	21	28	30	33	36	37	38	3	4	5	9	12	17	22	23	29	34	3	3	94	1360	114	0	82159	8	97	24	0	1	0	
2	7	8	14	15	23	24	25	35	38	0	6	10	11	22	26	28	30	34	37	2	0	74	688	258	246	0	330	0	10	2	1	0	
3	5	6	8	13	15	19	20	34	35	12	22	23	24	25	26	27	30	31	33	3	1	34	367	11893	2619	309	7	0	41	0	0	0	
10	11	12	13	18	20	21	24	34	38	2	3	15	17	23	25	30	31	32	33	3	2	44	462	562	1098	1535	413	0	9	2	2	0	
3	5	6	12	14	17	19	24	26	36	0	4	7	16	20	21	32	33	34	38	2	3	6	611	1165	0	271	0	0	4	2	2	0	
6	8	12	14	15	18	22	23	28	39	4	5	10	11	17	20	25	31	32	34	3	0	31	3075	0	0	424	493	6	0	2	0	0	
1	8	13	24	25	30	32	34	36	38	3	4	11	12	17	20	22	26	28	35	3	1	77	1125	38301	15184	0	1598	115	14	9	0	0	
5	6	13	14	17	21	24	33	36	39	1	16	19	20	23	26	29	30	32	37	3	2	57	252	3621	65	65	0	143	0	14	18	0	
3	6	15	16	22	23	26	33	37	39	1	2	10	18	24	25	28	30	32	38	0	3	28	173	0	46	330	0	14	12	5	40	0	
0	3	4	5	14	15	22	27	34	35	6	7	8	9	10	12	16	18	20	24	2	0	69	1714	0	756	12713	80	0	16	0	0	0	
6	7	8	21	27	30	33	34	36	37	0	3	5	9	12	22	26	35	38	39	1	1	30	822	2875	1144	514	10	2	1	1	0	0	
4	6	7	9	12	27	35	36	37	39	2	5	8	10	11	15	17	28	32	38	1	1	35	250	56271	0	0	1601	11	7	1	0	0	
2	6	8	9	23	27	28	31	33	39	3	13	14	16	21	22	25	30	36	38	1	2	46	330	13101	1044	14927	1713	14	0	1686	526	0	
0	4	7	12	16	17	23	25	30	38	1	8	9	11	13	15	27	32	33	37	1	3	4	125	85	339	0	41	0	7	6	3	0	
4	5	9	10	20	24	30	32	34	38	1	8	11	13	15	21	25	27	36	39	1	0	88	2337	768	1224	635	616	80	0	15	0	0	
3	4	6	17	18	24	25	29	30	37	0	2	7	9	12	16	19	20	21	31	3	1	65	201	77	0	123	0	48	9	14	0	0	
5	18	21	25	27	29	32	33	34	36	0	1	12	14	17	20	22	28	35	37	1	2	55	0	76664	0	0	9	87	12482	5	0	0	
11	12	13	14	19	20	24	25	29	30	0	2	4	6	7	9	23	34	35	36	2	3	38	253	4539	231	0	13	13	768	3	3	0	
0	3	8	10	15	17	28	30	35	38	6	11	13	16	18	19	22	24	26	27	1	0	94	2710	7015	0	28687	415	5	0	0	0	0	
1	2	4	18	20	28	29	30	31	38	0	7	9	10	12	16	21	22	26	32	1	1	30	146	0	132	0	196	67	0	2	0	0	
5	10	17	25	26	28	31	32	34	35	0	1	3	9	13	14	22	24	36	39	2	2	56	0	279	690	443	879	23	19	4	2	0	
1	3	7	9	10	12	24	35	36	37	5	13	16	18	23	25	30	32	33	39	2	2	38	1717	0	267352	7462	1185	22	4	3	3	0	
6	7	8	9	17	19	29	31	33	34	0	1	2	4	11	12	20	25	27	36	2	3	78	225	0	904	1177	49	204	0	0	0	0	
7	8	10	13	21	22	27	30	31	39	3	6	12	16	23	24	25	26	35	37	1	0	39	531	0	367	202	0	0	21	44	0	0	
10	13	17	20	21	23	27	30	37	38	0	4	5	7	11	24	25	32	34	35	0	1	38	633	5474	277	229	2930	43	13	3	3	0	
1	2	7	9	13	15	17	26	33	35	5	10	12	14	21	24	32	36	37	39	0	2	38	0	378	30895	609	0	155	9	4	0	0	
3	7	9	11	13	16	19	22	23	26	1	2	4	8	17	18	20	27	30	31	3	3	23	448	24601	215	697	324	24	1	1	0	0	
0	2	4	6	9	10	15	17	22	35	1	5	12	13	14	18	19	23	26	34	2	0	53	2309	9948	0	0	1989	19	0	2	0	0	
3	5	8	12	15	17	18	26	29	36	1	6	7	16	20	21	25	32	34	39	3	3	64	400	0	38104	83860	4	39	7	1	0	0	
8	9	11	12	22	23	24	32	33	39	0	3	5	13	17	18	26	28	30	37	0	0	53	353	0	0	46	0	81	0	2	0	0	
0	4	9	14	17	22	23	31	33	36	1	2	3	5	6	10	21	26	27	28	2	1	34	0	0	803	1275	912	0	5	1	1	0	
1	8	15	19	23	31	32	35	37	39	4	9	10	18	20	25	27	30	33	38	0	1	81	279	24548	4662	4105	0	10525	1295	0	0	0	
0	2	3	5	7	13	20	23	28	37	6	9	11	12	15	16	18	26	27	34	3	2	39	0	738	283	0	0	111	2	1	0	0	
9	15	20	21	23	27	28	29	32	34	0	1	5	8	13	17	19	24	25	37	3	3	61	0	52807	1304	0	5541	1339	10	924	0	0	
1	10	11	15	19	21	30	31	32	36	5	8	12	20	22	25	26	27	33	34	0	0	48	1180	777	278	116	0	1085	92	1	0	0	
0	2	3	4	5	8	14	26	31	33	9	12	15	18	19	22	24	29	35	38	1	2	97	337	0	49318	1002	0	13	5	4	1	0	
2	3	9	15	18	21	23	27	35	36	0	10	13	14	20	22	24	28	33	37	2	1	85	110	0	16426	276	178	0	6	3	3	0	
0	3	7	9	18	20	26	27	32	34	4	6	11	16	22	23	25	30	35	36	2	3	77	0	23423	197	1368	511	815	0	1	0	0	
