Mode: 22 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
6	7	10	18	20	21	24	25	29	35	1	3	4	8	9	14	15	33	38	39	1	1	58	0	2470	659	11887	0	42	7	2	1	0	
5	6	9	16	22	24	27	28	36	37	3	7	8	10	12	25	31	33	35	38	0	0	103	1842	5017	3532	12707	1246	0	526	0	2	0	
0	1	5	7	8	12	14	21	27	34	9	17	18	20	23	24	28	30	33	39	2	2	102	0	1364	20206	0	3808	358	64	6	23	0	
2	3	17	18	19	24	27	31	34	37	0	4	15	21	22	29	32	35	36	39	2	3	68	729	6952	334	0	4907	46	0	573	0	0	
8	10	13	20	21	23	24	33	34	36	1	2	4	5	7	9	14	17	28	37	2	0	29	877	0	240	331	414	20	0	1	2	0	
0	7	9	12	19	23	26	31	37	39	2	8	10	18	21	22	24	33	34	38	3	1	88	75	0	267	376	246	0	2	2	1	0	
18	20	23	25	26	29	30	31	35	36	2	5	7	10	13	14	21	33	37	38	0	2	29	1123	1340	23807	3215	2465	47	6	1	1	0	
4	5	7	10	20	23	24	35	37	38	2	6	8	14	15	16	25	26	27	39	0	3	69	201	0	525	15494	1414	62	6	2	0	0	
3	5	8	11	13	22	24	26	27	37	0	2	6	10	19	30	31	33	34	39	3	1	97	243	0	907	10585	6174	408	0	19	9	0	
1	6	7	10	16	17	24	27	35	38	2	3	9	11	14	18	20	25	36	37	3	2	19	367	0	33237	0	1505	18	12	1870	1	0	
5	7	8	15	16	19	25	26	28	37	0	2	4	6	12	14	24	27	30	34	0	0	51	3201	11377	0	31323	237	133	0	15	12	0	
5	17	18	20	25	27	31	32	37	39	7	9	11	14	21	23	26	28	29	30	3	3	74	328	866	0	772	19	9	0	0	1	0	
7	8	13	15	17	21	26	27	35	38	3	10	12	16	18	19	22	30	33	37	2	1	89	295	2144	0	182	0	1288	0	2122	22	0	
5	11	12	19	20	24	25	27	30	36	0	2	4	6	13	16	17	21	26	39	2	0	64	1380	1037	1433	408	1477	0	27	0	6	0	
1	7	12	20	22	27	28	30	38	39	2	3	9	16	18	19	21	24	32	35	3	1	90	568	9457	0	42223	1225	0	12413	13	10	0	
6	10	17	18	22	25	27	29	32	38	2	7	9	11	16	21	24	33	35	39	0	2	96	959	15163	0	1223	0	23	13	15	9	0	
0	2	7	9	16	22	24	26	35	38	1	5	8	12	23	25	29	30	32	37	1	3	17	215	0	155	118	0	33	1562	9	12	0	
0	6	9	16	19	21	31	36	38	39	1	3	5	10	22	25	26	33	34	35	2	1	73	502	0	140670	2711	322	53	5	1	0	0	
6	9	20	22	25	27	28	36	38	39	0	2	8	10	16	18	21	31	33	35	3	2	62	1295	350	1073	2212	1591	16	0	1	0	0	
2	3	4	5	11	16	26	27	28	33	1	6	10	17	19	21	23	31	37	39	2	3	62	0	595	511	92	2	0	1	0	0	0	
4	7	11	13	20	22	29	35	37	39	2	5	12	17	18	19	21	25	27	33	0	0	50	3146	0	557	676	9	0	8	0	757	0	
