Mode: 22 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	4	10	15	22	23	27	29	30	33	2	14	16	17	18	20	24	25	31	38	0	2	0	0	470	0	258	301	39	1	0	0	0	
9	16	18	19	20	23	25	29	30	38	3	10	11	22	26	28	31	33	37	39	0	3	83	139	6641	0	19755	7	1	1	0	0	0	
9	12	18	20	24	25	27	29	31	37	1	6	7	10	19	23	28	32	35	39	2	0	112	2524	0	0	168646	22	2	3	0	3	0	
1	2	10	14	19	21	28	29	34	37	3	9	13	15	16	18	23	26	27	30	2	1	66	236	107	0	2376	0	12	2	0	0	0	
7	10	13	15	17	20	21	22	23	26	3	4	6	9	16	25	28	32	34	36	2	0	93	1444	405	1479	1097	926	251	5	1	0	0	
1	6	7	14	17	23	26	28	30	35	10	15	18	21	22	24	27	31	32	38	3	2	72	517	1815	186	1151	0	26	0	14	0	0	
1	2	4	5	9	13	14	23	26	39	6	11	12	15	20	25	29	30	31	34	1	3	83	472	0	13149	0	821	0	18	1	1	0	
5	7	8	9	12	16	27	29	33	39	1	2	13	22	26	28	30	32	36	37	1	1	88	323	0	55209	0	1875	101	8	4	0	0	
1	2	3	7	8	24	26	29	32	36	0	4	5	10	15	21	22	23	31	38	0	2	86	437	400	10700	1702	657	62	0	1	0	0	
8	9	11	12	15	16	20	22	25	28	1	2	4	7	23	26	29	30	34	35	0	0	99	1870	393	4521	1068	176	43	18	5	8	0	
1	4	6	7	12	18	27	33	37	38	3	5	9	14	19	20	24	25	30	31	0	1	93	138	639	300	247	0	90	14	4	0	0	
1	6	8	18	19	21	23	24	27	38	0	2	9	11	15	17	26	28	32	36	2	3	88	178	0	0	31730	409	0	7	1	1	0	
0	2	19	22	26	30	31	34	36	37	6	7	9	11	15	20	23	27	32	35	1	3	35	367	307	0	881	0	56	6	2	0	0	
4	5	20	22	24	25	30	33	37	39	7	8	10	11	15	16	17	19	28	35	2	2	33	534	298	598	27236	156	65	18	7	4	0	
0	9	10	18	19	20	22	27	28	33	4	5	8	12	14	16	21	26	32	36	3	0	39	853	4677	0	23308	0	469	5	1	0	0	
0	5	11	15	16	19	23	25	32	34	2	6	22	27	30	33	36	37	38	39	2	1	70	327	0	222	15691	289	0	0	1	0	0	
