Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
38	34	38	10	0	14	13	3	2	3	3	2	2	1	1	0	1	1	2	0	1	4	4	4	3	0	0	1	0	90
42	40	8	30	11	3	4	12	1	1	5	3	2	2	0	0	1	1	0	2	1	4	4	4	3	0	0	1	0	38
22	47	37	14	2	0	24	4	3	0	5	2	0	2	2	0	1	2	1	0	1	4	3	3	4	1	0	0	0	84
9	40	33	38	3	10	2	15	5	1	2	2	0	1	1	2	0	2	1	1	0	4	4	4	4	0	1	0	0	32
34	13	41	32	13	0	13	4	3	3	2	2	0	1	1	2	2	0	2	0	1	3	4	4	4	0	0	0	1	81
34	15	30	41	15	0	12	3	2	1	3	4	2	0	1	1	0	1	1	2	1	4	4	4	4	1	0	0	0	61
38	39	33	10	21	0	6	3	2	2	2	4	1	2	1	0	2	1	1	0	1	4	4	4	4	0	0	1	0	60
20	51	31	18	9	21	0	0	5	2	1	2	1	3	0	0	0	1	2	1	0	4	4	4	4	0	0	0	1	68
45	31	25	19	10	7	13	0	1	5	3	1	1	1	1	1	2	1	1	0	1	4	4	4	4	0	0	0	1	61
22	27	39	32	3	13	10	4	2	5	2	1	1	1	1	1	0	1	2	1	0	4	4	4	4	0	1	0	0	45
30	22	25	43	2	4	11	13	1	4	3	2	0	1	2	1	2	0	0	2	1	4	3	3	4	1	0	0	0	55
28	24	28	40	2	10	0	18	2	1	3	4	0	0	1	3	2	1	1	0	0	4	4	4	4	1	0	0	0	23
18	29	26	47	2	14	11	3	2	5	1	2	0	1	1	2	1	1	0	2	1	4	4	4	4	0	1	0	0	42
21	23	44	32	5	10	15	0	3	3	2	2	0	0	3	1	1	2	0	1	1	4	4	4	4	0	0	1	0	70
48	38	25	9	3	21	2	4	3	3	2	2	2	2	0	0	2	1	1	0	0	4	4	4	4	1	0	0	0	72
27	38	32	23	15	2	13	0	4	1	3	2	1	1	1	1	1	2	1	0	1	4	4	4	4	0	1	0	0	89
38	31	16	35	21	4	0	5	3	3	2	2	2	1	0	1	1	1	1	1	1	4	4	4	4	0	0	1	0	60
29	42	35	14	0	16	14	0	3	3	2	2	1	1	2	0	1	2	1	0	1	4	4	4	4	0	0	1	0	73
32	30	6	52	0	15	3	12	0	3	4	3	1	1	0	2	1	1	0	2	0	3	4	4	4	0	1	0	0	49
19	32	34	35	2	4	13	11	1	2	4	3	1	1	1	1	0	1	2	1	0	4	4	3	4	0	0	0	1	63
17	61	22	20	4	24	2	0	2	3	3	2	0	3	1	0	1	2	0	1	0	4	4	3	4	0	0	1	0	42
41	24	31	24	5	4	0	21	4	3	1	2	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	0	1	77
35	42	19	24	0	11	14	5	1	1	5	3	0	3	0	1	3	0	1	0	0	4	4	4	4	0	0	0	1	62
37	16	41	26	21	3	6	0	3	4	3	0	1	1	2	0	2	0	0	2	1	4	3	3	3	1	0	0	0	86
30	23	24	43	0	7	21	2	0	4	4	2	0	0	1	3	2	1	1	0	1	3	4	4	4	0	0	0	1	74
30	27	22	41	15	2	3	10	2	3	4	1	1	2	0	1	1	0	1	2	1	4	4	4	4	0	1	0	0	18
16	25	36	43	5	4	10	11	2	2	3	3	0	1	2	1	0	0	1	3	0	4	4	4	4	1	0	0	0	49
35	34	16	35	15	0	13	2	3	2	3	2	2	1	0	1	0	2	1	1	1	4	4	4	4	0	1	0	0	54
14	40	33	33	0	19	0	11	1	5	1	3	0	1	2	1	0	2	0	2	0	4	3	4	4	1	0	0	0	14
15	21	27	57	4	3	0	23	3	3	1	3	0	1	2	1	0	0	0	4	0	4	4	4	4	0	0	1	0	55
38	53	6	23	12	7	0	11	5	3	1	1	1	2	0	1	2	2	0	0	0	3	3	4	4	1	0	0	0	84
30	27	20	43	11	15	4	0	3	3	3	1	1	0	0	3	1	1	1	1	1	4	4	4	4	0	1	0	0	35
30	21	36	33	14	0	12	4	3	2	3	2	1	0	1	2	1	1	2	0	1	4	4	4	3	0	0	1	0	42
40	23	32	25	5	4	11	10	2	3	3	2	1	1	2	0	1	0	1	2	1	4	4	4	4	0	0	0	1	67
23	29	51	17	10	0	17	3	2	1	5	2	0	1	3	0	1	1	1	1	1	4	4	4	4	0	1	0	0	105
44	46	16	14	11	0	14	5	4	0	3	3	2	2	0	0	2	1	1	0	1	4	3	4	3	0	0	0	1	83
27	19	31	43	12	14	0	4	4	3	0	3	0	1	2	1	2	0	0	2	0	4	4	3	4	0	0	1	0	75
21	32	40	27	3	10	11	6	4	1	2	3	1	0	2	1	0	2	1	1	1	4	4	4	4	1	0	0	0	81
24	34	40	22	0	0	10	20	1	2	2	5	1	1	1	1	1	1	2	0	0	4	4	4	4	0	1	0	0	49
28	18	36	38	0	4	15	11	1	1	5	3	2	0	1	1	0	0	2	2	0	4	4	3	4	0	0	1	0	100
14	35	31	40	7	10	0	13	5	2	0	3	0	1	2	1	0	2	0	2	0	4	4	3	4	0	0	0	1	69
13	27	48	32	10	5	11	4	2	4	2	2	0	0	2	2	1	1	2	0	1	4	4	4	4	0	0	1	0	66
28	42	12	38	4	21	2	3	3	2	3	2	1	2	0	1	1	2	0	1	0	4	4	4	4	1	0	0	0	58
25	28	33	34	0	4	5	21	1	4	2	3	0	1	1	2	1	1	1	1	0	4	4	4	4	0	1	0	0	44
39	19	37	25	12	4	14	0	3	3	3	1	0	1	2	1	3	0	1	0	1	4	4	4	4	0	0	0	1	89
17	15	34	54	11	0	6	13	3	2	2	3	1	0	2	1	0	0	0	4	1	4	4	4	4	0	0	0	1	72
15	69	13	23	0	21	4	5	2	2	3	3	0	3	0	1	1	3	0	0	0	4	4	4	4	0	0	1	0	26
7	18	37	58	2	3	21	4	2	3	4	1	0	1	1	2	0	0	2	2	1	4	4	3	4	1	0	0	0	39
21	36	35	28	0	3	14	13	2	2	2	4	1	1	0	2	0	2	2	0	0	4	4	4	4	0	0	0	1	54
36	19	34	31	14	11	0	5	3	2	2	3	0	1	1	2	3	0	1	0	0	4	4	4	4	1	0	0	0	82
51	17	35	17	10	3	15	2	1	2	4	3	2	0	1	1	2	1	1	0	1	4	4	4	4	0	1	0	0	85
35	28	32	25	7	2	21	0	4	1	3	2	1	1	2	0	1	1	1	1	1	4	4	4	4	1	0	0	0	97
16	30	42	32	2	0	21	7	3	1	4	2	0	1	2	1	0	1	2	1	1	4	4	4	4	0	0	1	0	75
36	33	26	25	10	11	7	2	4	3	2	1	0	3	1	0	3	0	0	1	0	4	4	4	4	1	0	0	0	70
48	35	24	13	4	11	12	3	3	2	4	1	2	2	0	0	2	0	2	0	0	3	4	3	4	0	1	0	0	87
38	31	27	24	10	4	0	16	2	1	3	4	1	1	1	1	2	1	1	0	0	4	4	4	4	0	1	0	0	47
18	42	28	32	11	2	13	4	4	2	2	2	1	2	0	1	0	1	2	1	1	4	4	4	4	0	0	0	1	65
49	32	26	13	11	7	2	10	1	3	2	4	1	1	2	0	2	1	0	1	1	4	4	4	4	0	0	1	0	72
34	32	32	22	0	16	4	10	2	3	2	3	1	1	2	0	1	1	0	2	0	4	4	4	4	0	1	0	0	56
27	34	42	17	14	0	11	5	2	2	2	4	1	1	2	0	1	2	1	0	1	4	4	3	4	1	0	0	0	76
42	20	29	29	3	11	16	0	2	3	3	2	2	1	0	1	1	0	2	1	0	4	4	4	4	0	0	0	1	70
25	36	33	26	0	21	0	9	0	4	1	5	1	1	1	1	0	2	2	0	0	3	4	4	4	0	0	1	0	17
27	35	9	49	0	11	9	10	1	3	4	2	1	1	0	2	0	2	0	2	0	4	4	4	4	0	0	1	0	64
37	24	20	39	18	0	2	10	4	2	3	1	1	1	0	2	1	1	1	1	1	4	4	4	4	0	1	0	0	68
33	50	15	22	10	15	5	0	4	3	2	1	1	3	0	0	2	1	0	1	0	4	4	4	4	0	0	0	1	82
23	30	45	22	0	14	12	4	1	3	3	3	1	1	1	1	1	1	2	0	0	4	4	4	4	0	0	1	0	53
40	41	20	19	17	11	0	2	4	2	2	2	1	1	1	1	2	2	0	0	0	4	4	4	4	1	0	0	0	105
15	26	33	46	10	6	14	0	3	4	3	0	0	1	2	1	1	0	0	3	1	4	4	4	3	0	0	0	1	49
37	39	33	11	0	14	16	0	2	2	4	2	2	2	0	0	1	1	2	0	0	4	4	3	4	0	1	0	0	88
37	20	44	19	13	0	17	0	3	1	4	2	1	1	1	1	2	0	2	0	1	4	4	4	3	0	0	0	1	74
18	52	19	31	3	13	0	14	4	2	0	4	1	2	1	0	0	2	0	2	0	4	4	3	4	1	0	0	0	37
61	31	14	14	12	18	0	0	2	4	3	1	3	1	0	0	2	1	0	1	0	4	4	4	4	0	1	0	0	83
26	23	47	24	0	11	12	7	1	3	2	4	1	1	1	1	1	1	2	0	0	4	4	4	4	0	0	1	0	64
45	19	28	28	10	0	7	13	2	2	3	3	1	1	0	2	3	0	1	0	0	4	4	4	4	0	0	1	0	60
31	39	25	25	0	21	4	5	2	3	2	3	1	2	1	0	1	1	1	1	0	4	4	4	4	0	0	0	1	36
27	33	13	47	13	3	0	14	3	2	2	3	2	1	0	1	0	0	1	3	1	4	4	4	4	0	0	0	1	34
27	31	48	14	13	7	0	10	2	4	1	3	1	2	1	0	0	0	3	1	1	4	4	4	4	1	0	0	0	55
36	40	17	27	11	9	0	10	2	3	1	4	2	1	1	0	1	1	0	2	1	4	4	4	4	1	0	0	0	40
2	42	38	38	0	2	3	25	2	2	3	3	0	2	1	1	0	1	2	1	0	4	4	4	4	0	1	0	0	28
33	38	35	14	13	11	4	2	2	1	3	4	0	2	2	0	2	1	0	1	0	4	4	4	4	0	1	0	0	51
28	29	27	36	0	12	11	7	1	3	3	3	0	0	2	2	2	2	0	0	1	4	4	4	4	1	0	0	0	66
19	42	28	31	3	4	11	12	3	3	2	2	0	2	2	0	1	1	0	2	1	4	4	4	4	0	0	1	0	55
38	42	19	21	10	2	3	15	2	2	3	3	1	1	1	1	2	2	0	0	0	4	3	4	4	1	0	0	0	69
