Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
25	29	25	41	4	10	2	14	3	3	1	3	1	1	0	2	1	1	1	1	0	4	4	4	4	0	0	1	0	24
28	24	45	23	0	0	24	6	2	0	5	3	1	0	2	1	1	1	2	0	1	4	3	4	4	0	0	1	0	65
19	22	24	55	5	4	0	21	2	4	1	3	0	1	1	2	1	0	1	2	0	4	3	4	4	0	0	0	1	37
18	31	28	43	2	11	7	10	2	2	5	1	0	2	1	1	1	0	0	3	0	4	4	4	4	1	0	0	0	60
39	26	39	16	16	14	0	0	4	3	0	3	2	0	1	1	1	1	2	0	1	3	4	3	4	1	0	0	0	85
25	30	45	20	10	17	0	3	2	3	2	3	0	2	2	0	1	0	2	1	0	4	4	4	4	0	1	0	0	87
25	28	39	28	3	6	11	10	3	2	3	2	0	0	3	1	2	1	0	1	1	4	4	4	4	1	0	0	0	80
41	19	43	17	2	14	11	3	2	3	3	2	1	0	3	0	2	1	1	0	1	3	4	4	4	0	1	0	0	113
51	14	29	26	21	3	4	2	2	2	3	3	1	1	1	1	3	0	1	0	1	4	4	4	4	0	0	1	0	83
41	24	38	17	11	3	10	6	2	4	1	3	3	1	0	0	0	1	3	0	1	4	4	4	4	0	0	0	1	97
45	20	19	36	11	2	3	14	1	4	2	3	2	1	1	0	2	0	0	2	1	4	4	4	4	0	0	1	0	77
18	40	38	24	14	12	4	0	5	2	2	1	1	2	1	0	0	1	2	1	1	4	4	4	4	0	1	0	0	71
27	9	52	32	0	4	13	13	3	1	2	4	1	0	2	1	1	0	2	1	1	4	4	4	4	0	0	0	1	85
27	5	37	51	7	0	0	23	2	3	0	5	0	0	1	3	1	0	2	1	0	4	4	3	3	0	0	0	1	11
23	16	49	32	3	0	16	11	2	2	3	3	1	0	1	2	0	1	3	0	0	4	4	4	4	0	0	1	0	75
50	42	7	21	11	10	0	9	2	1	2	5	2	2	0	0	2	2	0	0	1	4	4	4	4	0	0	0	1	32
13	20	30	57	4	2	11	13	2	1	3	4	0	0	2	2	0	1	0	3	1	4	4	3	4	1	0	0	0	37
7	45	12	56	0	4	2	24	3	2	1	4	0	1	0	3	0	2	0	2	0	4	4	4	4	1	0	0	0	5
25	26	42	27	2	7	21	0	2	2	4	2	1	0	2	1	1	1	1	1	1	4	3	4	3	0	1	0	0	91
28	23	42	27	11	2	17	0	2	3	4	1	1	1	1	1	1	0	2	1	1	4	4	4	4	1	0	0	0	61
29	34	29	28	14	0	6	10	3	1	3	3	1	1	1	1	1	1	1	1	1	4	4	4	4	1	0	0	0	70
19	31	27	43	2	7	10	11	2	4	3	1	1	1	1	1	0	1	1	2	0	4	4	4	4	0	1	0	0	54
10	47	42	21	3	23	4	0	2	4	2	2	0	2	1	1	0	2	2	0	0	4	4	4	4	0	1	0	0	56
26	26	19	49	12	3	4	11	4	4	1	1	0	1	1	2	2	1	0	1	0	4	4	4	4	0	1	0	0	51
28	37	16	39	5	11	14	0	3	2	4	1	0	2	0	2	1	1	1	1	0	4	4	4	4	0	0	1	0	36
14	24	64	18	12	0	14	4	2	2	4	2	0	0	3	1	1	1	2	0	1	4	4	4	4	0	0	1	0	85
17	24	42	37	10	14	4	2	1	4	2	3	0	1	1	2	1	0	2	1	0	4	4	4	4	0	0	1	0	53
23	26	41	30	3	12	4	11	1	3	4	2	0	0	3	1	1	2	0	1	0	4	4	4	4	0	0	1	0	77
25	40	20	35	11	0	5	14	4	1	2	3	2	2	0	0	0	1	1	2	1	3	4	4	4	0	0	0	1	49
