Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
20	25	34	41	4	12	3	11	3	4	2	1	0	0	2	2	1	2	0	1	0	4	3	4	4	0	0	1	0	54
42	21	39	18	2	4	21	3	2	3	2	3	1	1	2	0	2	0	1	1	1	4	4	4	4	0	0	1	0	88
18	32	41	29	15	3	10	2	3	2	4	1	1	1	1	1	0	1	2	1	1	4	4	4	4	0	0	0	1	60
37	37	31	15	10	6	3	11	2	3	3	2	1	1	1	1	2	1	1	0	0	4	4	4	4	0	0	0	1	68
24	28	40	28	16	3	0	11	3	3	2	2	0	0	3	1	1	2	0	1	0	4	4	4	4	1	0	0	0	107
26	39	29	26	11	12	0	7	1	4	2	3	1	2	1	0	1	1	1	1	1	4	4	4	4	1	0	0	0	62
12	51	37	20	6	24	0	0	4	5	0	1	0	2	1	1	0	2	2	0	0	4	4	3	4	0	1	0	0	34
39	12	30	39	4	10	5	11	1	4	3	2	1	0	1	2	1	1	1	1	0	4	4	4	4	0	1	0	0	53
23	49	13	35	3	25	2	0	2	3	4	1	0	1	1	2	2	2	0	0	0	4	4	4	4	0	0	1	0	73
41	26	10	43	3	4	2	21	1	1	5	3	1	2	0	1	2	0	0	2	0	4	4	4	4	1	0	0	0	49
39	24	38	19	17	0	11	2	3	2	1	4	0	2	2	0	2	0	1	1	1	4	4	4	4	1	0	0	0	62
27	37	27	29	10	3	4	13	3	3	2	2	1	1	1	1	1	1	1	1	0	4	4	4	4	0	0	1	0	76
32	10	28	50	3	4	13	10	3	3	3	1	2	0	1	1	0	0	1	3	1	4	4	4	4	0	1	0	0	88
17	38	28	37	2	21	3	4	1	4	3	2	0	1	2	1	0	2	0	2	0	4	4	4	4	0	1	0	0	43
38	14	36	32	11	0	14	5	1	3	4	2	3	0	1	0	0	1	1	2	1	4	4	4	4	0	0	0	1	96
43	20	19	38	11	10	6	3	3	4	2	1	1	0	0	3	3	1	0	0	1	4	3	3	4	0	0	1	0	50
21	55	14	30	2	3	0	25	3	2	1	4	0	2	1	1	1	2	0	1	0	4	4	4	4	0	0	0	1	39
43	23	28	26	13	0	17	0	2	0	4	4	1	1	0	2	3	0	1	0	1	4	3	4	4	0	0	1	0	76
48	32	8	32	14	0	0	16	3	2	2	3	1	2	0	1	3	0	0	1	1	4	4	4	3	0	0	0	1	46
36	30	4	50	11	17	2	0	2	5	3	0	1	0	0	3	2	1	0	1	1	4	3	4	3	0	0	0	1	30
20	29	39	32	15	0	15	0	5	2	3	0	0	1	1	2	1	1	2	0	1	4	4	4	3	1	0	0	0	51
14	31	43	32	0	7	23	0	3	3	3	1	0	1	1	2	1	0	3	0	1	4	4	4	4	1	0	0	0	54
29	26	29	36	14	2	4	10	3	3	2	2	2	0	1	1	0	2	0	2	1	4	4	4	4	1	0	0	0	50
21	26	17	56	15	3	2	10	3	2	3	2	1	0	0	3	0	2	0	2	1	3	4	4	4	1	0	0	0	33
29	28	17	46	11	0	15	4	3	2	4	1	1	2	0	1	1	0	1	2	1	4	3	4	4	0	1	0	0	62
41	12	42	25	14	2	10	4	3	3	2	2	2	0	1	1	1	1	2	0	1	4	4	3	4	0	1	0	0	67
30	31	17	42	13	0	0	17	4	0	2	4	0	1	1	2	2	1	0	1	0	4	3	4	4	0	1	0	0	64
22	30	34	34	0	5	4	21	1	4	2	3	0	2	0	2	1	0	2	1	0	4	4	4	4	0	1	0	0	26
23	39	18	40	12	0	0	18	4	0	2	4	1	2	0	1	1	1	0	2	0	4	3	4	4	0	0	1	0	40
32	31	34	23	0	10	6	14	0	3	3	4	0	1	2	1	2	2	0	0	0	3	4	4	3	0	0	1	0	46
42	46	26	6	4	11	15	0	2	2	3	3	2	2	0	0	1	2	1	0	0	4	4	3	4	0	0	1	0	49
17	31	42	30	0	3	23	4	4	1	4	1	0	1	2	1	1	1	1	1	1	4	4	4	4	0	0	1	0	93
27	34	40	19	10	3	15	2	2	1	3	4	1	1	2	0	1	1	1	1	1	4	4	4	4	0	0	0	1	68
42	31	32	15	14	0	11	5	3	1	2	4	1	2	1	0	2	0	1	1	1	4	4	4	4	0	0	0	1	58
30	19	29	42	10	2	4	14	2	2	4	2	0	1	1	2	2	0	1	1	0	4	4	3	4	0	0	0	1	81
51	4	33	32	13	0	2	15	3	1	3	3	2	0	1	1	2	0	1	1	0	4	4	4	4	0	0	0	1	87
30	27	36	27	21	5	4	0	5	2	2	1	1	2	0	1	1	0	2	1	1	3	4	4	4	1	0	0	0	58
