Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
38	33	37	12	11	10	0	9	3	3	1	3	2	1	1	0	1	1	2	0	1	4	4	4	4	0	0	1	0	54
19	18	52	31	4	3	13	10	1	3	3	3	1	0	3	0	0	1	1	2	1	4	4	4	4	0	0	1	0	72
35	31	23	31	4	0	5	21	2	2	3	3	2	1	0	1	0	1	1	2	0	4	4	4	3	1	0	0	0	51
25	39	27	29	10	3	6	11	3	2	3	2	0	2	0	2	2	1	1	0	0	4	4	4	4	1	0	0	0	47
65	6	17	32	24	0	0	6	4	2	2	2	2	0	1	1	4	0	0	0	1	4	4	4	4	0	1	0	0	109
7	19	42	52	3	2	21	4	4	3	2	1	0	0	1	3	0	1	2	1	1	4	4	4	4	0	0	0	1	45
41	39	28	12	5	15	10	0	3	4	1	2	1	2	1	0	2	1	1	0	0	4	4	4	4	0	0	1	0	57
54	19	27	20	17	0	13	0	3	2	3	2	2	1	0	1	2	0	2	0	1	4	4	3	3	0	1	0	0	96
39	31	45	5	23	0	4	3	3	2	2	3	1	2	1	0	2	0	2	0	1	3	4	4	4	0	0	0	1	69
41	41	18	20	21	3	6	0	3	2	4	1	1	3	0	0	2	0	1	1	1	4	4	4	4	0	0	0	1	56
39	30	22	29	5	15	10	0	2	2	4	2	1	2	0	1	2	0	2	0	0	4	4	4	4	1	0	0	0	83
48	36	19	17	10	16	0	4	2	3	2	3	2	2	0	0	2	0	1	1	0	4	3	4	3	0	0	1	0	54
24	65	21	10	15	12	0	3	3	3	2	2	1	3	0	0	0	3	1	0	1	4	4	4	4	0	1	0	0	49
17	23	41	39	0	16	10	4	3	3	2	2	0	1	2	1	1	0	1	2	0	4	4	4	4	0	0	0	1	56
28	46	30	16	12	7	11	0	3	3	2	2	0	2	2	0	2	1	0	1	1	4	4	4	4	1	0	0	0	41
26	30	48	16	6	11	3	10	3	3	3	1	1	2	1	0	0	0	3	1	0	4	4	4	4	0	0	1	0	65
25	14	27	54	0	0	6	24	1	2	4	3	1	0	1	2	0	1	1	2	0	4	4	4	4	1	0	0	0	49
46	29	2	43	12	18	0	0	3	5	1	1	1	1	0	2	3	0	0	1	0	3	4	4	4	0	1	0	0	44
43	24	19	34	11	4	13	2	1	2	3	4	3	1	0	0	0	0	1	3	1	4	4	4	4	1	0	0	0	68
38	32	13	37	0	10	2	18	2	2	3	3	0	2	0	2	3	1	0	0	0	4	4	4	4	0	0	0	1	35
22	39	37	22	3	10	13	4	1	2	5	2	0	1	2	1	1	2	1	0	1	4	4	3	4	0	0	1	0	93
20	38	25	37	10	3	15	2	2	3	4	1	0	1	1	2	1	2	0	1	1	3	4	4	4	0	1	0	0	39
27	22	43	28	16	3	0	11	4	2	1	3	1	0	1	2	1	1	2	0	0	4	4	4	4	1	0	0	0	73
15	27	61	17	2	4	11	13	3	1	1	5	1	0	3	0	0	1	2	1	1	4	4	4	3	0	0	0	1	68
29	20	44	27	3	11	4	12	2	3	1	4	2	1	1	0	0	0	2	2	0	4	3	4	4	0	0	1	0	42
19	23	34	44	2	10	0	18	3	2	1	4	1	0	2	1	0	1	1	2	0	4	4	4	4	0	1	0	0	56
34	42	35	9	0	25	3	2	1	4	2	3	1	1	2	0	1	2	1	0	0	4	4	4	4	0	0	0	1	65
22	31	45	22	5	0	14	11	3	1	4	2	0	1	1	2	1	1	2	0	0	3	4	3	4	0	1	0	0	109
41	28	33	18	10	7	13	0	1	2	5	2	2	1	1	0	1	0	2	1	1	4	4	4	3	0	0	1	0	101
46	19	37	18	21	4	3	2	4	3	1	2	2	0	2	0	2	1	0	1	1	4	4	4	4	1	0	0	0	96
19	42	27	32	3	15	0	12	3	3	1	3	1	1	1	1	0	2	1	1	0	4	4	4	4	0	0	0	1	33
49	32	35	4	13	4	13	0	3	2	4	1	3	1	0	0	1	1	2	0	1	4	4	4	4	0	0	1	0	87
11	38	14	57	3	2	4	21	4	2	1	3	0	2	0	2	0	1	0	3	0	3	4	4	4	0	1	0	0	40
45	29	20	26	17	0	2	11	3	2	3	2	1	1	1	1	2	1	0	1	0	3	4	4	4	1	0	0	0	92
8	44	36	32	2	4	21	3	1	3	3	3	0	2	2	0	0	1	1	2	1	4	4	4	4	1	0	0	0	64
37	37	17	29	10	5	15	0	2	2	3	3	1	0	1	2	2	2	0	0	1	4	4	4	4	0	0	0	1	70
41	26	28	25	10	18	2	0	3	3	3	1	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	1	0	75
48	12	27	33	4	2	0	24	1	3	1	5	2	0	1	1	1	1	1	1	0	4	4	4	3	0	1	0	0	65
26	24	49	21	11	0	16	3	2	1	4	3	1	1	1	1	1	0	3	0	1	4	4	3	3	0	1	0	0	98
29	8	23	60	2	0	7	21	2	1	4	3	1	0	0	3	1	0	1	2	0	4	4	4	4	1	0	0	0	52
26	36	30	28	3	21	0	6	3	3	1	3	1	2	0	1	1	1	2	0	0	4	4	4	4	0	0	0	1	47
42	18	41	19	10	3	15	2	3	4	2	1	1	0	3	0	2	1	0	1	1	4	3	4	4	0	0	1	0	101
19	44	25	32	4	14	0	12	3	2	3	2	1	2	0	1	0	1	2	1	0	4	4	4	4	0	0	1	0	66
35	24	23	38	21	0	3	6	5	1	1	3	1	0	1	2	2	1	0	1	1	4	4	4	4	0	0	0	1	67
33	20	22	45	9	10	0	11	4	2	1	3	0	0	1	3	2	1	0	1	0	3	4	4	4	0	1	0	0	76
9	51	31	29	0	14	10	6	2	3	2	3	0	3	0	1	0	1	2	1	0	4	4	4	4	0	0	0	1	40
30	31	41	18	0	14	11	5	1	3	3	3	1	0	2	1	1	2	1	0	1	4	4	4	4	1	0	0	0	74
43	8	46	23	6	0	13	11	2	2	4	2	1	0	2	1	2	0	1	1	0	4	4	4	4	0	0	1	0	104
36	41	20	23	4	13	3	10	2	3	3	2	2	2	0	0	1	1	1	1	0	4	4	4	4	1	0	0	0	75
36	31	30	23	10	0	13	7	1	1	4	4	0	2	1	1	3	0	1	0	1	4	4	4	4	0	1	0	0	48
7	35	43	35	0	15	15	0	2	2	4	2	0	1	1	2	0	1	2	1	0	4	4	4	4	0	0	0	1	68
18	37	39	26	13	3	10	4	3	2	2	3	1	1	1	1	0	2	2	0	1	4	4	4	4	0	0	1	0	61
38	18	38	26	11	4	10	5	1	2	3	4	3	0	0	1	0	0	3	1	1	3	4	4	3	0	1	0	0	99
25	30	32	33	0	16	11	3	1	5	3	1	0	0	2	2	2	2	0	0	1	4	3	4	4	1	0	0	0	50
28	33	30	29	3	0	4	23	2	1	2	5	1	2	0	1	1	0	2	1	0	4	4	4	4	0	1	0	0	40
33	14	22	51	7	0	10	13	2	1	3	4	1	0	0	3	1	0	2	1	0	4	4	3	3	0	0	0	1	59
26	28	47	19	6	3	21	0	3	3	3	1	1	1	2	0	0	1	2	1	1	3	4	4	4	1	0	0	0	87
26	16	29	49	5	0	10	15	2	3	1	4	0	0	1	3	1	1	1	1	0	4	4	4	4	0	0	1	0	26
32	52	23	13	3	11	10	6	1	2	4	3	1	3	0	0	1	1	2	0	0	4	4	4	4	0	1	0	0	34
11	34	29	46	3	21	4	2	1	5	3	1	0	1	1	2	0	2	1	1	0	4	3	4	4	0	0	1	0	5
36	31	24	29	15	0	3	12	4	0	3	3	2	1	1	0	1	1	0	2	1	4	3	3	4	0	0	1	0	54
37	27	18	38	7	10	2	11	2	2	3	3	1	1	1	1	1	1	0	2	0	3	4	4	3	0	0	0	1	62
12	32	34	42	0	0	7	23	4	0	2	4	0	0	2	2	1	2	0	1	0	4	3	4	4	1	0	0	0	42
56	32	18	14	23	0	3	4	4	2	2	2	1	2	1	0	4	0	0	0	1	4	3	4	4	0	0	0	1	30
36	39	17	28	0	15	4	11	0	7	2	1	1	2	0	1	1	1	1	1	0	3	3	4	4	0	0	0	1	8
43	22	25	30	4	0	12	14	2	3	2	3	2	0	1	1	1	1	1	1	0	4	3	4	4	0	1	0	0	65
39	25	29	27	7	0	12	11	2	1	4	3	2	0	0	2	0	2	2	0	0	4	4	4	4	0	0	1	0	95
15	26	42	37	10	2	14	4	2	2	2	4	0	2	2	0	1	0	0	3	1	4	4	4	4	1	0	0	0	35
16	45	22	37	4	10	0	16	3	1	2	4	0	1	1	2	1	2	0	1	0	3	4	4	4	1	0	0	0	20
41	40	17	22	15	10	0	5	4	2	1	3	3	0	0	1	0	3	1	0	1	4	4	4	4	1	0	0	0	61
37	14	43	26	21	0	4	5	2	1	3	4	1	0	2	1	2	1	1	0	1	4	4	4	4	0	1	0	0	72
24	50	29	17	2	14	14	0	2	4	3	1	0	1	2	1	1	3	0	0	1	4	3	4	4	0	0	0	1	44
22	44	31	23	0	10	9	11	1	2	4	3	0	1	2	1	2	2	0	0	0	4	4	4	4	0	1	0	0	70
44	26	11	39	3	0	2	25	3	2	2	3	2	1	0	1	1	1	0	2	0	4	4	4	4	0	0	1	0	65
23	45	35	17	0	13	0	17	0	2	1	7	0	2	2	0	1	1	1	1	0	3	4	4	2	0	1	0	0	18
48	10	27	35	11	2	7	10	1	3	3	3	2	0	1	1	2	0	0	2	1	4	4	4	4	0	0	1	0	73
40	39	25	16	4	0	12	14	3	3	2	2	0	2	1	1	2	1	1	0	0	4	4	4	4	0	0	0	1	92
15	32	44	29	0	4	24	2	2	2	4	2	1	0	1	2	0	2	2	0	1	4	4	4	3	1	0	0	0	58
39	25	28	28	10	16	4	0	2	4	2	2	2	1	0	1	1	0	2	1	0	4	4	4	4	0	0	0	1	75
44	28	21	27	3	15	0	12	1	4	2	3	2	2	0	0	1	0	1	2	0	4	4	4	3	0	1	0	0	48
37	15	24	44	14	0	3	13	2	2	4	2	0	0	1	3	3	0	1	0	0	4	4	4	4	1	0	0	0	52
31	17	33	39	0	6	0	24	0	5	1	4	1	1	0	2	1	0	2	1	0	3	4	4	4	0	0	1	0	21
24	9	50	37	7	0	11	12	3	3	2	2	1	0	2	1	0	0	2	2	1	4	4	4	4	0	0	1	0	71
60	25	11	24	25	2	3	0	3	3	3	1	4	0	0	0	1	2	0	1	1	4	4	4	4	1	0	0	0	79
40	29	43	8	21	3	2	4	4	2	2	2	2	1	1	0	1	1	2	0	1	3	3	4	4	0	0	0	1	110
36	43	35	6	11	7	12	0	2	4	2	2	2	1	1	0	1	2	1	0	1	4	4	4	4	0	0	0	1	79
30	43	27	20	10	7	11	2	1	5	1	3	0	2	2	0	2	1	0	1	1	4	4	4	4	0	1	0	0	51
28	27	20	45	4	11	3	12	2	3	2	3	0	2	1	1	1	0	0	3	0	4	4	4	4	1	0	0	0	33
41	3	43	33	4	0	13	13	2	1	3	4	1	0	3	0	2	0	0	2	1	4	4	3	4	0	1	0	0	98
33	57	19	11	13	0	13	4	3	1	3	3	1	3	0	0	1	2	1	0	1	3	4	3	4	0	0	1	0	47
36	38	7	39	13	10	0	7	2	2	4	2	2	2	0	0	1	1	0	2	1	4	4	4	4	1	0	0	0	61
31	34	36	19	11	14	0	5	2	3	3	2	1	0	3	0	1	3	0	0	1	4	4	4	4	0	0	1	0	80
11	38	39	32	0	13	13	4	0	3	2	5	0	0	3	1	0	3	0	1	1	3	4	4	3	0	0	0	1	41
33	33	30	24	4	10	16	0	3	3	4	0	1	0	2	1	1	3	0	0	1	4	4	4	3	0	1	0	0	79
33	27	25	35	3	6	0	21	2	3	2	3	1	1	1	1	1	0	1	2	0	4	4	4	4	0	0	0	1	62
26	19	34	41	4	3	2	21	3	3	1	3	1	1	1	1	0	0	1	3	0	4	4	4	4	0	1	0	0	40
42	36	38	4	11	2	13	4	1	4	3	2	3	0	1	0	0	3	1	0	1	4	4	3	4	0	0	1	0	94
29	15	45	31	13	11	6	0	2	5	2	1	0	1	2	1	1	0	1	2	0	4	4	4	4	0	0	1	0	35
33	41	10	36	10	11	0	9	1	3	3	3	1	2	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	42
26	22	31	41	2	15	0	13	3	4	1	2	0	1	1	2	2	0	1	1	0	4	3	4	4	0	0	0	1	43
38	13	35	34	15	2	10	3	4	2	2	2	2	0	1	1	1	0	2	1	1	4	4	4	4	0	0	0	1	92
17	37	50	16	5	11	14	0	4	1	3	2	0	1	3	0	1	2	1	0	0	3	4	4	4	1	0	0	0	91
42	17	27	34	0	5	21	4	1	4	3	2	1	0	1	2	2	1	1	0	1	3	4	4	4	0	1	0	0	77
20	37	25	38	10	4	5	11	3	2	3	2	0	1	1	2	2	1	0	1	0	4	4	4	4	0	0	1	0	48
46	30	26	18	11	0	10	9	3	0	2	5	3	1	0	0	1	1	2	0	1	4	3	4	3	0	0	0	1	48
26	7	28	59	0	3	16	11	1	3	4	2	1	0	0	3	1	0	1	2	0	4	4	4	4	0	1	0	0	38
26	26	53	15	3	2	21	4	3	2	3	2	1	0	3	0	1	2	1	0	1	3	4	4	4	1	0	0	0	101
24	33	30	33	2	7	10	11	1	4	2	3	1	1	1	1	0	1	1	2	0	4	4	4	4	1	0	0	0	52
19	38	33	30	14	4	12	0	3	2	4	1	1	1	1	1	0	2	1	1	1	4	4	3	4	0	0	1	0	99
35	37	14	34	0	14	10	6	2	2	3	3	1	2	0	1	2	0	1	1	0	4	4	4	4	1	0	0	0	70
38	31	19	32	10	15	0	5	2	4	0	4	2	1	0	1	1	1	1	1	0	4	4	3	3	0	1	0	0	32
27	29	27	37	4	10	2	14	2	2	3	3	1	1	1	1	0	1	1	2	0	4	4	4	4	0	0	0	1	72
40	32	28	20	14	3	13	0	3	1	4	2	0	2	2	0	3	0	0	1	1	4	4	4	4	0	0	1	0	72
30	31	42	17	14	6	0	10	3	2	1	4	1	1	2	0	1	1	1	1	1	4	4	4	3	0	1	0	0	57
35	36	20	29	21	3	2	4	3	2	3	2	1	1	0	2	2	1	1	0	1	4	4	3	4	0	0	0	1	67
22	34	32	32	10	17	0	3	3	4	2	1	0	2	1	1	2	0	1	1	0	4	4	4	4	0	0	1	0	54
