Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
23	33	26	38	2	17	0	11	1	5	2	2	1	0	0	3	0	2	2	0	0	4	4	4	4	0	0	1	0	28
38	31	20	31	0	6	3	21	2	3	1	4	2	1	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	63
4	26	53	37	0	10	3	17	2	3	1	4	0	1	1	2	0	1	3	0	0	4	4	4	4	0	0	1	0	36
24	25	31	40	6	3	21	0	3	2	3	2	1	1	1	1	0	0	2	2	1	4	4	4	4	0	1	0	0	74
11	48	42	19	2	13	0	15	3	2	0	5	0	3	0	1	0	1	3	0	0	4	4	3	3	1	0	0	0	41
29	23	28	40	4	11	5	10	3	3	2	2	2	1	1	0	0	0	1	3	0	4	4	3	4	0	1	0	0	77
61	7	27	25	21	2	0	7	4	2	0	4	3	0	0	1	2	0	2	0	1	3	4	3	4	0	0	0	1	99
27	22	27	44	15	0	15	0	5	0	4	1	0	0	1	3	2	1	1	0	1	4	3	3	4	0	0	0	1	75
25	26	25	44	0	5	15	10	1	4	4	1	1	1	1	1	1	1	0	2	1	4	4	4	4	0	0	1	0	38
34	33	30	23	3	2	10	15	2	1	4	3	1	1	1	1	1	2	1	0	0	4	4	4	4	0	0	1	0	107
32	41	20	27	15	12	3	0	3	3	2	2	2	1	1	0	0	2	0	2	1	4	4	4	4	1	0	0	0	58
34	31	32	23	4	24	0	2	3	3	2	2	1	1	2	0	1	1	1	1	0	4	4	4	4	0	0	0	1	67
26	54	29	11	11	2	14	3	2	1	4	3	1	2	1	0	1	2	1	0	1	4	4	4	4	0	1	0	0	82
23	35	18	44	4	21	3	2	2	3	2	3	0	2	0	2	1	1	0	2	0	4	3	4	4	1	0	0	0	17
33	34	24	29	2	7	10	11	2	3	3	2	0	2	0	2	2	0	2	0	0	4	4	4	4	1	0	0	0	36
37	18	25	40	4	2	10	14	1	2	2	5	1	1	0	2	1	0	2	1	0	4	4	4	3	0	0	1	0	23
26	30	11	53	0	15	4	11	3	3	3	1	0	1	0	3	2	1	0	1	0	3	3	4	4	0	1	0	0	49
47	13	21	39	0	2	10	18	1	2	3	4	1	0	1	2	2	0	1	1	0	4	4	4	4	0	0	0	1	58
27	42	27	24	12	14	4	0	3	3	4	0	1	2	1	0	1	1	1	1	0	4	4	4	3	0	1	0	0	30
21	41	27	31	0	3	13	14	2	2	3	3	1	1	1	1	0	2	1	1	1	4	4	3	4	0	0	1	0	35
20	29	32	39	3	2	25	0	3	2	5	0	1	1	1	1	0	1	1	2	1	4	4	3	3	1	0	0	0	86
41	11	30	38	11	3	12	4	1	3	4	2	2	0	1	1	1	0	1	2	1	4	3	4	4	0	0	1	0	68
28	5	63	24	2	0	10	18	3	1	1	5	1	0	2	1	1	0	3	0	0	3	4	4	3	0	0	0	1	85
37	13	29	41	24	0	2	4	4	1	2	3	1	0	1	2	2	0	1	1	1	4	4	4	4	0	0	0	1	73
37	26	38	19	21	2	4	3	4	3	2	1	1	0	2	1	2	2	0	0	1	4	4	4	4	0	0	0	1	78
21	28	41	30	0	24	2	4	0	4	2	4	1	1	2	0	0	1	1	2	0	3	4	4	3	0	1	0	0	50
28	22	38	32	14	4	10	2	3	2	2	3	2	0	1	1	0	1	2	1	1	4	4	4	4	1	0	0	0	67
41	30	28	21	0	25	5	0	1	5	2	2	1	1	1	1	2	1	0	1	0	4	4	4	4	1	0	0	0	60
29	14	35	42	2	4	10	14	2	4	1	3	1	0	1	2	1	0	2	1	0	4	4	4	4	0	0	1	0	55
34	31	39	16	15	11	4	0	3	2	2	3	0	2	1	1	2	0	2	0	0	4	4	4	4	0	0	0	1	42
20	44	33	23	4	13	11	2	3	3	1	3	0	1	2	1	1	2	0	1	1	4	4	4	3	1	0	0	0	51
53	33	13	21	15	0	0	15	3	1	1	5	3	0	0	1	1	3	0	0	0	4	4	4	4	0	1	0	0	59
32	24	25	39	0	13	14	3	1	4	3	2	0	1	1	2	2	0	1	1	0	4	3	4	4	0	1	0	0	59
24	38	28	30	6	10	14	0	3	2	4	1	0	1	2	1	1	2	0	1	1	4	4	4	4	0	1	0	0	52
41	14	19	46	5	0	10	15	2	3	2	3	1	1	0	2	2	0	1	1	0	4	4	4	4	1	0	0	0	53
27	43	32	18	2	18	10	0	2	3	2	3	1	2	0	1	1	1	2	0	0	4	4	4	4	0	0	1	0	42
49	10	14	47	11	5	4	10	3	3	2	2	4	0	0	0	0	0	0	4	1	4	4	4	4	0	0	1	0	51
43	29	33	15	21	2	4	3	2	3	1	4	1	2	1	0	2	0	1	1	1	4	4	4	4	0	0	1	0	72
43	28	11	38	11	3	6	10	2	2	5	1	2	1	0	1	1	1	0	2	1	4	4	4	4	0	1	0	0	81
31	27	43	19	27	0	0	3	5	2	0	3	1	1	1	1	1	1	2	0	1	4	4	3	4	0	0	0	1	70
21	34	36	29	0	13	14	3	2	3	3	2	1	2	1	0	1	1	1	1	0	4	3	4	4	0	0	1	0	41
35	22	31	32	2	0	15	13	1	3	3	3	1	2	1	0	1	0	1	2	1	4	4	4	4	0	0	0	1	64
14	41	35	30	7	10	11	2	5	1	1	3	0	1	1	2	0	3	1	0	1	4	4	4	4	0	0	0	1	83
47	20	35	18	0	14	3	13	0	4	1	5	2	0	1	1	2	1	1	0	0	3	4	4	4	0	0	0	1	63
29	64	21	6	0	17	11	2	1	3	2	4	0	3	1	0	2	2	0	0	1	4	4	4	4	1	0	0	0	27
33	33	25	29	16	14	0	0	3	4	2	1	0	2	1	1	2	0	1	1	0	4	4	3	3	1	0	0	0	61
35	38	20	27	0	18	12	0	3	3	2	2	1	1	0	2	2	1	1	0	0	4	4	4	4	1	0	0	0	55
35	28	49	8	11	4	12	3	3	3	2	2	2	0	2	0	1	1	2	0	1	4	4	4	4	0	1	0	0	109
39	14	48	19	0	6	24	0	0	5	5	0	2	0	2	0	1	0	2	1	1	3	4	3	3	1	0	0	0	80
29	16	27	48	2	7	10	11	3	2	3	2	1	0	1	2	1	0	1	2	0	4	4	4	4	0	1	0	0	88
19	30	44	27	3	0	23	4	1	2	4	3	0	2	2	0	1	0	1	2	1	4	4	4	4	0	1	0	0	71
23	38	44	15	0	21	5	4	0	3	3	4	1	1	1	1	0	2	2	0	0	3	4	4	4	0	0	1	0	68
20	24	63	13	3	0	25	2	2	1	4	3	0	2	2	0	1	0	3	0	1	4	4	4	4	0	0	1	0	101
5	43	49	23	0	21	4	5	1	3	3	3	0	2	2	0	0	1	2	1	0	4	4	4	4	0	0	0	1	46
50	37	8	25	0	20	0	10	0	5	2	3	1	2	0	1	3	0	0	1	0	3	3	4	4	0	1	0	0	40
22	45	22	31	5	0	14	11	4	1	4	1	0	2	0	2	1	2	1	0	0	3	4	4	4	0	0	1	0	40
22	35	32	31	4	14	2	10	2	5	2	1	1	2	1	0	0	1	1	2	0	4	3	4	4	0	0	1	0	47
20	40	32	28	4	12	0	14	2	2	1	5	0	2	1	1	1	1	1	1	0	4	4	4	4	0	0	0	1	20
