Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
47	29	23	21	21	4	3	2	2	3	2	3	1	2	0	1	3	0	1	0	1	4	4	4	4	1	0	0	0	60
41	18	15	46	14	2	0	14	2	2	2	4	1	0	0	3	2	1	0	1	0	4	4	4	3	0	0	1	0	26
18	31	35	36	2	11	10	7	2	3	1	4	0	2	0	2	1	0	3	0	0	4	4	4	4	1	0	0	0	22
39	39	20	22	4	10	11	5	2	2	3	3	2	0	1	1	1	3	0	0	1	4	4	3	4	0	1	0	0	68
37	27	29	27	14	0	16	0	3	1	4	2	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	48
25	46	36	13	10	7	0	13	5	2	1	2	0	3	0	1	2	0	2	0	0	4	4	4	4	0	1	0	0	56
26	13	40	41	12	0	18	0	4	2	4	0	1	0	1	2	1	1	1	1	1	4	4	4	3	0	0	1	0	54
27	23	50	20	10	0	15	5	3	1	3	3	1	0	3	0	1	1	1	1	1	4	4	4	4	0	0	1	0	80
20	34	43	23	10	14	2	4	2	4	3	1	0	2	1	1	1	0	3	0	0	4	2	4	3	0	0	0	1	37
32	41	33	14	15	0	10	5	3	2	1	4	2	2	0	0	0	1	3	0	1	4	3	4	4	0	0	0	1	36
36	22	24	38	0	15	5	10	1	3	3	3	2	1	0	1	1	0	1	2	0	4	4	4	4	0	0	0	1	59
51	22	25	22	11	5	14	0	3	3	3	1	2	1	1	0	2	0	1	1	1	4	3	3	4	0	0	0	1	110
38	41	21	20	14	13	0	3	3	3	1	3	1	2	0	1	2	1	1	0	0	4	4	4	4	1	0	0	0	56
36	16	35	33	11	10	9	0	2	4	4	0	2	0	1	1	1	1	1	1	1	4	4	4	3	1	0	0	0	59
22	28	39	31	16	0	14	0	5	2	3	0	0	0	2	2	1	2	1	0	1	4	4	4	3	1	0	0	0	86
20	42	28	30	13	14	0	3	4	3	1	2	1	1	0	2	0	2	2	0	1	3	4	4	4	1	0	0	0	36
46	43	7	24	13	10	0	7	4	2	2	2	2	1	0	1	2	2	0	0	1	4	4	4	4	0	1	0	0	77
22	51	35	12	7	10	13	0	3	1	3	3	0	2	2	0	1	2	0	1	1	4	4	4	4	0	1	0	0	67
40	33	15	32	14	3	13	0	2	2	3	3	1	1	1	1	2	1	0	1	1	4	4	4	4	0	1	0	0	53
18	41	16	45	6	13	0	11	2	3	3	2	0	1	1	2	0	2	0	2	0	4	4	4	4	0	1	0	0	22
35	47	19	19	0	10	5	15	0	3	4	3	1	1	1	1	1	3	0	0	0	3	4	4	4	0	0	1	0	52
62	7	8	43	12	3	4	11	3	3	2	2	3	0	0	1	2	0	0	2	0	4	4	4	4	0	0	0	1	79
44	41	6	29	2	25	3	0	3	5	1	1	3	1	0	0	0	2	0	2	0	4	4	4	4	0	0	1	0	39
25	36	17	42	0	4	12	14	0	2	5	3	0	2	0	2	2	0	1	1	0	3	3	3	4	0	0	1	0	48
38	7	45	30	0	2	15	13	0	4	2	4	2	0	2	0	1	0	1	2	1	3	4	3	4	0	0	1	0	65
9	23	59	29	0	6	24	0	1	4	3	2	0	1	2	1	0	0	3	1	1	4	4	4	4	0	0	0	1	76
28	33	33	26	11	0	4	15	3	1	1	5	2	1	0	1	0	1	2	1	1	4	3	4	4	0	0	0	1	45
18	29	39	34	4	2	14	10	2	3	3	2	1	1	2	0	0	1	1	2	1	4	4	4	4	0	0	0	1	39
30	31	40	19	3	4	13	10	3	3	3	1	2	0	2	0	0	2	1	1	1	3	4	4	4	1	0	0	0	104
60	6	40	14	13	2	15	0	2	1	5	2	2	0	2	0	3	0	1	0	1	4	4	4	4	1	0	0	0	101
17	47	26	30	2	11	7	10	3	1	3	3	1	2	0	1	0	2	1	1	0	4	4	4	4	1	0	0	0	50
39	22	21	38	23	3	4	0	4	4	2	0	2	1	0	1	1	0	1	2	1	3	4	3	3	0	1	0	0	63
16	43	24	37	0	17	11	2	4	3	1	2	1	0	1	2	0	3	0	1	1	3	4	4	4	0	1	0	0	54
9	39	33	39	0	25	5	0	1	4	4	1	0	1	1	2	0	2	1	1	0	4	3	4	4	1	0	0	0	18
44	13	40	23	7	2	11	10	3	3	2	2	1	0	3	0	2	0	0	2	1	3	4	4	4	0	1	0	0	91
21	35	18	46	0	10	2	18	1	4	2	3	0	1	0	3	1	2	1	0	0	4	4	4	4	0	0	1	0	46
17	43	30	30	0	2	28	0	2	3	4	1	0	1	1	2	0	3	1	0	1	4	4	4	4	0	0	1	0	40
29	28	33	30	4	3	11	12	3	2	1	4	0	1	2	1	2	1	0	1	1	4	4	3	3	0	1	0	0	42
16	29	41	34	0	15	15	0	1	4	4	1	1	1	1	1	0	0	2	2	0	4	4	4	4	0	0	1	0	53
26	39	22	33	0	11	7	12	2	1	2	5	1	2	0	1	0	1	1	2	0	4	4	4	4	0	0	0	1	30
27	40	25	28	14	14	0	2	2	3	2	3	1	2	1	0	0	1	1	2	1	4	4	4	4	0	0	0	1	32
40	24	22	34	11	7	2	10	3	4	2	1	2	1	1	0	1	0	0	3	1	3	4	4	4	0	0	0	1	50
32	34	16	38	3	4	2	21	2	2	2	4	1	1	1	1	1	1	0	2	0	3	4	4	4	0	0	1	0	39
0	26	39	55	0	17	10	3	4	3	1	2	0	1	0	3	0	0	3	1	0	4	4	4	4	1	0	0	0	41
28	23	24	45	13	10	4	3	2	4	2	2	1	0	1	2	1	1	0	2	1	4	4	4	4	1	0	0	0	42
38	41	6	35	3	12	4	11	1	3	4	2	1	1	0	2	2	2	0	0	0	4	4	4	4	0	1	0	0	32
21	52	23	24	3	11	12	4	2	1	5	2	0	2	1	1	1	2	1	0	0	4	4	3	4	0	0	0	1	62
51	29	32	8	2	13	11	4	2	4	1	3	2	0	2	0	2	2	0	0	1	4	4	4	4	1	0	0	0	55
51	23	13	33	0	13	4	13	3	2	2	3	3	0	0	1	1	2	0	1	0	4	4	4	4	0	1	0	0	54
44	22	23	31	3	14	2	11	2	4	1	3	2	0	1	1	1	1	0	2	0	4	4	4	4	0	1	0	0	82
17	47	20	36	4	10	0	16	2	1	2	5	1	1	1	1	0	2	0	2	0	4	4	4	3	0	0	1	0	50
37	8	49	26	0	3	16	11	2	1	4	3	2	0	0	2	1	0	3	0	0	4	4	4	3	0	0	1	0	89
17	17	40	46	0	3	14	13	2	1	3	4	0	0	2	2	1	0	1	2	0	4	4	4	4	0	0	0	1	73
8	36	40	36	5	0	11	14	4	3	1	2	0	2	2	0	0	1	1	2	1	3	4	4	4	1	0	0	0	64
34	28	32	26	11	9	10	0	2	3	3	2	1	1	1	1	2	0	1	1	1	4	4	4	4	0	0	1	0	93
29	16	32	43	13	14	3	0	3	4	2	1	1	0	1	2	1	1	1	1	1	4	4	4	4	0	0	0	1	52
30	24	22	44	15	0	3	12	4	2	2	2	2	1	0	1	0	1	1	2	1	4	4	4	4	0	1	0	0	71
45	38	32	5	13	13	4	0	2	3	3	2	2	2	0	0	1	1	2	0	0	4	4	4	4	0	0	1	0	72
31	28	29	32	17	10	0	3	4	3	1	2	1	0	1	2	1	2	1	0	1	3	4	4	4	0	0	0	1	103
27	29	24	40	25	0	3	2	3	3	2	2	1	0	0	3	1	2	1	0	1	4	3	4	4	0	0	0	1	52
33	39	31	17	4	13	13	0	2	3	3	2	0	1	2	1	2	2	0	0	1	4	4	4	4	1	0	0	0	87
25	16	61	18	16	0	0	14	5	2	0	3	1	0	3	0	0	1	2	1	1	4	4	3	4	1	0	0	0	104
39	27	23	31	3	0	2	25	1	1	3	5	0	2	1	1	3	0	0	1	0	4	4	4	4	0	1	0	0	46
35	27	8	50	3	23	4	0	1	4	3	2	1	1	0	2	1	1	0	2	0	4	3	4	3	0	1	0	0	0
38	25	4	53	4	13	2	11	3	3	3	1	1	0	0	3	1	1	0	2	0	4	4	4	4	1	0	0	0	32
37	8	49	26	0	2	15	13	1	4	3	2	1	0	3	0	1	0	1	2	1	4	4	4	4	1	0	0	0	95
