Mode: 18 #Games: 1000 Notes: u1-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
28	31	45	16	17	13	0	0	5	2	0	3	1	1	2	0	0	1	2	1	1	4	4	3	4	0	0	1	0	35
33	14	39	34	16	4	0	10	3	2	2	3	2	0	2	0	0	0	1	3	1	4	4	4	4	0	0	0	1	67
21	26	36	37	14	0	4	12	4	1	2	3	1	1	1	1	0	1	1	2	1	3	4	4	4	0	0	1	0	59
7	32	41	40	0	14	13	3	4	2	3	1	0	0	3	1	0	2	0	2	1	4	4	4	4	1	0	0	0	68
29	29	22	40	14	0	4	12	2	1	4	3	1	1	1	1	1	1	0	2	1	4	4	4	4	0	1	0	0	51
31	29	5	55	0	21	5	4	0	4	5	1	0	1	0	3	2	1	0	1	0	3	4	4	4	1	0	0	0	28
30	21	31	38	9	10	0	11	5	3	1	1	1	0	0	3	1	1	2	0	0	3	4	4	4	0	0	0	1	83
2	54	30	34	0	14	14	2	3	3	3	1	0	2	2	0	0	2	0	2	1	4	4	4	4	1	0	0	0	33
46	20	36	18	14	13	3	0	3	2	2	3	2	1	1	0	1	0	2	1	0	4	4	4	4	0	1	0	0	90
31	39	15	35	0	15	5	10	2	3	2	3	2	1	0	1	0	2	0	2	0	3	4	4	3	0	0	1	0	13
16	25	25	54	0	0	6	24	2	0	4	4	1	1	0	2	0	1	1	2	0	4	3	4	4	1	0	0	0	35
24	23	29	44	11	7	2	10	2	2	3	3	1	0	1	2	1	0	1	2	1	4	4	3	4	0	0	1	0	59
45	24	41	10	11	10	7	2	2	3	3	2	2	1	1	0	1	1	2	0	1	4	4	4	4	0	0	0	1	86
59	24	21	16	0	11	3	16	0	2	3	5	3	1	0	0	2	0	1	1	0	3	4	4	4	0	1	0	0	73
44	27	18	31	14	0	2	14	3	2	2	3	1	1	1	1	2	1	0	1	0	4	4	4	4	0	1	0	0	79
38	14	56	12	23	0	7	0	5	2	2	1	2	0	2	0	1	0	2	1	1	3	4	4	4	0	0	1	0	103
31	31	35	23	11	3	6	10	2	4	2	2	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	41
27	19	37	37	2	4	14	10	1	3	3	3	1	1	1	1	1	0	1	2	1	4	4	4	4	1	0	0	0	50
20	11	51	38	3	4	12	11	2	2	2	4	1	0	1	2	0	0	3	1	0	4	4	4	4	0	1	0	0	66
29	31	32	28	10	0	5	15	1	1	4	4	1	1	1	1	1	1	1	1	0	4	4	4	4	0	0	0	1	35
32	15	24	49	19	0	11	0	5	2	2	1	0	1	1	2	2	0	0	2	1	4	4	4	4	0	0	0	1	81
12	41	45	22	4	12	14	0	3	2	4	1	0	1	2	1	0	2	2	0	1	4	4	4	4	0	0	1	0	59
36	38	27	19	7	11	12	0	2	3	5	0	2	1	0	1	0	2	2	0	0	3	4	2	3	0	0	0	1	65
44	13	10	53	19	0	0	11	4	1	2	3	1	0	0	3	1	1	0	2	0	4	4	4	4	1	0	0	0	28
34	34	21	31	5	0	0	25	3	3	1	3	1	2	0	1	1	1	1	1	0	4	4	4	4	0	1	0	0	47
14	32	48	26	0	12	15	3	1	4	3	2	1	0	2	1	0	2	1	1	1	4	4	4	4	1	0	0	0	51
29	32	27	32	5	10	4	11	2	3	3	2	1	1	0	2	1	1	2	0	0	4	4	4	4	0	0	1	0	54
25	13	27	55	0	3	13	14	1	3	3	3	1	0	2	1	0	1	0	3	1	4	4	4	4	0	1	0	0	37
28	29	30	33	14	14	0	2	4	2	2	2	1	1	1	1	1	1	1	1	0	4	4	4	4	0	0	0	1	81
16	29	44	31	0	2	13	15	1	1	3	5	1	0	2	1	0	2	1	1	0	4	4	4	4	0	0	0	1	84
18	45	33	24	0	11	2	17	2	2	2	4	0	2	2	0	1	2	0	1	0	4	4	4	4	1	0	0	0	32
27	20	19	54	7	0	2	21	3	2	2	3	1	1	0	2	0	0	1	3	0	4	4	3	4	0	0	1	0	40
48	23	32	17	6	10	11	3	2	3	2	3	1	1	2	0	2	1	0	1	1	4	4	4	4	0	1	0	0	77
49	35	18	18	4	12	3	11	2	3	2	3	2	1	0	1	1	2	1	0	0	4	4	4	4	1	0	0	0	54
33	37	16	34	4	10	0	16	3	1	3	3	1	1	0	2	1	2	1	0	0	4	4	4	4	0	0	0	1	42
29	23	26	42	2	4	0	24	3	3	1	3	1	0	1	2	1	1	1	1	0	4	4	4	4	0	0	1	0	69
32	27	35	26	12	4	14	0	2	1	4	3	1	0	2	1	1	1	1	1	1	4	4	4	4	0	1	0	0	89
30	30	18	42	0	5	0	25	1	2	3	4	2	1	0	1	0	1	1	2	0	4	4	4	4	1	0	0	0	44
19	29	30	42	11	15	4	0	2	5	3	0	1	1	1	1	0	1	1	2	1	4	4	3	3	0	0	0	1	58
35	38	32	15	3	14	13	0	2	2	5	1	1	1	1	1	1	2	1	0	1	4	4	3	4	0	1	0	0	96
13	35	41	31	0	13	13	4	2	2	4	2	0	0	3	1	1	2	0	1	1	4	4	4	4	0	0	1	0	62
28	32	39	21	10	3	4	13	3	2	1	4	1	1	1	1	1	1	2	0	0	4	4	4	4	0	0	1	0	56
15	16	48	41	6	0	13	11	3	2	3	2	0	0	2	2	0	1	2	1	0	4	4	4	4	1	0	0	0	50
24	30	26	40	6	24	0	0	3	3	4	0	0	1	2	1	1	1	0	2	0	4	4	4	3	0	0	0	1	66
24	30	31	35	11	10	9	0	2	1	4	3	1	0	2	1	1	2	0	1	1	4	4	3	4	0	1	0	0	71
42	32	22	24	4	10	2	14	2	2	3	3	3	0	0	1	0	2	1	1	0	4	3	4	3	1	0	0	0	50
50	21	30	19	23	0	4	3	4	1	3	2	3	0	1	0	1	1	1	1	1	4	4	4	4	0	0	0	1	114
16	21	20	63	2	0	3	25	2	3	2	3	0	1	0	3	1	0	1	2	0	4	4	4	4	0	1	0	0	24
32	32	26	30	4	5	11	10	3	4	2	1	2	1	1	0	0	1	1	2	1	4	4	3	4	0	0	1	0	77
18	29	26	47	2	10	7	11	3	2	2	3	0	0	1	3	1	2	0	1	0	4	4	4	4	1	0	0	0	49
41	32	23	24	17	13	0	0	5	2	1	2	0	2	1	1	3	0	0	1	0	3	4	4	4	0	0	1	0	91
28	29	44	19	6	11	13	0	2	3	4	1	0	2	1	1	1	0	3	0	0	4	3	4	4	1	0	0	0	39
47	32	32	9	25	0	0	5	3	3	1	3	2	0	2	0	1	3	0	0	1	4	4	4	4	0	1	0	0	91
17	39	36	28	4	12	11	3	1	4	3	2	0	2	1	1	0	1	2	1	1	4	3	4	3	0	1	0	0	38
27	26	48	19	0	2	24	4	0	2	5	3	2	1	1	0	0	0	3	1	1	3	4	4	4	0	0	0	1	94
36	6	36	42	13	0	3	14	4	2	1	3	2	0	1	1	1	0	1	2	1	4	4	4	4	0	0	1	0	94
8	37	46	29	0	11	17	2	0	4	5	1	0	1	2	1	0	2	1	1	0	3	4	4	4	0	0	0	1	57
41	22	27	30	14	14	2	0	3	4	1	2	1	1	1	1	2	0	1	1	0	4	3	4	4	0	0	1	0	34
40	6	27	47	3	4	2	21	2	3	2	3	2	0	1	1	1	0	0	3	0	4	4	4	4	1	0	0	0	68
12	59	8	41	0	25	2	3	3	4	2	1	0	3	0	1	1	2	0	1	0	4	4	4	4	0	0	0	1	26
31	31	29	29	3	12	15	0	2	3	3	2	1	0	1	2	1	2	1	0	1	4	4	4	4	0	0	0	1	32
34	39	18	29	13	7	10	0	3	3	2	2	2	1	0	1	1	1	1	1	1	4	3	4	4	0	1	0	0	81
