Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	6	9	15	16	30	32	35	39	2	4	7	8	13	14	23	27	36	38	3	0	107	204	1266	501	0	290	285	1	0	0	0	
7	14	16	17	18	24	26	36	37	39	1	4	6	11	12	13	22	23	27	33	0	1	26	31	0	0	114	22	10	6	1	0	0	
6	15	18	21	23	24	30	32	37	38	1	3	7	10	14	16	22	26	34	39	1	2	27	30	0	58	16	0	67	0	0	1	0	
0	1	2	5	19	29	30	35	36	37	8	13	14	16	23	24	27	33	34	39	1	3	57	86	1188	80	6	0	0	7	1	0	0	
4	6	8	13	15	20	22	31	33	38	0	3	11	14	16	23	25	26	32	35	2	0	17	121	572	0	322	0	8	0	0	0	0	
3	4	12	14	17	23	34	35	36	38	2	9	13	15	19	28	29	30	31	39	0	1	42	28	16	0	62	0	0	4	1	0	0	
5	7	8	10	13	15	30	31	34	35	1	2	14	16	23	25	27	28	36	38	1	2	40	43	1678	0	171	83	34	1	1	0	0	
2	5	7	12	17	28	29	30	36	39	0	9	15	18	20	21	24	35	37	38	1	3	70	13	0	6593	3	69	16	1	0	0	0	
3	13	16	17	19	22	27	32	33	38	6	7	10	14	15	18	26	29	31	39	0	0	66	167	78	18	0	0	3	0	0	6	0	
4	10	14	16	17	18	19	24	36	38	9	11	13	20	22	23	27	29	31	33	2	1	85	0	135	68	0	82	15	2	1	0	0	
0	2	3	17	18	20	23	31	33	38	1	4	10	19	25	28	32	34	35	39	1	2	61	53	0	104	23	11	0	4	1	0	0	
0	2	7	8	13	14	16	20	26	33	5	12	19	24	25	27	29	34	36	39	1	3	110	80	100	57	0	0	9	3	0	0	0	
3	5	16	19	23	27	29	31	36	38	0	1	2	6	9	11	20	21	34	37	0	0	88	86	0	8896	55	1	8	1	0	0	0	
2	6	9	16	19	20	22	28	37	39	7	11	14	21	25	29	30	31	35	38	3	1	104	17	29	30	0	52	26	20	0	0	0	
1	2	5	10	15	17	19	25	27	29	6	9	12	14	20	24	28	31	36	38	3	2	85	30	1107	0	10077	75	41	2	0	0	0	
1	2	4	5	12	13	27	33	36	39	0	3	8	10	11	25	30	31	32	38	1	3	6	0	2925	21	24	0	0	3	1	0	0	
5	6	9	11	14	15	18	19	35	37	0	2	3	12	16	25	34	36	38	39	0	0	55	187	102	90	0	233	178	0	1	0	0	
0	1	3	10	18	27	29	33	34	38	4	5	7	8	9	11	12	24	28	32	3	1	54	28	0	6	490	563	0	9	0	0	0	
1	4	5	7	9	16	19	29	37	38	6	8	12	13	18	22	24	31	32	36	1	2	70	0	8905	0	117	0	114	3	1	0	0	
7	15	17	21	30	32	33	36	37	39	2	5	6	8	9	12	14	22	26	38	0	3	46	66	0	65	42	72	17	2	1	0	0	
3	13	15	23	28	32	34	37	38	39	0	1	7	9	12	19	20	22	24	27	2	0	72	321	256	193	4324	121	0	2	0	0	0	
0	3	5	8	11	13	14	19	26	35	6	7	15	20	21	23	28	31	33	38	0	1	92	40	25	0	1719	0	20	5	1	0	0	
2	4	6	7	8	21	28	29	30	32	5	9	15	16	19	20	22	26	27	39	2	2	96	76	134	48	0	1	4	0	1	0	0	
0	3	6	11	14	22	29	30	34	37	2	5	8	10	19	20	24	31	32	36	3	3	56	11	0	52	9	43	0	3	1	0	0	
3	7	12	13	15	18	20	23	34	37	0	1	8	11	17	24	25	27	28	32	2	0	47	96	0	66	59	57	21	0	1	0	0	
0	1	9	14	15	28	30	36	37	38	3	4	16	17	21	22	27	32	34	35	0	1	60	0	3971	0	65	168	23	2	1	0	0	
0	1	2	4	6	14	28	30	33	35	5	8	11	18	19	20	22	23	36	39	3	2	27	0	10689	19	0	119	9	6	1	2	0	
0	7	9	21	24	25	26	29	33	39	2	8	12	13	16	18	19	20	36	38	3	3	40	105	2544	123	163	170	18	3	0	0	0	
0	2	5	7	9	20	21	22	27	31	4	11	12	14	17	18	26	29	30	33	2	0	51	246	5185	114	120	115	417	2	0	0	0	
1	12	14	15	17	21	23	24	25	30	0	7	9	10	11	22	26	27	33	37	0	1	70	23	0	4	11	117	11	0	1	0	0	
3	4	9	11	14	24	25	28	31	36	1	2	6	8	10	15	16	19	30	39	1	2	96	25	18	35	0	12	10	4	0	0	0	
1	5	6	9	13	14	17	20	30	37	2	15	22	23	26	27	32	34	36	39	0	3	44	30	25	258	0	29	8	2	1	0	0	
4	5	12	19	21	26	31	33	34	39	1	3	6	9	10	11	15	20	27	38	1	0	89	270	0	92	2028	0	33	0	1	0	0	
7	8	9	11	15	18	21	27	35	37	1	5	6	13	17	19	23	28	30	31	3	1	48	22	423	0	53	1	4	0	1	0	0	
0	1	2	10	16	19	23	28	29	39	4	7	8	9	12	13	15	22	25	38	3	2	45	0	18	356	0	1	0	0	1	2	0	
1	5	8	9	10	23	26	32	33	34	0	11	12	13	15	22	24	27	38	39	2	3	50	31	0	16	763	24	6	0	0	0	0	
5	7	18	19	24	25	27	32	37	39	1	4	8	10	14	20	21	22	31	33	3	0	48	79	0	817	0	0	3	0	1	1	0	
5	9	19	20	22	26	28	29	32	39	3	6	8	10	13	14	16	23	31	37	3	1	43	184	3282	77	0	2	0	3	1	0	0	
0	1	5	9	15	21	29	34	35	37	2	11	14	18	19	22	24	30	32	36	3	2	75	0	86	12	1625	0	8	3	1	0	0	
0	1	2	9	12	13	23	27	32	39	4	6	7	8	10	14	17	34	37	38	0	3	66	13	0	0	44	222	135	0	0	0	0	
6	8	10	13	18	20	21	32	35	38	0	7	16	17	22	26	30	31	34	36	2	0	36	41	0	2358	42	40	0	2	0	0	0	
1	6	9	10	14	17	19	23	30	33	0	5	8	13	16	26	27	34	36	38	3	1	71	28	812	0	87	1	0	3	0	0	0	
0	2	5	17	19	28	29	32	33	38	4	9	10	16	24	26	34	35	37	39	1	2	73	46	7	9	0	0	3	1	0	0	0	
1	6	8	10	14	19	26	34	35	36	0	3	9	17	22	24	25	30	32	39	3	3	86	9	153	41	54	32	0	7	1	0	0	
3	4	8	15	19	21	22	27	28	34	5	7	10	12	16	20	23	25	30	36	2	0	91	177	13	0	116	1	0	7	0	0	0	
6	7	8	12	17	18	21	22	29	30	2	3	5	9	23	24	26	27	32	35	0	1	87	37	1644	0	0	4	11	0	1	0	0	
4	6	7	17	20	21	23	28	29	34	2	3	5	8	9	16	18	22	25	37	1	2	45	148	0	85	32	175	113	5	0	0	0	
0	9	10	12	19	22	23	31	32	39	4	6	8	13	17	18	26	27	28	30	1	3	69	21	0	0	36	0	24	0	1	0	0	
0	2	6	8	9	10	12	13	14	37	5	11	15	22	23	24	25	28	33	35	1	0	84	144	0	0	182	0	261	28	2	0	0	
3	7	12	15	16	17	19	28	38	39	8	10	11	20	22	23	30	33	34	37	3	1	47	27	0	7240	368	504	0	4	1	0	0	
2	11	14	18	20	22	25	27	37	38	6	15	16	28	29	32	33	34	36	39	2	2	82	24	0	5248	454	58	11	2	1	0	0	
6	10	14	15	23	26	30	31	35	39	0	1	3	12	16	20	28	33	34	37	1	3	35	26	0	86	0	132	89	8	0	0	0	
2	7	10	13	15	17	18	19	22	36	0	5	6	14	21	23	26	29	31	38	0	0	70	276	0	0	299	0	65	31	1	0	0	
6	9	14	24	29	31	32	35	36	39	1	4	8	10	11	16	17	19	25	26	3	1	91	0	1609	1493	205	25	4	1	1	0	0	
3	8	9	12	17	20	22	28	35	38	2	4	11	14	26	29	30	31	32	39	1	2	21	78	7	0	33	0	53	0	1	1	0	
0	2	8	10	15	21	22	24	33	35	1	11	13	14	17	18	26	27	30	31	2	3	16	19	22	0	8	24	17	0	0	0	0	
1	6	8	10	14	19	21	26	33	34	3	11	15	18	27	28	32	35	37	39	2	0	73	49	0	0	0	1	75	2	0	0	0	
0	8	12	16	20	22	27	30	33	38	3	9	10	11	15	18	24	25	34	35	2	1	46	17	39	0	62	26	0	1	1	0	0	
1	5	7	16	18	19	24	25	33	34	0	2	11	12	14	20	30	35	38	39	0	2	61	43	592	0	0	0	27	0	1	0	0	
0	3	5	7	17	20	26	32	34	35	4	6	9	11	15	18	21	33	37	38	0	3	39	26	10	0	3492	42	15	1	1	1	0	
3	5	11	16	18	24	29	35	37	38	8	9	19	20	27	31	33	34	36	39	3	0	110	79	0	975	0	38	2	1	1	0	0	
4	10	21	25	27	30	35	37	38	39	2	8	9	12	14	22	23	33	34	36	3	1	66	41	969	41	877	0	22	1	0	0	0	
4	7	10	11	15	16	20	21	33	37	0	2	3	13	14	18	19	34	35	39	2	2	7	45	77	16	0	1	18	3	0	0	0	
0	1	2	4	11	19	28	29	31	33	3	5	8	15	25	27	30	32	35	36	1	3	42	11	0	30	0	0	0	1	0	0	0	
1	2	4	11	22	23	28	33	34	37	0	13	15	18	21	27	29	31	36	38	3	0	66	266	0	53	28	11	2	0	0	0	0	
0	4	7	11	15	19	20	26	30	37	2	3	5	10	16	17	21	25	28	31	2	1	19	48	40	10	0	20	4	0	0	0	0	
0	15	17	18	21	24	33	34	36	38	1	8	10	14	22	23	27	29	30	39	1	2	83	55	1518	0	156	0	25	1	1	0	0	
1	5	12	17	18	22	26	34	36	37	2	8	13	14	16	25	27	29	31	38	0	3	44	13	26	15	0	0	8	5	0	0	0	
1	2	8	16	19	25	27	28	32	38	4	6	12	20	21	22	26	31	35	37	2	0	92	39	0	1421	612	11	0	18	1	0	0	
0	4	8	15	16	17	18	20	25	38	3	10	13	14	21	22	24	29	32	35	3	1	18	43	0	34	25	0	0	2	0	0	0	
6	8	10	13	15	25	27	29	30	38	0	3	7	11	19	32	33	34	35	37	3	2	91	13	0	3835	52	62	40	1	1	0	0	
10	17	18	19	20	26	27	31	33	38	3	5	7	8	14	25	28	34	36	37	3	3	59	71	16	0	2030	1	33	0	1	0	0	
0	3	7	12	17	22	25	28	35	39	1	8	11	14	23	26	30	33	36	37	0	0	25	114	27	66	0	2	37	0	1	0	0	
0	4	7	15	22	23	30	33	36	37	6	10	11	12	13	19	21	24	34	35	3	1	47	54	0	0	114	44	8	1	0	0	0	
0	1	2	13	14	18	33	34	37	39	3	4	8	9	11	22	29	30	32	35	2	2	39	0	25	675	0	0	25	2	1	0	0	
