Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	3	5	8	14	16	17	28	32	37	0	7	9	13	19	22	23	24	33	35	2	0	49	127	0	162	7	0	64	2	0	0	0	
9	12	16	21	24	30	31	32	38	39	3	10	11	17	18	19	23	25	29	33	1	1	106	12	22	0	0	1	2	1	0	1	0	
0	2	10	11	13	14	16	26	30	37	7	9	12	17	27	28	31	32	33	34	3	2	48	31	36	12	11	0	0	2	0	0	0	
2	7	12	13	17	19	33	35	37	39	6	8	9	18	20	22	23	24	32	38	2	3	79	35	0	81	144	68	30	4	1	0	0	
1	7	11	12	14	16	21	27	36	38	2	3	4	6	8	10	13	22	30	37	0	0	33	67	0	38	0	121	16	1	0	0	0	
3	4	5	6	10	11	13	14	22	37	1	12	20	21	23	25	26	28	31	34	1	1	0	17	371	5	0	8	1	0	0	0	0	
4	6	8	10	14	16	18	31	33	37	0	9	15	22	25	26	28	29	35	39	0	2	62	72	774	252	0	28	3	0	1	0	0	
0	3	7	10	12	13	18	28	36	38	1	11	16	20	22	25	31	33	37	39	2	3	46	34	0	1898	44	54	10	7	0	0	0	
0	2	4	7	12	13	23	33	34	37	3	5	9	10	11	14	19	22	28	30	1	0	62	101	0	108	0	118	478	9	0	1	0	
9	14	17	19	20	26	27	28	31	35	0	5	8	10	21	22	23	25	38	39	2	1	106	18	0	35	14	12	5	0	0	0	0	
4	6	13	14	18	26	35	37	38	39	2	3	7	8	11	12	15	22	28	29	0	2	79	18	30	0	4669	0	12	3	1	0	0	
7	9	14	19	20	26	30	33	35	39	0	3	8	13	17	18	21	29	34	38	1	3	108	48	0	3562	37	0	9	6	0	1	0	
0	1	4	13	17	22	27	32	33	38	2	3	9	10	14	25	31	34	36	37	0	0	47	100	0	35	514	15	3	0	1	0	0	
2	7	10	18	19	24	33	37	38	39	0	1	3	8	9	15	25	27	28	34	3	1	120	17	35	85	0	1	0	5	0	0	0	
2	5	8	13	19	22	26	29	35	39	3	9	12	14	15	16	24	32	33	38	3	2	82	32	40	7	0	0	30	2	0	0	0	
3	13	15	17	19	22	26	29	37	39	2	6	8	12	18	24	28	30	31	33	1	3	118	40	189	16	8	4	0	7	0	0	0	
3	6	8	9	12	15	18	28	35	36	5	21	23	24	25	26	29	30	32	39	0	0	104	75	31	0	0	0	129	0	1	0	0	
1	2	5	11	24	29	31	34	36	39	0	6	13	18	19	22	23	27	33	37	3	1	83	31	59	76	1135	44	12	0	1	0	0	
1	2	10	11	15	19	22	23	30	35	3	12	13	16	17	18	24	31	34	37	2	2	0	0	0	78	0	0	12	1	0	0	0	
0	2	6	7	14	24	27	32	37	38	4	10	11	17	19	21	26	29	35	39	3	3	40	28	0	63	19	19	0	3	0	0	0	
7	12	22	23	31	32	34	35	36	39	3	6	8	9	10	13	19	24	26	37	0	0	57	126	2972	126	100	388	36	2	1	0	0	
0	5	7	10	15	22	25	32	34	35	3	4	9	14	17	19	26	30	31	33	0	1	73	17	60	26	52	0	4	2	1	0	0	
0	1	6	9	10	12	21	34	38	39	5	13	15	17	19	24	25	26	29	30	1	2	81	33	338	0	50	0	0	1	1	0	0	
2	4	7	10	18	27	30	32	33	36	1	5	11	15	19	24	29	31	37	39	0	3	92	0	3225	252	0	7	0	2	1	0	0	
0	8	13	17	18	24	27	30	31	32	1	3	4	7	10	19	20	21	23	25	2	0	44	47	18	0	2894	165	0	7	0	0	0	
3	5	8	11	13	17	18	19	23	34	2	7	10	21	26	27	30	32	36	38	1	1	69	0	45	119	0	1	121	3	1	2	0	
3	10	13	15	16	20	27	28	34	37	0	2	4	5	6	18	31	33	36	39	0	2	95	0	47	60	62	147	18	1	0	0	0	
1	2	6	10	12	16	19	22	23	25	3	9	13	15	26	29	32	33	34	39	3	3	100	29	53	27	0	65	7	0	0	0	0	
1	6	11	18	26	27	29	31	32	33	2	9	10	12	13	14	19	23	24	28	0	0	59	47	17	665	0	0	17	0	1	0	0	
2	11	14	15	19	21	22	28	32	38	0	6	8	12	20	23	24	27	29	33	3	1	33	24	0	81	50	0	4	1	0	0	0	
11	14	16	17	19	22	25	28	30	38	0	3	9	18	23	24	32	33	34	35	0	2	78	200	89	105	54	46	7	0	1	0	0	
1	3	4	14	21	26	27	31	33	39	2	11	16	17	18	19	20	24	32	36	2	3	26	32	0	0	0	184	69	4	0	0	0	
3	4	5	10	13	18	21	27	31	39	6	15	16	19	20	23	24	33	34	37	1	0	54	49	21	7	22	0	6	0	0	0	0	
8	13	14	21	22	26	28	37	38	39	0	9	12	18	19	20	30	31	34	36	2	1	105	0	978	15	16	1	0	3	0	0	0	
0	2	4	6	12	19	24	28	31	38	7	10	13	14	16	26	27	29	30	33	2	2	58	21	0	33	0	0	5	1	0	0	0	
2	7	13	14	17	19	27	28	32	36	3	15	16	18	24	25	33	34	38	39	3	3	111	34	0	178	22	14	0	1	0	0	0	
1	4	8	15	24	25	26	27	29	38	5	7	11	12	18	19	22	32	34	36	1	0	68	161	21	0	0	116	40	13	1	0	0	
0	1	3	4	14	15	20	28	30	38	11	16	19	21	22	26	35	36	37	39	2	1	68	16	0	11	0	68	0	2	0	0	0	
3	6	9	12	15	16	22	25	26	30	1	4	7	21	23	24	27	28	31	32	3	2	57	53	875	0	120	0	8	1	0	0	0	
0	15	19	21	24	25	29	30	33	39	2	10	16	17	20	27	31	32	36	37	3	3	75	41	0	17644	0	264	34	2	0	0	0	
3	6	9	12	14	18	19	24	28	35	8	13	15	17	20	23	31	33	34	38	3	0	83	122	0	3984	596	0	0	12	1	0	0	
5	10	13	21	26	30	32	33	36	37	8	16	19	20	22	24	27	28	31	39	1	1	38	10	0	0	134	0	48	2	0	0	0	
0	4	5	9	11	18	19	28	31	32	10	12	13	16	17	20	24	25	36	39	0	2	99	0	1956	1646	0	35	14	0	0	0	0	
5	7	9	15	18	22	24	26	31	37	0	2	8	10	27	32	33	35	36	39	2	3	40	39	15	503	36	0	111	8	1	0	0	
3	8	15	17	20	24	30	35	36	38	0	4	6	7	13	19	22	26	31	34	2	0	17	136	0	41	11	3	0	1	0	0	0	
0	10	13	15	18	22	31	34	36	39	1	4	14	25	28	29	30	32	35	38	2	1	49	0	138	230	133	0	10	2	0	0	0	
4	9	11	13	14	19	20	21	33	34	5	7	8	10	23	28	30	31	36	37	2	2	46	0	0	37	0	1	17	2	1	0	0	
9	15	19	20	26	27	31	34	36	38	0	2	3	7	13	14	17	18	25	32	0	3	93	26	0	9833	584	47	255	3	1	0	0	
1	7	10	11	18	19	23	24	28	37	6	8	12	13	14	15	16	30	33	38	1	0	76	179	0	103	0	53	0	0	1	0	0	
1	3	8	14	15	25	27	32	34	35	2	11	19	20	21	29	30	31	38	39	1	1	62	48	0	22	0	45	9	6	1	0	0	
4	5	12	17	19	20	26	29	30	37	1	3	8	9	14	16	18	21	31	33	0	2	103	14	0	69	90	2	6	0	1	0	0	
0	5	15	16	18	23	25	27	34	36	1	8	12	22	24	26	30	35	37	38	1	3	25	27	1303	0	1378	0	6	5	1	0	0	
6	8	9	10	14	17	23	25	31	34	3	4	11	13	15	20	29	33	35	38	2	0	46	217	267	0	861	0	5	0	1	0	0	
3	14	16	17	18	27	31	37	38	39	0	7	8	10	21	24	29	30	34	36	3	1	90	0	5366	2499	254	44	23	1	0	0	0	
5	8	11	13	19	23	27	32	34	38	1	2	9	10	12	16	25	26	29	37	3	2	74	14	9	0	22	18	0	3	0	0	0	
7	11	13	17	19	28	31	35	36	37	0	6	9	12	20	23	26	30	38	39	2	3	88	0	5262	0	54	88	38	5	1	0	0	
4	5	8	11	15	18	19	25	33	38	1	2	13	14	17	21	28	32	36	39	2	0	68	96	300	0	0	32	81	10	1	0	0	
0	1	4	6	14	20	22	23	27	38	8	10	11	16	19	26	28	29	32	36	0	1	68	14	35	35	31	1	0	7	0	0	0	
2	7	8	9	10	15	27	29	38	39	3	14	18	20	26	28	33	35	36	37	0	2	93	1	0	1066	0	18	7	0	1	1	0	
0	3	4	8	12	17	22	24	28	38	7	13	14	15	18	21	25	26	31	39	1	3	79	43	1470	0	4143	54	0	1	0	1	0	
6	7	14	15	18	20	24	30	31	39	1	5	8	12	19	21	25	26	32	34	2	0	66	50	7	10	25	0	4	0	1	0	0	
1	6	11	12	15	19	32	33	34	37	2	9	16	22	23	24	27	28	29	31	2	1	103	28	0	58	25	104	120	4	0	0	0	
1	4	8	11	16	18	19	21	26	29	10	15	22	23	28	31	32	34	36	37	2	2	76	116	29	128	3695	0	89	4	1	0	0	
2	5	9	12	13	18	19	30	32	38	0	15	16	22	23	24	29	33	34	37	2	3	62	29	651	132	72	27	7	2	0	0	0	
0	2	10	18	21	22	24	33	36	39	6	8	13	19	20	29	30	34	35	38	2	0	80	120	0	15	46	184	0	7	1	0	0	
5	8	11	14	18	21	32	33	38	39	2	9	13	15	19	20	22	25	26	31	2	1	56	31	0	563	611	75	24	1	1	0	0	
1	6	7	11	13	19	21	34	35	38	3	4	8	12	14	17	18	29	37	39	0	2	81	65	0	81	59	36	10	0	1	0	0	
3	4	11	13	23	25	27	28	31	39	2	5	10	18	20	21	24	29	30	38	3	3	62	91	0	0	50	0	15	3	1	0	0	
2	5	14	16	18	21	23	24	25	33	0	6	10	11	15	17	20	35	37	38	2	0	34	77	424	0	95	64	12	1	1	0	0	
5	8	16	18	19	20	28	34	37	38	1	6	7	10	12	15	21	25	33	36	2	1	70	18	0	2394	127	1	170	0	1	0	0	
8	9	13	15	21	23	24	25	28	32	1	3	5	6	7	16	20	22	30	36	2	2	52	42	0	6094	146	0	20	0	0	0	0	
0	2	3	9	17	20	32	33	35	37	7	11	18	19	21	25	27	31	38	39	2	3	64	23	155	29	0	0	266	2	1	0	0	
0	1	4	7	16	29	31	34	35	39	2	3	9	10	13	21	23	25	27	30	1	0	29	198	21	0	3233	0	123	1	1	0	0	
0	2	5	8	15	16	21	31	32	35	7	10	11	18	22	27	29	36	37	39	0	1	91	23	0	0	20	60	129	0	1	0	0	
5	9	10	17	18	23	28	30	31	36	0	1	15	25	26	27	34	35	38	39	1	2	58	12	0	3681	67	0	3	1	0	0	0	
4	9	11	13	19	21	26	30	34	35	0	6	8	22	23	27	28	33	37	39	0	3	65	16	44	28	0	117	0	11	1	0	0	
5	6	9	10	11	13	28	31	34	39	2	4	7	16	18	23	30	35	36	37	2	0	39	49	301	0	71	58	1	0	0	0	0	
1	3	8	13	14	15	21	26	34	37	6	9	20	23	25	27	28	29	36	38	0	1	36	15	6	317	0	1	43	3	1	0	0	
4	5	6	8	11	21	24	31	35	37	3	9	10	14	17	18	22	23	27	29	3	2	27	55	85	36	0	47	0	0	1	0	0	
1	5	16	19	21	25	30	31	33	37	0	14	15	17	20	23	26	29	32	36	1	3	64	107	0	12	0	58	57	4	0	0	0	
4	10	16	18	24	26	27	30	31	37	5	11	17	19	22	25	29	32	36	38	0	0	32	96	63	71	0	2	9	10	1	0	0	
1	3	14	15	18	22	28	29	34	36	8	13	23	24	25	26	30	31	32	37	1	1	37	27	164	54	0	8	15	2	0	1	0	
6	7	12	16	19	21	23	27	32	33	3	5	8	9	17	18	25	29	35	38	3	2	61	10	0	67	0	0	8	0	1	0	0	
5	8	10	17	25	28	32	33	38	39	2	7	12	20	22	27	29	30	31	35	3	3	113	14	0	9	3	0	26	2	0	0	0	
2	4	7	8	17	20	24	25	31	35	6	9	10	14	16	22	26	27	33	39	1	0	40	161	41	40	0	30	0	1	1	0	0	
0	2	7	13	14	17	18	24	35	36	1	3	4	8	12	15	19	25	30	32	1	1	34	0	40	21	21	0	19	3	1	0	0	
0	6	9	11	13	18	24	27	35	36	1	4	8	19	25	26	31	33	37	39	3	2	73	31	0	4039	859	57	0	2	1	0	0	
14	19	21	23	25	30	32	33	34	35	5	9	20	22	24	27	29	31	36	39	0	3	28	46	0	6429	236	118	23	3	1	0	0	
