Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	8	10	12	16	24	25	26	30	32	1	9	14	15	20	22	23	34	35	36	1	3	25	42	68	91	167	0	706	1	0	0	0	
1	7	8	12	24	27	32	34	36	37	6	10	11	17	20	21	26	29	30	33	0	0	14	212	0	36	30	0	163	2	0	1	0	
1	6	9	19	21	25	26	36	37	38	2	10	17	22	23	28	29	30	32	35	3	1	103	12	302	0	18	2	4	0	1	0	0	
0	1	9	14	15	23	29	30	33	38	4	7	17	18	26	27	28	34	36	39	2	2	103	16	0	10	17	17	0	1	0	0	0	
0	2	5	10	11	16	24	30	32	33	8	19	20	23	25	26	28	29	36	37	2	3	67	22	10	0	68	558	16	1	1	0	0	
3	6	11	18	20	25	26	30	32	33	4	7	12	21	22	28	29	35	36	39	0	0	33	66	18	0	0	0	6	2	1	0	0	
7	9	11	13	24	26	31	35	37	39	1	3	14	22	25	28	30	32	34	38	0	1	25	14	86	666	28	0	10	0	0	0	0	
1	7	11	13	16	21	25	26	38	39	0	5	6	17	22	23	24	27	31	33	1	2	43	20	0	8513	0	128	31	1	0	0	0	
0	1	13	16	22	23	25	27	28	29	4	6	7	12	15	17	19	21	35	36	1	3	40	182	229	12875	0	945	52	3	1	0	0	
4	5	11	15	16	19	21	27	31	35	6	7	13	17	18	22	24	25	26	38	1	0	105	133	0	40	0	107	72	1	0	0	0	
7	12	15	27	28	29	32	33	35	37	0	8	13	14	16	21	23	24	30	38	0	1	38	0	1538	19	40	0	0	2	0	0	0	
1	15	16	20	21	23	28	31	35	37	5	6	7	8	11	12	18	29	30	38	1	2	49	32	11	24	37	0	11	2	1	0	0	
0	1	4	5	6	9	13	14	27	32	7	8	10	18	19	23	24	28	34	37	0	3	84	127	23	0	0	1	32	3	0	6	0	
3	4	5	9	11	18	19	23	25	28	0	1	12	14	17	24	27	30	31	34	1	0	72	205	15	0	1187	70	15	3	1	0	0	
0	11	17	19	22	23	25	26	31	34	1	3	6	13	18	20	21	24	38	39	0	1	40	29	775	15	0	0	7	1	1	0	0	
0	11	13	14	15	19	22	25	27	35	3	6	7	20	21	23	28	31	32	38	3	2	11	33	0	142	97	225	87	0	1	0	0	
0	1	5	6	8	11	22	27	29	37	9	12	14	18	19	28	32	34	36	39	0	3	110	47	0	22	73	1	0	5	0	0	0	
6	7	9	12	17	21	25	27	36	37	0	2	4	10	14	18	29	33	35	38	0	0	55	56	0	1593	0	17	83	0	1	0	0	
1	5	12	13	25	26	27	29	34	36	6	7	15	17	23	32	35	37	38	39	3	1	72	18	268	12	0	47	10	0	0	0	0	
2	8	9	12	15	20	29	32	34	39	4	7	17	18	24	26	33	35	37	38	1	2	67	27	367	0	35	0	2	1	0	0	0	
0	3	6	7	10	12	14	19	24	28	2	4	13	17	26	30	33	35	36	38	3	3	38	29	115	64	118	99	59	3	1	0	0	
1	11	14	15	20	21	24	33	34	36	5	7	9	12	13	17	23	31	35	39	3	0	66	58	20	16	18	0	15	0	0	0	0	
0	4	6	8	14	20	21	28	35	36	3	5	10	17	18	19	24	33	34	37	2	1	54	67	794	0	2378	0	2	1	0	0	0	
13	14	17	21	23	25	26	28	30	36	1	3	6	8	9	19	22	24	34	37	2	2	67	48	111	81	1433	1	0	2	1	0	0	
1	4	7	8	12	15	17	35	38	39	0	5	13	16	19	25	26	28	32	37	1	3	61	27	199	9	0	2	2	0	0	1	0	
1	3	8	9	13	15	17	19	25	30	5	10	14	16	22	24	31	32	36	39	1	0	79	173	62	1075	291	0	12	0	1	1	0	
7	13	16	20	25	30	31	32	33	36	0	2	12	14	17	19	21	23	24	34	1	1	41	0	686	10	30	14	0	3	1	0	0	
1	4	12	13	17	21	22	25	28	33	0	2	3	6	8	15	29	32	35	37	3	2	46	49	13	0	42	19	36	4	0	2	0	
0	3	4	7	10	24	27	30	31	38	5	6	12	19	22	23	25	28	32	36	0	3	36	32	0	61	22	0	40	8	1	0	0	
3	10	14	18	20	26	28	32	33	39	0	1	2	4	6	12	22	23	24	38	1	0	59	85	66	610	0	2	2	1	0	0	0	
0	8	16	17	21	25	28	29	31	38	1	2	3	4	5	9	15	19	32	36	1	1	64	42	2944	290	36	0	45	1	0	0	0	
3	4	9	12	15	18	21	33	36	38	0	1	2	14	17	23	25	27	31	34	1	2	88	0	29	35	24	0	4	1	0	0	0	
0	2	4	5	10	11	21	26	36	37	8	9	12	17	23	24	27	28	35	38	2	3	82	34	77	0	0	26	2	0	1	0	0	
1	7	11	13	25	27	30	31	35	36	0	6	9	10	17	23	28	29	32	37	0	0	42	105	35	0	0	76	0	2	0	1	0	
2	4	12	13	18	22	24	26	32	35	0	7	14	15	29	30	33	36	37	38	2	1	46	22	15	16	0	11	0	0	1	0	0	
7	8	13	15	16	22	23	30	38	39	0	4	5	11	14	18	20	25	36	37	0	2	45	18	7	15	8	0	0	0	0	0	0	
1	9	16	19	21	26	30	31	32	38	3	4	6	8	11	12	13	20	24	39	3	3	84	11	7	0	37	0	68	1	0	0	0	
7	8	10	11	12	21	22	31	32	37	2	3	9	17	19	28	29	30	36	39	1	0	110	52	0	18	0	0	0	0	1	0	0	
0	5	14	18	19	20	23	24	28	37	2	6	12	16	17	27	29	33	36	38	2	1	82	20	439	0	1079	1	1	0	0	0	0	
4	6	10	11	20	22	25	30	36	38	0	1	3	8	13	14	15	24	34	35	2	2	15	14	17	0	58	0	0	1	0	0	0	
7	10	14	16	21	22	28	30	35	38	2	5	6	9	12	17	18	25	34	37	1	3	75	32	552	0	0	2	49	3	1	1	0	
6	8	11	17	22	23	24	28	37	39	7	10	12	14	18	20	21	25	27	32	0	0	43	125	0	26	7	0	23	4	0	0	0	
3	5	11	17	20	26	29	30	32	35	1	2	4	13	18	21	24	28	34	38	3	1	24	25	0	29	48	1	0	3	0	0	0	
11	14	20	21	26	28	29	33	38	39	3	7	10	12	15	17	19	23	24	37	0	2	61	81	54	1560	53	75	11	2	1	0	0	
0	1	4	6	10	11	12	27	29	33	5	8	17	19	21	24	25	32	36	38	2	3	47	66	10	0	7	0	0	2	0	0	0	
4	9	10	14	24	28	30	34	35	39	1	3	7	12	16	18	19	22	23	36	1	0	107	175	0	104	40	45	2	0	1	0	0	
20	21	23	24	28	31	33	34	35	36	5	6	9	10	11	16	17	30	38	39	0	1	60	66	1148	30	52	58	13	1	1	0	0	
1	3	16	17	19	26	27	28	31	32	0	2	4	7	9	15	30	33	36	38	0	2	63	0	0	61	2799	74	6	1	1	0	0	
1	2	6	8	23	24	25	27	28	33	11	12	13	14	15	16	20	26	29	32	3	3	22	39	458	48629	215	293	90	2	1	0	0	
13	14	15	16	17	18	24	29	33	34	2	3	4	5	10	11	22	25	26	32	3	0	4	867	2313	251	93	18	0	0	0	0	0	
2	4	6	13	15	16	20	28	34	36	7	11	14	17	19	21	26	30	32	38	0	1	23	34	11	9	11	0	50	1	0	0	0	
2	3	12	14	21	23	24	35	38	39	0	5	11	19	25	27	29	30	36	37	3	2	70	0	0	9	0	44	2	0	1	0	0	
0	5	8	9	28	29	30	32	36	38	4	7	10	11	15	19	21	25	34	37	3	3	88	47	10	0	9510	100	7	4	0	0	0	
0	1	5	9	16	20	22	24	28	36	2	8	21	25	29	30	33	35	37	39	1	0	13	287	0	4170	187	416	11	1	1	0	0	
2	9	13	14	16	18	22	30	32	38	11	15	17	23	26	33	35	36	37	39	1	1	81	45	25	0	44	0	39	0	1	0	0	
4	9	10	11	12	13	24	30	34	36	5	7	15	23	25	27	29	32	33	39	2	2	40	0	42	51	103	26	0	0	0	0	0	
2	5	8	9	12	20	26	28	32	37	0	1	3	6	15	18	19	24	30	39	0	3	120	30	491	680	0	0	8	1	0	0	0	
1	4	6	8	11	12	22	25	30	37	7	9	14	16	17	18	20	23	24	38	3	0	41	88	34	208	41	0	17	1	0	0	0	
7	14	15	19	27	29	31	32	34	38	0	5	6	8	13	16	22	23	30	35	0	1	88	22	0	290	117	49	0	6	1	0	0	
3	4	9	13	15	16	21	28	29	33	5	11	12	14	17	20	26	30	32	35	3	2	57	27	15	0	74	29	0	2	0	0	0	
1	5	7	16	20	21	28	29	30	35	3	10	11	15	19	22	24	33	38	39	3	3	63	21	0	123	178	0	43	1	1	0	0	
0	4	8	9	12	16	22	24	32	38	2	3	10	19	21	23	26	28	34	39	3	0	79	90	1306	17	0	3	0	0	0	1	0	
8	12	17	18	19	25	33	34	36	37	1	2	4	11	20	24	27	29	30	39	1	1	95	45	427	0	83	22	4	2	0	0	0	
0	1	7	8	17	19	25	28	30	39	2	4	9	12	14	18	20	22	23	31	3	2	47	16	0	21	0	2	64	1	1	0	0	
7	12	17	22	24	25	30	34	35	39	1	2	8	13	14	19	23	29	32	38	1	3	67	15	12	88	1770	6	0	5	0	1	0	
0	1	5	14	20	22	30	32	37	38	3	4	7	10	12	13	15	17	25	31	2	0	30	130	0	0	21	0	0	1	0	0	0	
7	8	12	13	14	18	19	26	27	33	5	10	15	17	22	23	25	29	31	32	0	1	93	12	0	7072	119	62	12	0	1	0	0	
7	11	14	21	23	25	28	34	38	39	2	4	5	9	12	20	24	32	33	37	0	2	69	37	23	0	3808	45	6	0	1	0	0	
0	9	14	15	17	25	31	34	36	39	1	2	3	5	11	13	21	29	32	37	3	3	67	117	626	0	25	0	0	7	1	0	0	
10	15	17	18	19	20	24	26	28	31	1	3	6	7	14	16	21	34	37	38	0	0	69	425	112	3009	37	152	12	2	0	1	0	
0	1	6	11	12	15	23	27	28	32	7	13	16	19	21	26	29	33	37	39	2	1	99	0	41	43	13	11	0	1	0	0	0	
4	5	9	11	13	22	26	27	29	38	1	2	7	12	14	16	24	28	34	37	2	2	74	151	36	0	61	2	27	1	1	0	0	
4	11	16	17	18	27	29	30	33	35	1	5	8	10	12	20	24	31	37	39	0	3	14	83	0	3031	36	0	3	1	0	0	0	
1	3	6	8	9	28	29	31	32	36	4	5	10	14	16	17	18	34	37	38	2	0	57	90	3621	87	0	0	16	1	0	0	0	
7	9	12	17	19	22	23	25	26	35	0	6	8	13	14	18	29	30	36	38	2	1	90	30	33	0	0	1	4	0	1	0	0	
0	1	7	9	10	12	15	27	31	32	4	5	8	13	16	17	18	21	22	37	1	2	61	41	13	753	0	0	0	3	1	0	0	
2	13	14	19	21	24	25	30	34	37	0	4	5	9	11	18	22	33	38	39	0	3	90	8	257	0	0	57	18	1	0	0	0	
0	2	12	16	20	22	23	25	31	39	4	8	11	13	17	21	26	27	28	32	3	0	26	200	0	22	0	48	3	0	1	1	0	
2	6	9	16	21	23	26	31	32	34	0	13	15	20	24	28	33	35	37	39	2	1	93	5	14	0	55	44	0	13	1	0	0	
5	7	10	11	12	14	17	21	25	32	1	2	16	20	24	26	29	30	35	39	3	2	39	13	50	0	28	0	9	2	0	0	0	
0	8	13	18	20	21	22	28	31	36	5	12	15	17	19	23	29	34	35	39	0	3	35	19	39	0	2570	0	214	3	0	0	0	
7	9	10	11	20	25	32	34	37	39	1	3	4	6	18	22	23	26	31	35	1	0	42	131	17	0	818	1	31	1	0	0	0	
3	10	14	18	21	22	24	26	35	37	6	9	11	19	27	30	31	36	38	39	0	1	38	0	73	19	32	35	0	2	1	0	0	
0	3	10	19	20	23	27	28	31	35	1	9	11	18	22	25	29	34	36	38	3	2	85	10	75	0	73	1	8	1	1	0	0	
1	4	8	12	14	22	23	24	29	39	2	3	9	13	16	20	27	33	34	36	1	3	25	34	12	8	0	0	34	1	0	0	0	
