Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	3	7	15	18	20	21	35	37	11	13	16	26	28	31	33	34	38	39	2	1	52	0	0	18	0	0	12	1	0	0	0	
2	6	11	20	22	23	26	27	33	36	4	7	8	15	28	29	30	31	35	37	2	2	73	76	26	0	0	0	3	3	1	0	0	
8	9	13	14	19	22	24	26	32	37	0	2	11	12	17	18	27	29	31	34	0	3	79	7	11	7	35	0	0	3	0	0	0	
2	6	12	15	20	27	32	33	35	36	1	5	10	14	17	23	28	30	31	39	2	0	40	33	0	52	0	1	14	2	1	0	0	
1	2	6	18	20	22	26	27	30	37	4	5	7	12	28	29	31	34	36	39	2	1	95	24	8	6	14	25	0	14	1	0	0	
0	1	6	8	10	13	16	17	19	20	4	7	21	23	29	31	34	35	37	38	2	2	62	79	191	0	766	463	28	1	1	0	0	
1	8	9	12	13	17	23	32	33	38	2	4	5	14	15	21	22	24	26	36	2	3	41	16	0	17	25	0	22	1	0	0	0	
14	19	21	24	27	29	34	36	37	38	2	3	4	5	6	8	13	15	16	23	3	0	61	143	0	6445	3852	1	0	4	1	0	0	
0	1	13	14	24	27	28	31	32	36	4	7	8	12	15	23	25	29	34	37	2	1	30	11	59	0	193	0	2	2	1	0	0	
4	11	13	14	17	23	30	32	38	39	2	5	10	15	19	21	24	26	35	37	3	2	73	0	102	245	57	66	0	7	1	0	0	
2	4	10	11	12	25	27	28	32	35	8	14	16	19	22	26	33	34	38	39	2	3	58	27	125	0	0	0	0	6	0	0	0	
1	5	6	12	14	23	24	35	38	39	0	3	11	21	22	25	26	28	32	37	2	0	54	71	0	77	34	0	0	2	1	0	0	
0	2	6	20	27	29	32	33	35	38	9	10	12	15	19	24	28	34	36	39	1	1	101	59	1188	36	209	199	0	1	1	0	0	
9	12	15	16	22	25	26	29	30	37	5	6	10	14	17	18	20	23	38	39	1	2	78	27	984	58	0	37	9	0	1	0	0	
0	5	11	15	20	24	27	30	36	37	9	12	13	16	17	19	21	22	25	31	3	3	17	14	16	17	10	54	1	0	1	0	0	
3	4	5	6	8	14	15	36	37	39	0	2	10	12	17	19	21	30	32	33	1	0	83	130	94	56	106	0	7	1	0	0	0	
3	4	7	11	15	19	20	23	26	32	0	5	8	13	14	16	21	25	31	34	3	1	18	0	48	44	17	49	2	0	1	0	0	
2	12	15	17	19	21	26	27	32	36	0	3	5	9	10	16	20	31	35	39	3	2	72	44	296	7	16	0	0	3	1	0	0	
0	3	6	11	18	20	22	28	32	36	2	4	5	8	10	12	17	23	34	35	3	3	12	8	15	16	34	47	0	0	1	0	0	
8	11	13	14	15	19	23	27	33	38	5	9	16	20	22	24	29	31	35	36	3	0	69	222	66	0	3711	213	5	0	1	0	0	
2	6	7	11	14	16	17	23	27	38	1	5	10	20	22	25	29	30	31	35	2	1	66	22	31	13	0	2	0	8	1	0	0	
9	12	13	17	19	24	31	33	34	38	2	3	11	14	18	21	27	30	35	36	2	2	37	53	65	0	2220	1	9	3	0	0	0	
4	5	10	13	14	15	18	25	31	39	7	8	11	12	23	29	30	32	35	36	2	3	59	39	0	0	42	22	5	7	1	0	0	
0	1	5	22	24	26	29	31	32	33	3	4	6	10	12	15	17	25	30	37	1	0	41	140	94	0	0	44	8	3	1	1	0	
1	8	13	16	17	21	25	27	34	39	0	5	6	7	12	24	26	28	29	32	1	1	62	15	0	94	60	21	3	0	1	1	0	
11	14	19	21	26	29	30	31	35	36	1	5	16	22	24	27	28	33	34	39	2	2	81	92	91	117	29	119	68	1	0	0	0	
7	8	12	13	14	23	24	29	31	37	6	11	15	16	18	20	22	27	30	36	3	3	41	6	0	0	44	0	211	5	0	0	0	
0	2	3	6	9	15	16	27	29	32	1	10	13	17	20	23	26	28	30	38	1	0	20	142	0	1576	40	0	98	2	0	0	0	
10	13	14	15	23	24	26	29	33	34	5	17	18	21	22	25	27	32	35	39	0	1	33	100	1886	31	28	14	0	1	0	0	0	
11	12	15	21	24	30	33	34	35	39	0	1	2	3	6	13	14	18	26	36	0	2	69	71	46	21	0	43	0	1	0	0	0	
2	3	7	16	17	20	24	26	30	35	0	5	8	10	11	18	19	25	34	38	3	3	38	12	22	154	0	0	10	0	0	0	0	
2	3	5	7	19	20	21	26	29	38	0	1	4	8	12	14	15	17	33	34	3	0	27	45	9	0	69	0	22	1	1	2	0	
0	8	14	19	20	25	28	29	32	37	4	9	15	21	24	26	27	31	36	39	1	1	68	13	6	0	7394	2	0	5	1	0	0	
0	1	6	9	15	25	26	32	38	39	2	7	8	10	12	16	22	28	31	35	0	2	118	10	7	0	433	1	0	1	1	0	0	
5	8	11	12	14	16	22	32	35	39	0	7	10	15	17	18	19	25	30	34	0	3	13	31	0	46	524	0	31	0	0	0	0	
2	3	9	10	19	20	23	26	28	31	14	16	17	18	22	27	34	37	38	39	1	0	98	138	89	0	133	35	17	1	1	0	0	
0	3	9	11	22	23	24	32	36	37	2	6	7	8	15	19	31	33	34	35	0	1	44	25	551	0	28	0	12	6	1	0	0	
0	2	11	19	22	23	28	30	34	38	5	6	7	15	18	20	26	32	33	37	2	2	61	37	16	0	40	22	12	1	0	0	0	
1	4	7	12	14	20	21	28	31	36	0	3	5	11	13	17	18	33	35	38	3	3	56	21	50	0	23	0	41	2	0	0	0	
1	4	7	12	13	18	20	22	29	33	5	10	14	15	19	23	27	28	31	37	3	0	39	108	0	259	0	0	1	0	1	0	0	
2	3	7	10	11	17	22	24	36	37	4	5	9	12	21	31	33	35	38	39	2	1	27	14	11	43	20	0	4	0	0	0	0	
0	3	8	11	17	21	28	31	35	39	1	6	14	18	19	23	25	27	29	38	2	2	92	19	0	44	6	0	36	0	1	0	0	
1	3	6	7	9	18	19	28	30	31	5	8	12	13	21	22	23	25	29	38	3	3	40	9	0	3249	26	0	17	0	0	0	0	
7	11	12	15	17	21	26	29	30	37	1	6	14	16	18	19	22	23	25	34	0	0	88	131	3088	57	286	143	62	4	1	0	0	
1	3	5	9	17	19	22	26	32	38	0	10	11	13	15	18	20	23	27	34	1	1	70	11	0	163	0	76	4	1	0	0	0	
3	4	5	8	9	13	19	21	31	36	2	7	18	22	24	26	27	29	34	38	1	2	45	38	0	0	190	1	0	1	1	0	0	
6	7	8	14	17	20	22	24	25	38	4	5	16	21	28	29	32	33	34	35	2	3	77	30	59	26	12	1	0	3	1	0	0	
1	5	8	9	10	23	26	32	33	34	0	11	12	13	15	22	24	27	38	39	0	0	66	64	508	21	0	1	0	0	0	0	0	
1	6	9	10	12	17	21	24	27	36	7	13	18	22	23	26	33	34	37	39	3	1	32	44	0	1199	612	317	14	2	1	0	0	
2	6	7	8	13	15	16	25	31	37	1	5	11	12	14	17	20	29	32	36	2	2	39	20	23	7	0	0	0	4	1	0	0	
7	13	16	20	25	30	31	32	33	36	0	2	12	14	17	19	21	23	24	34	0	3	4	0	407	24	38	0	2	0	0	0	0	
3	4	6	13	14	17	21	30	31	33	1	8	12	19	20	22	23	27	34	37	1	0	59	72	19	29	4	0	8	1	0	0	0	
1	3	5	7	9	13	17	23	33	38	0	8	10	16	19	21	27	34	35	36	0	1	99	25	92	0	51	0	8	6	0	0	0	
4	8	13	14	21	24	26	29	36	39	2	3	5	11	17	22	23	31	32	35	2	2	60	42	373	163	0	1	0	2	0	0	0	
4	6	9	10	17	20	25	30	33	35	0	2	8	11	13	19	24	27	31	37	1	3	23	24	189	0	7	3	0	0	0	0	0	
0	2	3	10	11	14	17	24	31	36	1	4	6	28	29	30	33	35	38	39	0	0	55	62	17	0	37	0	0	0	0	0	0	
0	1	4	5	8	13	21	26	30	38	6	11	16	17	20	23	27	31	32	39	2	1	36	32	42	0	7007	1	74	0	1	0	0	
14	18	19	20	21	23	29	30	36	38	1	2	3	6	8	11	25	26	32	33	2	2	78	22	3919	117	90	0	14	0	0	1	0	
0	2	9	11	21	24	25	27	33	35	1	4	5	6	10	12	15	16	17	38	3	3	12	41	2158	15	23	74	5	0	0	0	0	
1	4	9	12	14	18	20	33	36	37	0	7	10	11	13	21	23	27	29	35	3	0	35	157	395	21	34	0	0	2	0	0	0	
0	3	5	8	17	18	22	23	33	36	6	7	10	12	15	16	28	32	34	37	0	1	70	14	0	54	455	16	0	0	1	1	0	
4	6	15	18	19	22	23	26	27	32	0	1	2	10	17	24	25	30	37	39	0	2	30	18	0	0	49	25	1	0	0	0	0	
1	3	6	8	21	26	29	31	34	39	2	5	12	13	17	18	22	28	32	38	1	3	74	45	20	145	135	104	13	1	1	0	0	
1	9	13	17	29	30	31	32	33	35	0	10	11	15	18	19	23	27	34	36	3	0	79	32	0	3882	0	2	0	0	0	0	0	
0	1	2	15	17	18	19	23	29	35	3	13	21	22	26	27	31	33	34	39	2	1	79	23	82	0	0	0	0	5	0	0	0	
0	1	4	5	9	12	13	17	26	39	7	10	11	14	20	23	28	31	34	35	1	2	63	25	34	4354	1543	0	0	0	0	1	0	
5	8	9	18	20	25	32	34	36	39	10	13	14	15	16	17	19	23	27	35	2	3	56	38	0	46	0	81	0	17	1	0	0	
0	2	6	12	14	16	21	22	36	39	1	3	7	8	18	28	29	31	34	38	2	0	41	84	5	20	0	1	0	0	0	0	0	
1	2	5	8	13	18	19	21	24	35	9	12	14	23	30	33	34	36	38	39	3	1	110	18	27	0	0	332	5	1	0	0	0	
1	3	8	10	13	14	20	21	26	28	4	5	15	17	18	22	23	32	35	37	3	2	26	55	543	0	19	13	0	0	0	0	0	
5	10	13	14	23	33	34	35	37	39	1	2	16	20	21	22	24	27	31	36	0	3	0	41	4652	0	65	23	0	3	1	1	0	
8	11	12	18	21	23	24	31	35	38	2	3	4	16	19	25	29	32	33	36	1	0	94	84	0	0	1974	18	14	2	0	0	0	
1	6	14	15	16	19	20	28	37	39	2	4	5	10	13	18	24	27	30	33	1	1	83	19	15	43	1396	54	0	3	0	0	0	
2	10	12	17	18	24	29	31	32	38	0	5	11	14	21	25	27	34	36	39	2	2	53	15	0	76	2270	0	16	1	1	0	0	
2	8	9	15	23	24	28	37	38	39	1	3	14	16	18	20	21	26	32	34	3	3	75	39	82	0	737	2	0	1	0	0	0	
