Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	3	6	7	12	14	18	24	28	39	0	2	5	9	15	23	26	31	32	36	3	0	25	197	322	32	33	0	145	6	1	0	0	
4	8	9	10	11	19	20	24	29	33	1	7	18	22	23	27	28	34	35	37	2	1	115	16	34	0	552	21	7	1	0	0	0	
5	8	16	18	19	22	23	33	35	39	3	4	6	7	10	15	26	34	36	37	1	2	35	22	80	0	336	17	3	1	0	0	0	
0	5	11	13	14	20	22	26	34	39	2	7	8	15	16	19	27	28	29	30	1	3	114	28	0	4234	0	0	4	0	4	0	0	
3	6	18	20	23	25	31	32	33	37	4	8	9	10	11	14	15	16	26	36	2	0	16	78	0	58	0	58	81	1	0	3	0	
1	5	23	24	29	30	31	33	35	36	4	9	10	17	21	22	26	32	37	38	2	1	34	110	6987	91	191	91	16	2	0	0	0	
0	6	9	15	19	21	30	33	34	37	2	5	10	16	18	23	24	25	29	31	1	2	41	0	13	0	80	34	14	1	3	0	0	
1	6	9	19	21	25	26	36	37	38	2	10	17	22	23	28	29	30	32	35	3	3	79	15	6	10	0	0	19	6	1	0	0	
5	8	12	15	16	17	18	21	32	38	4	9	14	25	26	28	31	33	35	36	2	0	73	189	0	28	0	1	12	0	1	0	0	
6	7	11	12	22	26	27	31	34	35	1	3	8	13	15	19	24	28	33	37	2	1	39	29	4	7	0	1	22	0	1	0	0	
1	10	20	23	30	31	34	36	37	39	9	14	17	18	19	25	26	28	32	35	2	2	85	189	3350	981	148	0	0	1	1	0	0	
7	10	11	24	28	29	30	31	38	39	0	1	3	4	17	18	27	33	35	36	1	3	50	0	0	0	441	0	0	6	1	1	0	
1	8	10	23	25	27	31	33	36	38	2	4	5	7	9	13	18	20	34	35	2	0	79	202	335	0	45	0	70	5	1	0	0	
1	2	7	9	11	15	22	23	26	36	5	10	13	14	21	24	28	32	35	38	0	1	42	26	6	28	0	91	25	0	0	1	0	
6	7	11	12	17	19	20	26	29	30	0	2	5	24	25	31	34	36	37	39	1	2	90	0	42	48	12	0	32	2	0	0	0	
2	3	5	12	15	24	26	28	29	32	1	6	14	21	22	25	30	33	34	35	1	3	0	53	19	0	48	0	21	0	2	3	0	
1	3	13	20	23	29	31	35	36	38	4	5	8	9	16	17	28	34	37	39	2	0	72	163	84	0	293	0	26	2	1	0	0	
1	3	6	8	10	13	14	17	26	33	2	7	12	20	21	25	28	30	32	37	0	1	48	103	904	0	0	0	268	1	0	0	0	
3	7	9	10	18	19	20	21	25	39	1	13	14	17	30	31	33	34	35	36	3	2	84	0	23049	281	100	43	0	1	0	0	0	
0	1	8	13	15	18	20	27	31	37	3	7	12	14	16	17	19	29	35	39	2	3	21	12	17	32	0	74	22	0	0	1	0	
5	9	11	17	20	21	26	29	35	39	3	7	8	13	22	25	28	30	32	33	2	0	114	47	28	10	20	0	51	0	1	0	0	
0	1	2	3	15	20	23	32	33	36	7	10	11	17	18	21	22	25	26	31	2	1	59	0	666	29	0	22	4	0	0	0	0	
3	8	10	14	18	19	23	33	37	39	0	1	6	16	17	21	26	28	31	35	2	2	77	47	12	0	0	141	0	5	1	0	0	
3	10	20	21	30	32	36	37	38	39	2	5	6	9	11	14	16	18	19	23	2	3	53	244	0	119	0	0	25	5	1	0	0	
2	4	10	19	25	27	30	32	33	34	5	7	9	11	12	13	24	26	37	38	3	0	74	251	9	0	126	3	0	1	0	0	0	
2	4	12	16	18	20	23	26	28	33	3	7	8	9	10	11	25	32	34	39	2	1	70	0	104	5070	30	26	0	3	1	0	0	
2	4	14	17	21	28	29	30	35	37	3	5	7	10	22	23	27	34	36	39	2	2	59	52	9	0	76	2	2	0	1	0	0	
3	7	11	18	20	21	25	35	36	37	1	5	10	14	17	19	26	31	32	33	0	3	37	20	0	1365	11	15	0	2	1	0	0	
11	12	14	16	18	25	27	34	35	39	1	6	8	13	17	20	23	29	30	31	2	0	71	171	46	293	0	117	19	2	0	0	0	
0	2	5	11	12	15	21	22	27	28	1	6	8	13	19	24	32	33	35	37	3	1	38	24	23	34	153	0	8	1	1	1	0	
2	3	7	9	16	17	18	21	26	35	4	8	12	13	19	22	23	24	29	36	0	2	66	40	211	0	31	44	46	0	0	0	0	
7	9	10	14	21	22	23	24	31	34	1	8	15	16	19	25	26	27	30	37	3	3	56	19	0	18	140	0	0	1	0	0	0	
0	2	13	16	17	28	33	36	38	39	1	5	8	10	18	19	20	21	25	30	1	0	63	225	129	0	0	1	10	2	0	0	0	
3	11	13	17	18	27	28	32	33	35	0	8	9	20	25	26	30	34	36	38	2	1	59	31	0	261	42	45	0	13	1	0	0	
