Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
27	20	50	23	11	7	2	10	4	4	1	1	2	0	2	0	0	1	2	1	1	4	4	4	3	0	0	1	0	67
12	56	26	26	0	21	3	6	1	3	2	4	0	2	1	1	0	3	1	0	0	4	4	3	3	0	0	1	0	15
20	29	35	36	15	5	0	10	2	5	1	2	1	1	1	1	0	1	1	2	1	4	4	4	4	1	0	0	0	30
38	25	29	28	4	10	16	0	1	4	4	1	1	1	1	1	2	1	0	1	1	4	3	4	4	0	0	0	1	58
21	40	22	37	4	0	13	13	3	0	2	5	1	1	0	2	0	2	1	1	0	3	3	4	3	0	0	0	1	65
23	44	24	29	2	11	17	0	1	3	5	1	1	2	0	1	0	2	1	1	0	4	4	4	4	0	1	0	0	55
19	45	39	17	2	0	13	15	3	0	4	3	0	2	1	1	1	1	2	0	0	3	3	4	4	1	0	0	0	67
19	69	24	8	3	10	15	2	2	3	2	3	0	3	1	0	1	3	0	0	1	4	4	4	4	0	1	0	0	32
34	40	31	15	3	16	11	0	1	5	3	1	1	1	2	0	1	2	0	1	1	4	4	4	4	1	0	0	0	52
30	41	18	31	6	21	3	0	3	3	2	2	1	1	0	2	1	3	0	0	0	4	3	4	4	0	0	1	0	46
25	36	38	21	11	0	15	4	1	2	4	3	1	2	1	0	1	0	2	1	1	4	4	4	4	1	0	0	0	71
25	17	42	36	12	3	15	0	2	2	4	2	0	0	2	2	2	1	1	0	1	4	3	4	4	0	0	1	0	82
44	28	10	38	11	12	4	3	1	5	2	2	2	0	0	2	1	2	0	1	1	4	3	4	4	0	1	0	0	24
29	36	31	24	23	4	3	0	4	3	2	1	1	2	1	0	1	1	1	1	1	3	4	4	4	0	0	0	1	93
33	29	27	31	4	11	3	12	2	2	3	3	2	1	0	1	0	1	2	1	0	4	4	4	4	0	1	0	0	73
37	50	22	11	10	4	13	3	2	2	3	3	1	2	1	0	2	2	0	0	1	3	4	4	3	0	0	0	1	60
18	34	24	44	2	0	11	17	3	1	3	3	0	1	2	1	1	1	0	2	1	4	4	4	4	0	0	1	0	40
44	44	22	10	11	17	0	2	2	4	0	4	2	2	0	0	2	1	1	0	1	4	4	3	4	0	0	1	0	41
26	49	23	22	4	24	2	0	2	3	2	3	1	2	1	0	0	2	0	2	0	4	4	4	4	0	0	0	1	26
31	43	36	10	11	3	12	4	3	1	4	2	2	1	1	0	0	2	2	0	1	4	4	4	4	1	0	0	0	66
24	27	40	29	13	3	10	4	4	2	3	1	2	1	0	1	0	0	3	1	1	4	4	4	4	0	1	0	0	89
32	3	59	26	10	0	11	9	2	1	2	5	1	0	3	0	1	0	2	1	1	4	4	4	4	1	0	0	0	90
27	12	48	33	0	0	24	6	1	2	4	3	0	0	3	1	2	0	1	1	1	4	3	4	4	0	0	0	1	81
30	11	50	29	0	2	25	3	1	2	4	3	2	0	2	0	0	0	2	2	1	4	4	4	4	1	0	0	0	99
39	17	32	32	0	14	2	14	2	4	2	2	1	0	2	1	2	1	0	1	0	4	4	4	4	0	1	0	0	76
37	29	18	36	2	3	4	21	2	1	1	6	2	0	0	2	1	1	1	1	0	4	4	4	3	0	0	1	0	41
43	27	13	37	2	0	0	28	2	1	2	5	1	1	1	1	3	0	0	1	0	4	4	4	4	1	0	0	0	56
46	41	17	16	14	12	4	0	4	3	3	0	3	0	0	1	0	3	1	0	1	4	4	3	3	0	0	1	0	89
21	17	52	30	7	13	10	0	5	2	2	1	0	1	2	1	1	0	2	1	0	3	4	4	4	0	1	0	0	77
40	7	63	10	10	4	14	2	1	3	3	3	0	0	4	0	3	0	1	0	1	4	3	4	4	0	1	0	0	94
33	27	30	30	6	14	10	0	4	5	1	0	1	1	0	2	1	1	2	0	0	4	3	4	3	0	0	1	0	21
54	29	8	29	28	2	0	0	5	2	1	2	1	1	0	2	3	1	0	0	1	4	4	4	4	0	0	0	1	43
40	17	33	30	10	4	16	0	1	5	4	0	1	0	2	1	2	1	0	1	1	4	3	4	3	0	0	0	1	53
30	29	41	20	0	0	28	2	1	1	5	3	1	0	2	1	1	2	1	0	1	4	4	4	4	0	0	0	1	79
33	42	12	33	13	11	6	0	5	1	3	1	0	3	0	1	3	0	0	1	0	3	4	4	4	0	0	1	0	71
31	16	32	41	6	11	3	10	2	3	3	2	2	1	1	0	0	0	1	3	0	4	4	4	4	1	0	0	0	61
30	8	44	38	2	3	10	15	2	3	2	3	2	0	1	1	0	0	2	2	0	4	3	4	4	0	0	0	1	85
63	31	5	21	11	0	5	14	1	1	5	3	4	0	0	0	1	2	0	1	1	4	4	4	4	1	0	0	0	75
34	38	21	27	2	11	0	17	4	2	1	3	1	2	1	0	1	1	1	1	0	4	4	4	3	0	1	0	0	40
29	28	23	40	16	11	3	0	4	3	1	2	0	2	1	1	2	0	0	2	0	4	4	4	4	0	1	0	0	29
39	38	28	15	13	4	11	2	3	3	1	3	1	1	1	1	2	1	1	0	1	4	4	4	4	1	0	0	0	69
7	32	52	29	0	9	11	10	1	5	1	3	0	1	2	1	0	1	2	1	1	4	3	3	4	0	0	1	0	25
22	15	54	29	2	11	13	4	3	3	2	2	0	1	2	1	1	0	2	1	0	4	4	4	3	0	1	0	0	89
33	16	26	45	2	0	13	15	3	2	3	2	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	1	0	83
39	33	14	34	10	3	2	15	2	2	3	3	1	2	0	1	2	0	1	1	0	4	4	4	4	0	0	0	1	70
45	21	10	44	4	16	0	10	1	6	1	2	2	1	0	1	1	0	0	3	0	4	4	4	4	1	0	0	0	25
37	33	17	33	12	0	7	11	3	0	3	4	2	1	0	1	1	1	1	1	0	4	3	4	4	0	0	1	0	80
16	42	21	41	4	0	10	16	3	1	2	4	0	2	0	2	1	1	1	1	0	4	4	4	4	0	1	0	0	40
37	33	26	24	16	0	3	11	4	1	1	4	1	1	1	1	1	1	1	1	0	3	4	4	4	0	0	0	1	69
45	33	19	23	13	0	11	6	3	2	3	2	1	1	1	1	2	2	0	0	1	4	4	4	4	0	0	1	0	71
55	8	38	19	25	0	3	2	4	2	2	2	1	0	2	1	3	0	1	0	1	4	4	4	4	0	0	0	1	89
48	42	7	23	3	13	4	10	3	2	3	2	3	1	0	0	1	2	0	1	0	4	4	4	4	1	0	0	0	74
15	42	23	40	7	21	2	0	5	3	1	1	0	2	1	1	0	1	1	2	0	4	4	4	4	1	0	0	0	48
44	23	30	23	11	2	7	10	3	1	3	3	3	0	1	0	0	1	1	2	1	3	4	4	3	0	1	0	0	88
28	12	44	36	11	4	10	5	4	2	2	2	2	0	1	1	0	0	3	1	1	4	4	4	4	0	1	0	0	112
33	16	30	41	13	0	14	3	4	0	4	2	1	0	0	3	1	1	2	0	1	3	3	3	4	1	0	0	0	43
33	34	22	31	0	0	16	14	0	1	7	2	1	2	0	1	2	0	1	1	0	3	4	3	4	0	0	0	1	49
16	28	24	52	10	0	6	14	2	3	3	2	0	0	0	4	1	2	1	0	0	4	4	4	4	0	1	0	0	29
45	27	18	30	10	0	3	17	1	2	3	4	0	1	1	2	3	1	0	0	0	4	4	4	4	0	0	1	0	62
47	17	22	34	12	7	0	11	2	2	3	3	1	0	1	2	3	1	0	0	0	4	4	4	4	0	0	1	0	64
20	53	23	24	0	10	16	4	1	1	5	3	0	3	1	0	1	2	0	1	1	4	4	4	4	0	0	1	0	32
18	49	42	11	3	12	15	0	3	3	3	1	1	1	2	0	0	3	1	0	1	4	4	4	4	0	0	0	1	99
29	22	31	38	14	4	10	2	2	2	4	2	2	1	0	1	0	0	2	2	1	4	4	4	4	0	0	0	1	84
40	17	27	36	12	14	4	0	3	3	2	2	2	1	0	1	1	0	1	2	0	4	4	4	4	1	0	0	0	72
22	8	20	70	3	4	0	23	3	3	1	3	1	0	1	2	0	0	0	4	0	4	4	4	4	0	1	0	0	79
16	19	32	53	3	12	4	11	1	2	4	3	1	0	0	3	0	1	2	1	0	4	4	3	4	0	0	0	1	61
28	18	53	21	21	2	0	7	4	2	0	4	1	0	2	1	1	1	2	0	1	4	4	3	4	1	0	0	0	93
38	29	27	26	11	2	13	4	3	2	3	2	2	1	1	0	1	1	1	1	1	3	3	3	4	1	0	0	0	105
40	27	34	19	2	3	14	11	2	3	2	3	1	1	1	1	2	1	1	0	0	4	4	4	4	0	1	0	0	67
41	29	34	16	11	0	16	3	3	1	3	3	1	1	1	1	2	1	1	0	1	4	4	4	3	0	0	1	0	81
26	37	33	24	10	14	0	6	2	3	2	3	0	2	2	0	2	1	0	1	0	4	4	4	4	0	1	0	0	51
42	27	32	19	2	0	15	13	2	2	3	3	2	1	1	0	1	1	1	1	1	4	4	4	4	1	0	0	0	78
45	24	38	13	21	6	3	0	3	4	2	1	1	1	2	0	3	0	0	1	1	4	4	4	4	0	0	0	1	76
31	24	26	39	13	3	10	4	3	1	5	1	2	1	0	1	0	0	2	2	1	4	4	4	4	0	0	1	0	87
23	28	31	38	0	0	7	23	3	1	2	4	1	1	0	2	1	1	1	1	0	4	4	4	3	0	1	0	0	38
26	31	25	38	3	15	2	10	3	3	1	3	1	1	1	1	1	1	0	2	0	4	4	4	3	0	0	1	0	48
32	19	50	19	0	7	12	11	1	3	4	2	2	0	1	1	0	1	3	0	0	4	4	4	4	0	0	1	0	105
23	28	29	40	14	12	4	0	5	2	2	1	1	0	1	2	0	2	1	1	1	4	4	4	4	0	0	0	1	88
39	17	43	21	25	3	0	2	4	2	1	3	1	0	2	1	2	1	1	0	1	4	4	4	3	0	0	0	1	86
29	20	26	45	0	4	5	21	3	2	2	3	1	1	0	2	1	0	1	2	0	4	4	4	4	1	0	0	0	59
28	38	24	30	0	25	3	2	2	4	1	3	1	2	0	1	1	1	1	1	0	4	4	4	4	0	1	0	0	30
22	28	29	41	3	0	2	25	2	2	1	5	0	2	0	2	1	0	2	1	0	4	4	4	4	0	0	0	1	24
20	34	36	30	10	0	17	3	3	1	3	3	0	1	1	2	2	1	1	0	1	4	4	3	4	0	0	1	0	43
30	28	27	35	13	0	2	15	2	3	1	4	1	1	1	1	1	1	0	2	0	4	4	4	4	0	0	0	1	36
26	18	34	42	21	0	5	4	5	1	3	1	1	0	1	2	1	1	1	1	1	4	4	4	4	1	0	0	0	77
16	20	42	42	0	0	4	26	3	2	1	4	0	0	2	2	1	1	1	1	0	4	4	4	4	1	0	0	0	65
37	44	20	19	10	9	0	11	3	3	1	3	1	1	1	1	2	2	0	0	0	4	4	4	4	0	1	0	0	57
