Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
43	37	16	24	23	4	3	0	5	1	3	1	1	1	1	1	3	1	0	0	1	4	4	4	4	0	0	1	0	66
35	15	33	37	3	12	11	4	2	3	3	2	2	0	1	1	0	1	1	2	1	4	4	4	4	0	0	1	0	77
40	30	33	17	13	4	11	2	3	3	2	2	2	0	1	1	1	2	1	0	1	4	4	4	4	0	0	0	1	59
32	32	25	31	6	13	11	0	3	5	2	0	1	1	1	1	1	1	1	1	1	4	4	4	3	1	0	0	0	47
11	46	28	35	0	4	5	21	1	1	4	4	0	1	1	2	0	2	1	1	0	4	4	4	4	0	0	0	1	36
24	50	31	15	11	13	4	2	4	3	2	1	1	2	0	1	1	2	1	0	1	4	4	4	3	0	1	0	0	40
30	31	36	23	19	0	0	11	4	2	2	2	1	0	2	1	1	2	1	0	0	4	4	4	4	0	0	1	0	92
39	43	11	27	14	10	2	4	3	1	4	2	2	1	0	1	1	2	0	1	1	4	4	4	4	1	0	0	0	67
33	32	42	13	3	0	25	2	3	2	3	2	0	2	2	0	2	1	1	0	1	3	4	4	4	1	0	0	0	83
41	16	25	38	7	11	12	0	4	2	3	1	0	1	1	2	2	0	1	1	0	4	4	4	4	0	0	0	1	76
50	25	25	20	0	0	14	16	1	2	3	4	1	2	0	1	3	0	1	0	0	4	4	3	3	0	1	0	0	96
50	11	33	26	11	0	15	4	1	2	5	2	3	1	0	0	1	0	2	1	1	4	4	3	4	1	0	0	0	94
36	4	42	38	3	2	10	15	2	3	3	2	1	0	1	2	2	0	2	0	0	4	4	4	4	0	1	0	0	77
44	32	16	28	13	4	0	13	3	2	2	3	1	1	0	2	3	1	0	0	0	4	4	4	4	0	0	1	0	80
13	46	32	29	0	10	4	16	2	2	3	3	1	1	1	1	0	3	1	0	0	4	4	4	4	0	0	1	0	26
35	25	31	29	0	2	17	11	1	3	3	3	1	1	1	1	2	0	1	1	0	4	4	4	4	0	1	0	0	66
14	50	21	35	4	10	14	2	1	2	3	4	0	2	1	1	0	2	0	2	1	4	4	4	3	0	0	0	1	50
