Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
40	32	23	25	21	0	0	9	2	3	2	3	2	1	1	0	1	1	1	1	1	4	4	4	4	0	0	1	0	50
30	37	33	20	11	2	14	3	4	1	3	2	1	2	0	1	1	1	2	0	1	4	4	4	3	0	0	1	0	59
14	41	36	29	2	17	0	11	3	4	1	2	0	2	0	2	0	1	3	0	0	4	3	4	4	0	0	0	1	17
35	28	24	33	6	13	0	11	4	3	1	2	2	0	1	1	0	2	0	2	0	4	3	4	4	1	0	0	0	80
14	29	42	35	0	0	28	2	1	2	6	1	0	1	2	1	1	0	1	2	1	4	4	3	4	0	0	0	1	104
20	26	17	57	14	2	3	11	5	1	2	2	0	0	0	4	1	1	1	1	0	4	4	4	4	1	0	0	0	31
19	21	49	31	3	2	25	0	1	2	4	3	1	0	1	2	0	1	3	0	1	4	4	4	3	0	1	0	0	100
32	33	37	18	10	0	15	5	3	0	4	3	0	2	1	1	2	0	2	0	1	4	3	4	4	1	0	0	0	64
42	30	23	25	11	10	5	4	2	3	4	1	2	1	0	1	2	1	1	0	1	4	4	3	4	1	0	0	0	64
29	18	47	26	5	15	10	0	3	2	3	2	0	1	2	1	2	0	1	1	0	4	4	4	4	0	0	1	0	71
35	35	20	30	4	0	15	11	2	0	4	4	2	1	0	1	0	2	1	1	0	4	3	4	4	0	1	0	0	57
26	34	22	38	3	0	15	12	1	1	3	5	0	1	1	2	1	2	0	1	1	4	4	4	4	0	0	0	1	34
10	41	33	36	0	15	3	12	1	3	2	4	0	2	1	1	1	1	1	1	0	4	4	4	4	0	1	0	0	29
40	25	31	24	2	0	18	10	1	2	5	2	0	1	2	1	3	0	0	1	1	4	4	4	4	0	0	1	0	82
34	27	23	36	11	10	3	6	3	4	1	2	2	1	0	1	1	1	1	1	1	4	3	4	4	0	0	0	1	66
5	34	33	48	3	2	11	14	2	2	2	4	0	1	2	1	0	1	0	3	1	3	4	4	4	0	0	1	0	53
31	38	11	40	0	7	0	23	0	3	1	6	2	1	0	1	0	2	0	2	0	3	4	4	3	0	1	0	0	44
41	35	20	24	0	5	4	21	1	4	1	4	2	1	0	1	1	1	1	1	0	4	4	4	4	0	0	1	0	41
19	25	53	23	0	2	28	0	2	1	5	2	1	1	2	0	0	0	2	2	1	4	4	3	4	1	0	0	0	104
31	27	23	39	11	13	2	4	3	3	1	3	2	1	0	1	0	1	1	2	1	3	4	3	4	0	1	0	0	66
9	39	39	33	3	0	12	15	2	2	3	3	0	2	1	1	0	1	2	1	0	4	4	4	4	0	0	0	1	67
13	39	42	26	9	10	11	0	7	1	2	0	0	1	2	1	0	2	1	1	1	3	4	4	3	0	0	0	1	106
34	16	28	42	5	10	11	4	2	5	2	1	2	0	1	1	0	1	1	2	1	4	3	3	4	1	0	0	0	37
42	23	29	26	0	0	13	17	2	1	3	4	2	0	1	1	1	2	1	0	0	4	4	4	4	0	1	0	0	50
42	17	36	25	3	12	4	11	3	3	2	2	1	0	1	2	2	1	1	0	0	4	4	4	4	0	0	1	0	61
51	24	34	11	12	3	15	0	3	2	4	1	1	1	2	0	3	1	0	0	1	4	4	4	4	1	0	0	0	92
13	45	34	28	2	14	11	3	2	4	2	2	1	1	2	0	0	3	0	1	1	4	4	4	4	1	0	0	0	55
37	27	32	24	11	3	4	12	3	3	2	2	2	1	1	0	1	1	1	1	1	4	4	4	3	0	1	0	0	82
38	20	30	32	10	4	0	16	3	2	1	4	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	0	1	82
44	20	25	31	24	4	0	2	3	2	2	3	1	0	2	1	2	1	0	1	1	4	4	4	3	0	0	1	0	68
17	36	32	35	0	4	11	15	1	1	4	4	1	1	2	0	0	1	1	2	1	4	4	4	4	0	0	1	0	78
26	31	18	45	0	13	2	15	1	2	4	3	0	1	1	2	2	1	0	1	0	3	4	4	4	0	1	0	0	48
21	34	57	8	13	4	10	3	3	2	2	3	1	0	3	0	0	2	2	0	1	3	4	4	4	0	0	0	1	84
44	27	30	19	0	13	7	10	1	4	2	3	2	2	0	0	2	0	1	1	0	4	4	4	3	0	0	0	1	64
33	38	31	18	4	26	0	0	1	5	2	2	2	1	1	0	0	2	1	1	0	4	3	4	4	0	0	1	0	52
31	29	18	42	4	12	14	0	3	2	5	0	2	0	1	1	0	2	0	2	1	4	3	3	3	0	0	0	1	87
29	36	28	27	15	10	3	2	3	3	2	2	1	1	1	1	0	2	1	1	1	4	4	4	4	1	0	0	0	54
12	48	30	30	6	24	0	0	4	5	1	0	0	3	0	1	0	1	2	1	0	3	3	4	3	1	0	0	0	38
38	27	40	15	11	13	6	0	2	4	2	2	2	0	1	1	1	1	2	0	1	4	4	4	4	0	1	0	0	77
26	35	16	43	0	17	3	10	2	5	1	2	1	2	0	1	1	0	0	3	0	4	3	4	4	0	0	1	0	0
21	38	32	29	3	4	0	23	2	2	2	4	1	1	1	1	0	2	1	1	0	3	4	4	4	1	0	0	0	19
29	34	22	35	0	6	0	24	2	3	1	4	1	0	1	2	1	2	0	1	0	4	4	4	4	0	0	0	1	30
11	28	50	31	7	0	0	23	3	1	2	4	0	1	2	1	0	1	2	1	0	4	4	4	4	0	1	0	0	35
28	46	14	32	0	21	3	6	1	3	2	4	1	2	0	1	1	2	0	1	0	4	4	4	4	1	0	0	0	19
42	7	19	52	23	3	0	4	5	1	1	3	2	0	0	2	1	0	1	2	1	4	4	4	4	0	1	0	0	99
27	31	33	29	0	4	0	26	1	3	2	4	1	1	1	1	0	1	2	1	0	4	4	4	4	0	0	1	0	49
30	31	29	30	15	15	0	0	2	4	3	1	1	1	1	1	1	1	1	1	1	4	3	4	4	0	0	1	0	34
12	37	30	41	3	0	13	14	2	2	4	2	0	1	2	1	0	2	0	2	1	3	4	4	3	0	1	0	0	84
23	31	40	26	14	0	14	2	3	1	3	3	1	0	1	2	0	2	2	0	1	4	4	4	3	0	0	0	1	63
25	22	27	46	10	6	3	11	1	3	4	2	0	1	2	1	2	0	0	2	0	4	4	4	4	1	0	0	0	57
21	33	37	29	4	3	21	2	4	1	2	3	1	0	2	1	0	2	1	1	1	3	4	4	4	0	0	0	1	66
21	45	28	26	6	3	21	0	5	1	3	1	0	1	1	2	1	2	1	0	1	4	4	4	4	0	1	0	0	70
31	17	53	19	2	3	11	14	1	3	1	5	1	0	3	0	1	1	1	1	1	4	4	4	4	0	0	1	0	93
38	25	19	38	2	3	14	11	3	2	4	1	0	1	0	3	3	0	1	0	0	4	4	4	4	0	0	1	0	50
15	39	17	49	0	11	2	17	2	3	1	4	0	1	1	2	0	2	0	2	0	4	4	4	4	0	0	0	1	7
18	33	42	27	4	2	24	0	3	2	4	1	0	2	1	1	1	0	2	1	1	4	4	4	4	1	0	0	0	63
46	8	32	34	13	0	7	10	3	1	4	2	1	0	2	1	3	0	0	1	1	4	4	3	4	0	0	0	1	82
47	4	23	46	10	4	16	0	2	2	5	1	2	0	1	1	2	0	0	2	1	4	4	4	4	0	1	0	0	90
12	35	43	30	2	17	11	0	4	3	3	0	0	0	3	1	0	2	1	1	1	4	3	4	3	1	0	0	0	73
40	59	9	12	15	10	0	5	6	1	0	3	3	1	0	0	0	4	0	0	1	4	4	3	4	1	0	0	0	104
16	22	29	53	0	3	25	2	2	1	5	2	1	0	1	2	0	1	1	2	1	4	3	3	4	0	1	0	0	80
13	20	58	29	0	2	17	11	2	2	5	1	0	1	1	2	0	0	4	0	0	4	4	4	4	0	0	1	0	96
31	10	42	37	7	2	11	10	5	2	2	1	2	0	1	1	0	0	2	2	1	4	4	3	4	1	0	0	0	106
26	34	32	28	13	0	2	15	4	1	2	3	1	1	0	2	1	1	2	0	0	4	4	4	4	0	0	0	1	57
42	16	16	46	11	2	3	14	2	2	3	3	2	0	0	2	1	0	1	2	1	3	4	4	4	0	1	0	0	60
53	17	43	7	3	0	25	2	1	3	5	1	1	1	2	0	3	0	1	0	1	4	4	3	4	0	0	1	0	107
21	30	34	35	3	15	0	12	2	3	2	3	0	2	2	0	1	0	0	3	0	4	4	4	4	0	1	0	0	54
20	25	35	40	0	5	0	25	1	2	2	5	1	0	2	1	0	2	0	2	0	4	4	4	4	0	0	1	0	34
33	25	32	30	4	13	11	2	2	4	1	3	2	0	2	0	0	1	1	2	1	4	4	4	4	0	0	0	1	78
14	31	46	29	0	6	13	11	3	2	2	3	0	1	2	1	1	1	1	1	0	3	4	4	4	0	0	1	0	70
33	28	34	25	14	0	13	3	3	2	3	2	1	1	2	0	1	1	1	1	1	4	4	4	4	1	0	0	0	94
14	30	54	22	0	4	26	0	3	2	4	1	0	1	2	1	1	1	2	0	1	4	4	4	4	0	0	0	1	92
25	49	33	13	11	10	6	3	4	2	2	2	2	2	0	0	0	2	2	0	1	4	4	4	4	1	0	0	0	80
34	30	31	25	13	3	0	14	4	1	1	4	2	1	1	0	1	1	1	1	1	4	4	4	4	0	1	0	0	92
32	17	51	20	17	10	0	3	5	3	0	2	2	0	2	0	0	1	2	1	1	3	4	3	4	0	0	0	1	89
17	13	45	45	7	0	0	23	4	2	1	3	0	0	3	1	0	0	1	3	0	4	4	4	4	0	1	0	0	56
22	25	39	34	6	3	11	10	3	3	3	1	1	0	2	1	0	1	1	2	1	4	4	4	4	0	0	1	0	73
32	40	24	24	23	4	0	3	3	4	1	2	1	1	2	0	1	2	0	1	1	4	3	4	4	0	0	1	0	43
34	38	13	35	4	0	11	15	2	0	3	5	1	2	1	0	1	1	0	2	1	4	3	4	4	0	0	0	1	29
