Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
19	29	30	42	2	14	14	0	2	3	3	2	1	1	1	1	0	1	1	2	1	4	4	4	4	0	0	1	0	51
31	33	17	39	18	0	0	12	5	1	1	3	2	1	1	0	0	1	0	3	1	4	4	4	4	0	0	1	0	77
39	16	42	23	13	4	10	3	3	2	3	2	2	0	1	1	1	1	2	0	1	4	4	4	4	0	0	0	1	88
37	16	22	45	18	12	0	0	4	3	2	1	1	0	1	2	1	1	0	2	1	4	4	4	4	0	0	0	1	82
44	22	37	17	14	6	10	0	3	2	1	4	2	0	2	0	1	1	1	1	1	4	4	4	3	1	0	0	0	73
45	22	33	20	21	5	4	0	3	2	2	3	3	0	0	1	1	1	2	0	1	4	4	4	4	1	0	0	0	96
36	16	25	43	7	11	0	12	3	2	3	2	2	1	0	1	0	0	2	2	0	4	4	4	4	0	1	0	0	70
13	28	38	41	3	2	14	11	3	3	3	1	0	1	1	2	0	1	2	1	0	4	4	4	4	0	1	0	0	70
32	27	31	30	14	2	0	14	3	1	2	4	2	1	1	0	0	1	1	2	1	4	3	4	3	1	0	0	0	54
29	40	27	24	11	10	3	6	2	2	4	2	2	1	1	0	0	2	1	1	1	3	4	4	4	0	0	1	0	72
47	38	23	12	24	6	0	0	4	3	1	2	2	1	1	0	2	1	0	1	1	4	4	4	4	0	0	1	0	103
37	23	33	27	0	3	12	15	3	1	3	3	2	0	1	1	1	1	2	0	0	4	4	4	4	0	1	0	0	96
39	56	11	14	10	11	3	6	2	1	3	4	2	2	0	0	1	3	0	0	0	4	4	4	4	0	0	1	0	58
22	43	17	38	4	21	0	5	3	2	2	3	0	3	0	1	1	1	1	1	0	4	4	4	4	0	0	0	1	8
15	27	46	32	2	0	13	15	2	2	3	3	0	0	2	2	1	2	1	0	0	4	4	4	4	0	0	0	1	74
21	50	19	30	0	15	0	15	1	2	2	5	0	3	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	23
36	32	29	23	9	0	10	11	3	1	4	2	1	2	0	1	1	0	2	1	0	4	4	3	4	0	1	0	0	96
42	35	20	23	0	21	6	3	0	4	3	3	2	2	0	0	1	1	1	1	0	3	4	4	4	0	0	0	1	42
29	37	34	20	10	0	13	7	3	0	3	4	1	1	2	0	1	2	0	1	1	3	3	4	4	0	0	1	0	62
59	7	31	23	21	0	9	0	4	2	3	1	3	0	0	1	2	0	2	0	1	4	4	4	4	1	0	0	0	96
37	33	34	16	0	0	25	5	2	1	3	4	0	2	1	1	3	0	1	0	1	4	4	4	4	1	0	0	0	81
37	26	16	41	14	0	3	13	2	1	3	4	1	0	1	2	2	1	0	1	0	4	4	4	3	0	1	0	0	63
28	19	47	26	14	6	0	10	3	3	0	4	1	0	2	1	1	1	1	1	1	4	4	3	4	0	1	0	0	51
30	13	53	24	5	10	11	4	3	3	2	2	1	0	3	0	1	1	1	1	1	4	4	4	4	0	0	1	0	90
11	24	59	26	3	10	13	4	2	3	3	2	0	1	3	0	0	1	2	1	1	4	4	4	4	0	0	0	1	54
43	32	4	41	16	14	0	0	5	2	2	1	1	2	0	1	2	0	0	2	0	3	4	4	4	0	0	0	1	86
