Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
22	4	53	41	13	4	13	0	2	4	2	2	0	0	2	2	1	0	2	1	1	4	4	4	4	0	0	1	0	64
32	16	25	47	26	0	0	4	6	2	1	1	1	0	1	2	1	1	1	1	1	4	4	4	4	0	0	1	0	52
39	6	19	56	11	3	6	10	2	3	3	2	2	0	0	2	1	0	0	3	1	4	4	4	4	1	0	0	0	54
41	19	22	38	21	2	3	4	3	4	1	2	1	1	1	1	2	0	0	2	1	4	4	4	4	0	0	0	1	48
36	46	24	14	6	21	3	0	3	3	2	2	1	2	1	0	1	1	1	1	0	4	4	4	4	1	0	0	0	65
23	28	28	41	6	0	14	10	4	1	3	2	1	1	1	1	0	1	1	2	1	4	4	4	4	0	1	0	0	76
42	17	28	33	0	5	15	10	1	3	2	4	2	0	2	0	1	0	0	3	1	4	4	4	3	0	0	0	1	82
54	18	14	34	0	7	0	23	1	4	2	3	2	1	0	1	2	0	1	1	0	4	4	4	4	0	0	1	0	43
37	26	33	24	17	3	10	0	4	3	2	1	2	1	0	1	0	1	2	1	1	4	4	4	4	0	1	0	0	44
21	10	41	48	6	3	0	21	4	2	2	2	1	0	1	2	0	0	2	2	0	4	4	4	4	0	0	1	0	67
34	33	20	33	12	3	4	11	4	1	4	1	0	0	1	3	2	2	0	0	0	4	4	4	4	0	0	0	1	75
32	35	31	22	6	21	0	3	3	2	3	2	1	2	1	0	1	1	1	1	0	4	4	4	4	1	0	0	0	49
33	34	36	17	4	13	10	3	3	2	2	3	1	2	1	0	1	0	2	1	0	4	4	4	4	0	1	0	0	75
10	49	41	20	6	0	14	10	4	0	3	3	0	2	2	0	0	2	1	1	1	4	3	3	4	0	0	0	1	60
51	33	19	17	12	4	3	11	4	2	1	3	2	1	0	1	2	1	1	0	0	4	4	4	4	0	0	1	0	72
27	26	44	23	12	0	3	15	4	1	3	2	0	2	1	1	2	0	2	0	0	4	4	4	4	1	0	0	0	76
19	34	48	19	0	27	3	0	2	5	1	2	0	1	3	0	1	1	1	1	0	4	3	4	4	0	0	0	1	50
23	36	44	17	2	13	11	4	1	5	1	3	1	0	2	1	0	3	1	0	1	4	4	3	4	1	0	0	0	35
21	43	18	38	0	7	12	11	0	3	4	3	1	1	0	2	0	2	1	1	0	3	4	4	4	0	1	0	0	46
46	15	25	34	21	3	2	4	3	4	2	1	3	0	1	0	1	1	0	2	1	4	4	4	4	0	0	1	0	74
49	16	24	31	13	13	0	4	4	3	1	2	2	0	1	1	2	1	0	1	1	4	4	4	4	1	0	0	0	59
41	19	34	26	0	2	17	11	0	3	4	3	2	0	0	2	1	1	2	0	0	3	4	4	4	0	1	0	0	97
