Mode: 18 #Games: 1000 Notes: u2-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
36	26	28	30	16	0	4	10	5	1	2	2	2	1	0	1	0	1	2	1	1	4	4	4	4	0	0	1	0	29
51	32	10	27	14	2	0	14	2	2	2	4	2	1	0	1	2	1	0	1	0	4	4	4	4	0	0	0	1	64
38	35	12	35	2	28	0	0	1	5	2	2	2	1	0	1	1	1	0	2	0	4	3	4	4	0	0	1	0	58
26	41	30	23	0	0	23	7	2	2	4	2	2	1	1	0	0	2	1	1	1	4	4	4	4	1	0	0	0	62
47	26	23	24	12	18	0	0	3	5	0	2	2	1	0	1	2	0	1	1	0	4	4	3	4	1	0	0	0	63
32	12	34	42	12	7	0	11	3	4	2	1	0	0	1	3	2	0	2	0	0	4	4	4	4	0	0	0	1	41
50	16	25	29	2	10	3	15	4	3	1	2	2	0	1	1	2	1	0	1	0	4	4	4	4	0	1	0	0	70
25	29	25	41	17	0	2	11	4	2	3	1	0	1	0	3	1	1	2	0	0	3	4	4	4	0	1	0	0	68
43	36	17	24	14	14	0	2	2	4	1	3	2	2	0	0	1	0	1	2	0	4	4	4	4	1	0	0	0	65
18	47	22	33	2	21	3	4	2	3	3	2	0	2	1	1	1	2	0	1	0	4	4	4	4	0	0	1	0	51
28	26	42	24	10	0	17	3	3	1	4	2	1	0	2	1	1	1	1	1	1	4	3	3	3	0	1	0	0	109
23	43	30	24	0	10	0	20	2	2	1	5	1	1	1	1	1	2	1	0	0	4	3	4	3	0	0	1	0	64
35	22	29	34	10	4	14	2	2	3	2	3	1	1	2	0	2	0	0	2	1	4	4	4	4	0	0	0	1	65
40	22	12	46	14	2	0	14	2	4	2	2	2	1	0	1	1	0	0	3	0	4	4	4	4	0	0	1	0	55
9	38	28	45	0	0	14	16	2	2	3	3	0	2	1	1	0	1	1	2	0	4	3	4	3	1	0	0	0	51
24	32	24	40	4	12	11	3	2	4	2	2	1	0	2	1	0	3	0	1	1	4	4	4	4	0	0	0	1	35
45	10	39	26	0	7	13	10	2	4	3	1	2	0	1	1	1	0	2	1	1	4	4	3	4	0	0	0	1	71
30	19	33	38	12	3	4	11	3	2	2	3	1	0	1	2	1	1	1	1	0	4	4	3	4	0	1	0	0	46
40	41	35	4	13	7	10	0	3	4	2	1	3	0	1	0	0	3	1	0	1	4	4	4	4	1	0	0	0	80
37	30	26	27	13	4	0	13	3	1	2	4	2	1	1	0	0	1	1	2	1	4	4	4	4	0	0	1	0	66
39	39	15	27	13	11	4	2	3	3	3	1	0	3	0	1	3	0	0	1	0	4	4	4	4	0	0	0	1	56
53	40	15	12	25	0	2	3	3	1	3	3	3	0	1	0	1	3	0	0	1	4	4	4	4	1	0	0	0	76
27	40	29	24	13	15	2	0	3	3	3	1	0	3	1	0	2	0	1	1	0	4	4	4	4	0	1	0	0	53
21	28	46	25	2	0	28	0	2	1	5	2	1	1	1	1	0	1	2	1	1	4	4	4	4	1	0	0	0	86
12	34	41	33	0	2	3	25	1	2	3	4	0	2	1	1	1	0	2	1	0	4	3	4	3	0	1	0	0	0
28	27	21	44	4	12	0	14	2	3	1	4	0	0	1	3	2	2	0	0	0	4	4	3	4	0	0	1	0	40
16	26	37	41	0	0	5	25	2	2	3	3	1	1	1	1	0	1	1	2	0	4	4	4	4	0	1	0	0	62
35	34	27	24	11	16	3	0	2	4	1	3	1	1	0	2	1	1	2	0	1	4	4	4	4	0	0	1	0	57
24	38	14	44	3	11	2	14	3	2	3	2	0	3	0	1	1	0	1	2	0	4	4	4	4	0	0	0	1	4
6	50	34	30	0	14	5	11	1	4	3	2	0	3	0	1	0	1	2	1	0	4	4	4	4	0	0	0	1	20
37	23	41	19	0	2	15	13	0	3	3	4	1	1	2	0	2	0	1	1	1	3	4	4	4	0	0	1	0	77
23	28	52	17	20	0	0	10	4	2	1	3	1	0	3	0	0	2	1	1	1	4	4	4	4	0	0	0	1	107
11	29	14	66	0	4	2	24	2	1	4	3	0	1	0	3	0	0	1	3	0	4	4	3	4	1	0	0	0	51
26	37	19	38	3	2	4	21	2	3	2	3	0	2	0	2	2	1	0	1	0	4	4	4	4	0	1	0	0	55
22	47	29	22	0	15	0	15	2	3	2	3	0	2	1	1	1	2	1	0	0	4	4	4	4	1	0	0	0	39
35	15	9	61	0	3	0	27	2	1	3	4	1	0	0	3	2	0	0	2	0	4	4	4	4	1	0	0	0	14
11	53	40	16	2	3	21	4	3	2	3	2	0	3	1	0	0	1	2	1	1	3	4	4	4	0	0	1	0	68
49	26	38	7	17	11	0	2	4	2	2	2	1	1	2	0	2	1	1	0	0	4	4	4	4	0	1	0	0	109
33	27	35	25	11	2	14	3	3	4	2	1	3	0	0	1	0	2	2	0	1	4	4	4	4	0	0	0	1	91
38	42	18	22	13	11	2	4	3	2	4	1	0	2	1	1	2	2	0	0	0	4	4	4	4	0	1	0	0	64
34	38	25	23	7	11	0	12	4	1	1	4	1	2	0	1	1	0	2	1	0	4	4	4	4	0	0	1	0	79
19	33	41	27	4	10	0	16	2	3	0	5	0	1	1	2	0	2	2	0	0	4	4	3	3	1	0	0	0	44
43	38	24	15	6	10	14	0	2	3	3	2	2	1	1	0	1	2	0	1	1	4	4	4	4	0	1	0	0	83
29	38	35	18	2	13	0	15	1	4	1	4	0	1	2	1	2	2	0	0	0	4	4	4	4	0	0	1	0	65
41	33	24	22	11	15	4	0	2	3	3	2	1	1	1	1	3	1	0	0	1	4	4	4	4	0	0	1	0	55
32	17	39	32	2	0	17	11	1	1	4	4	0	1	1	2	2	0	1	1	0	4	4	4	3	0	0	0	1	39
19	32	51	18	4	21	0	5	2	4	1	3	0	1	3	0	1	1	1	1	0	4	4	4	4	0	0	0	1	57
20	25	34	41	12	11	3	4	2	4	2	2	0	2	2	0	1	0	0	3	0	4	4	4	4	1	0	0	0	49
39	22	16	43	12	3	0	15	3	2	2	3	1	0	1	2	2	1	0	1	0	4	4	4	4	0	0	0	1	39
55	20	32	13	13	4	11	2	2	2	4	2	2	1	1	0	3	0	1	0	1	4	4	4	4	0	1	0	0	99
16	40	19	45	0	17	2	11	1	5	3	1	0	0	1	3	0	3	0	1	0	4	4	4	4	0	0	1	0	23
39	15	32	34	10	2	3	15	3	3	1	3	1	0	1	2	2	1	1	0	0	4	4	4	4	1	0	0	0	55
18	36	25	41	10	11	6	3	3	2	3	2	0	2	1	1	1	1	0	2	0	4	4	4	4	0	0	0	1	64
57	22	15	26	12	11	4	3	2	2	2	4	2	1	1	0	2	0	0	2	0	4	4	4	4	1	0	0	0	73
22	31	59	8	13	0	15	2	5	0	2	3	0	1	3	0	1	1	2	0	1	4	3	3	4	1	0	0	0	120
32	46	21	21	0	21	6	3	1	2	4	3	2	1	1	0	0	3	0	1	0	4	4	4	4	0	1	0	0	61
30	30	35	25	2	10	14	4	3	1	2	4	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	62
21	21	48	30	3	2	15	10	3	2	2	3	1	0	2	1	0	1	2	1	1	4	4	4	3	0	1	0	0	104
19	25	48	28	4	0	24	2	2	0	4	4	1	0	3	0	0	1	1	2	1	4	3	4	4	0	0	0	1	70
40	27	23	30	5	10	0	15	3	2	1	4	2	1	0	1	1	1	1	1	0	4	4	4	4	0	0	1	0	48
34	25	43	18	12	11	4	3	2	3	3	2	0	2	2	0	2	0	1	1	0	4	4	4	4	1	0	0	0	90
31	41	19	29	0	13	15	2	1	3	4	2	1	1	1	1	1	2	0	1	1	4	4	4	4	0	0	0	1	51
27	32	30	31	3	13	0	14	3	3	0	4	1	1	1	1	1	1	1	1	0	4	3	3	4	0	1	0	0	58
17	50	10	43	3	25	2	0	3	3	4	0	1	2	0	1	0	2	0	2	0	4	3	4	3	0	1	0	0	43
25	28	38	29	13	3	14	0	5	1	3	1	1	2	1	0	1	0	2	1	1	4	4	4	4	1	0	0	0	65
25	33	26	36	3	6	0	21	2	4	1	3	0	0	2	2	1	2	0	1	0	4	4	4	4	0	0	1	0	42
17	37	27	39	2	11	0	17	1	3	2	4	0	1	2	1	1	2	0	1	0	4	4	4	4	0	0	1	0	34
32	26	30	32	14	16	0	0	3	5	0	2	1	1	0	2	1	1	1	1	0	4	4	3	4	0	1	0	0	48
64	9	27	20	21	4	5	0	3	4	2	1	4	0	0	0	1	0	2	1	1	4	4	4	4	1	0	0	0	102
20	35	20	45	0	0	15	15	2	1	4	3	0	3	1	0	1	0	0	3	1	4	4	4	4	0	0	0	1	45
