Mode: 15 #Games: 5000 Notes: u2-1Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
8	29	28	55	3	6	0	21	3	3	2	2	0	1	1	2	0	1	1	2	0	4	4	4	4	1	0	0	0	36
41	12	33	34	0	6	11	13	1	5	2	2	3	0	1	0	0	0	2	2	1	4	3	4	4	0	0	1	0	51
30	20	49	21	0	10	18	2	0	4	3	3	1	0	2	1	1	1	2	0	1	3	4	4	4	1	0	0	0	70
25	17	50	28	5	0	0	25	3	1	2	4	1	0	2	1	0	1	2	1	0	3	4	4	4	0	0	1	0	52
24	56	8	32	3	21	0	6	2	2	3	3	1	2	0	1	0	3	0	1	0	4	4	4	4	0	1	0	0	7
15	28	39	38	15	5	10	0	4	3	3	0	1	0	1	2	0	1	2	1	1	3	4	3	3	0	1	0	0	78
41	32	6	41	0	3	0	27	2	2	1	5	1	1	0	2	2	1	0	1	0	4	4	4	4	0	0	1	0	30
40	6	52	22	14	2	14	0	4	2	3	1	1	0	3	0	2	0	1	1	1	4	4	4	4	0	0	0	1	96
28	19	67	6	10	13	4	3	4	3	1	2	1	1	2	0	1	0	3	0	0	3	4	4	4	0	0	0	1	96
28	42	28	22	3	25	0	2	2	4	3	1	1	1	1	1	1	2	1	0	0	4	4	4	4	0	0	0	1	64
34	46	9	31	11	14	0	5	2	3	2	3	1	2	0	1	1	2	0	1	1	4	4	4	4	1	0	0	0	36
2	33	61	24	2	11	14	3	3	2	3	2	0	1	3	0	0	1	2	1	0	3	4	4	4	1	0	0	0	78
8	35	29	48	0	14	4	12	2	3	2	3	0	1	1	2	0	1	1	2	0	4	4	4	4	0	0	1	0	17
24	35	42	19	4	11	15	0	3	2	4	1	1	1	1	1	0	2	2	0	0	4	4	4	4	1	0	0	0	95
44	38	34	4	3	11	12	4	3	3	2	2	3	1	0	0	0	1	3	0	0	4	4	4	4	0	1	0	0	68
28	16	31	45	2	0	15	13	3	1	4	2	1	0	1	2	1	1	1	1	1	4	4	4	4	0	0	0	1	88
41	30	26	23	25	0	2	3	4	0	3	3	1	2	1	0	2	0	1	1	1	4	3	4	4	0	1	0	0	73
34	43	29	14	4	24	2	0	2	3	4	1	2	1	0	1	0	2	2	0	0	4	3	4	4	0	1	0	0	76
23	15	30	52	0	4	2	24	2	2	2	4	1	0	1	2	1	0	1	2	0	4	4	4	4	0	0	1	0	67
37	24	35	24	10	2	15	3	2	2	4	2	1	0	2	1	2	1	0	1	1	4	4	4	4	0	0	1	0	99
47	27	14	32	11	4	5	10	1	2	3	4	3	1	0	0	1	1	0	2	1	4	4	4	4	1	0	0	0	51
54	23	31	12	21	7	2	0	3	3	3	1	1	1	2	0	4	0	0	0	1	4	4	4	4	0	0	1	0	100
36	48	19	17	21	0	6	3	5	0	2	3	1	2	0	1	2	2	0	0	1	2	3	4	4	0	0	0	1	102
28	31	25	36	11	7	2	10	3	2	2	3	1	1	1	1	1	0	1	2	1	4	4	4	4	0	1	0	0	45
28	33	32	27	10	4	13	3	4	2	3	1	0	1	2	1	2	1	0	1	1	4	4	4	4	0	0	0	1	92
35	27	37	21	14	0	12	4	3	2	3	2	2	1	0	1	1	0	3	0	1	3	4	4	4	0	0	1	0	40
23	43	11	43	11	7	0	12	2	3	2	3	1	2	0	1	1	1	0	2	1	4	4	4	4	0	0	0	1	26
29	23	46	22	11	4	12	3	4	2	2	2	2	0	2	0	0	1	2	1	1	4	4	4	4	1	0	0	0	96
19	36	45	20	10	0	15	5	3	1	3	3	0	1	2	1	1	2	1	0	1	4	4	4	4	0	1	0	0	55
47	8	24	41	10	2	7	11	2	1	4	3	1	0	1	2	3	0	0	1	0	4	4	4	4	0	0	0	1	74
8	20	59	33	2	3	21	4	2	4	2	2	0	0	2	2	0	1	3	0	1	4	3	4	4	1	0	0	0	51
33	25	38	24	16	0	0	14	4	3	0	3	0	1	2	1	2	1	1	0	0	4	4	3	4	1	0	0	0	70
21	10	52	37	4	2	0	24	3	3	0	4	1	0	2	1	0	0	2	2	0	4	3	3	4	1	0	0	0	41
28	57	11	24	3	21	4	2	4	2	2	2	1	2	0	1	1	3	0	0	0	4	4	4	4	0	0	1	0	31
33	13	41	33	3	6	11	10	2	4	2	2	1	0	2	1	1	0	1	2	1	4	3	4	4	0	1	0	0	60
32	30	35	23	14	11	5	0	4	3	3	0	0	2	1	1	2	0	1	1	0	4	4	4	3	0	1	0	0	54
35	30	28	27	4	5	21	0	2	3	3	2	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	58
20	36	59	5	17	13	0	0	4	2	0	4	0	2	2	0	1	0	3	0	0	3	4	3	3	0	0	1	0	75
15	42	21	42	11	3	16	0	3	2	4	1	1	1	0	2	0	2	1	1	1	3	4	4	4	0	0	0	1	66
15	23	42	40	11	2	10	7	5	2	1	2	1	0	2	1	0	1	1	2	1	4	4	4	4	0	0	0	1	76
35	35	18	32	14	14	2	0	3	3	2	2	1	2	0	1	1	1	1	1	0	4	4	4	4	0	1	0	0	58
20	31	34	35	4	0	16	10	2	1	4	3	1	0	2	1	0	2	0	2	1	4	4	4	4	1	0	0	0	61
39	34	7	40	11	2	3	14	1	3	3	3	1	2	0	1	1	1	0	2	1	4	4	4	4	0	0	0	1	47
6	30	46	38	0	15	12	3	1	4	3	2	0	1	1	2	0	1	3	0	0	4	4	4	4	1	0	0	0	56
21	17	54	28	4	0	14	12	2	3	2	3	0	1	2	1	1	0	2	1	1	4	4	4	4	1	0	0	0	70
