Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	7	8	21	22	24	25	26	28	38	1	3	5	13	18	19	30	31	34	39	0	0	84	6128	771	5063	84721	6052	50	6	2	1	0	
1	6	10	13	19	20	24	26	30	34	2	8	11	17	21	23	27	29	33	37	0	1	45	343	0	958	254	0	2	1	1	0	0	
5	7	9	16	21	26	27	32	38	39	0	6	13	14	15	17	19	23	35	36	0	2	74	365	5564	0	285	5	0	6	1	0	0	
2	6	8	12	13	15	17	19	21	31	0	1	3	9	10	11	26	30	36	39	2	3	42	0	911	16029	0	3344	14	4	2	6	0	
1	2	3	7	8	16	23	34	35	37	11	13	15	18	20	21	22	24	25	29	0	0	94	3032	19688	0	1375	1161	0	6	3	1	0	
1	3	6	10	16	27	28	29	30	31	7	9	17	19	21	24	25	26	32	39	2	1	118	498	10249	0	12205	0	0	0	1	1	0	
2	7	9	15	24	25	28	31	35	36	1	4	10	12	13	16	17	33	34	38	2	2	61	384	249	0	10478	996	0	6	0	3	0	
0	3	9	13	14	17	26	29	30	31	1	5	11	12	21	24	28	32	33	39	1	3	79	334	137	0	188	0	23	0	1	1	0	
6	8	9	11	15	18	20	25	29	33	3	4	5	7	12	13	16	19	32	36	3	0	61	1442	43190	20436	0	3156	9	8	2	0	0	
9	16	20	21	25	29	35	36	37	39	0	2	3	5	7	24	26	27	32	34	3	1	105	0	893	990	534	3142	173	6	0	3	0	
2	4	9	11	22	26	28	30	33	38	3	6	8	14	16	17	21	29	34	35	1	2	72	603	14380	0	274	272	0	3	0	1	0	
6	14	16	17	22	25	27	30	31	37	2	3	4	7	8	9	12	13	23	39	3	3	48	213	0	41746	7434	741	29	0	1	0	0	
6	10	11	18	23	24	26	30	34	36	1	2	3	8	20	22	25	29	33	35	1	0	29	1024	178	0	0	9	41	4	2	1	0	
0	4	6	15	17	19	21	28	29	38	1	2	3	12	14	27	32	33	36	37	3	1	95	310	21616	345	4998	0	88	4	0	1	0	
3	15	18	23	26	27	28	30	32	39	0	8	12	13	20	24	25	29	33	35	0	2	65	999	0	4986	288	0	32	5	1	0	0	
4	5	8	15	16	19	21	23	24	32	1	2	11	12	14	29	30	31	33	37	3	3	39	451	4694	862	556	350	0	2	1	0	0	
2	9	11	12	17	19	24	34	36	37	1	7	8	14	16	21	25	29	35	38	1	0	62	1560	0	51663	924	764	0	8	0	1	0	
0	4	9	13	21	23	27	33	34	38	2	3	7	14	15	16	17	29	30	37	0	1	43	330	7680	0	220	232	24	0	2	0	0	
3	4	6	7	10	12	15	32	33	37	1	11	14	16	18	27	29	35	36	39	0	2	51	530	8230	174	0	12	23	2	1	1	0	
1	4	5	10	16	18	21	22	24	39	0	8	11	17	26	28	29	31	34	38	0	3	50	311	151	0	21591	382	17	6	1	0	0	
2	4	6	7	8	13	15	20	24	30	0	3	9	12	18	23	31	32	33	39	0	0	62	3448	0	805	480	7	41	0	1	0	0	
2	4	10	11	13	15	16	23	24	25	0	1	3	5	9	12	14	29	33	37	3	1	13	749	624	1723	2150	579	30	2	0	0	0	
1	12	13	18	23	24	33	34	38	39	0	6	8	11	20	25	28	29	30	31	2	2	109	221	12517	0	1042	633	101	4	1	0	0	
0	1	7	9	28	29	31	36	37	39	3	4	8	12	14	15	24	27	33	34	1	3	64	698	21808	342	0	15	164	1	0	1	0	
5	10	11	12	13	21	22	27	33	34	0	1	14	17	18	20	24	26	31	38	1	0	85	591	0	0	26872	0	19	4	0	0	0	
0	3	8	16	21	24	25	32	35	37	2	4	5	10	12	14	18	22	30	33	0	1	64	247	2639	0	44825	4275	22	3	0	1	0	
0	7	10	12	13	17	19	23	32	33	3	6	8	14	16	28	29	31	37	38	1	2	72	586	27641	0	441	0	18	2	0	0	0	
0	2	7	9	11	16	28	29	31	35	3	4	12	13	14	23	25	26	36	39	3	3	43	205	0	48507	0	1304	14	0	2	1	0	
0	9	10	11	13	21	22	29	32	38	3	5	8	12	14	17	19	25	28	36	1	0	86	840	0	195	0	12	33	0	2	1	0	
2	4	5	12	15	23	24	27	28	34	1	3	8	18	19	20	31	32	33	35	1	1	50	457	463	229	4467	0	3	0	1	0	0	
3	4	6	10	13	14	16	24	32	35	5	11	15	21	22	25	26	29	37	39	1	2	46	546	120	401	0	0	41	5	3	0	0	
3	4	5	9	15	18	20	21	31	35	2	12	17	19	23	24	30	33	36	39	2	3	53	236	2858	311	0	649	0	4	0	2	0	
1	4	8	9	14	16	18	32	35	36	2	5	7	10	17	22	23	25	28	31	0	0	59	2625	7047	628	1731	0	34	7	0	1	0	
2	6	9	13	20	21	24	29	31	32	1	7	10	17	18	19	25	28	30	37	2	1	77	0	28259	0	1954	15	70	5	1	1	0	
8	13	15	22	23	28	30	32	34	38	5	9	10	12	16	17	19	27	31	39	0	2	23	288	0	603	0	4327	12	5	1	1	0	
8	10	12	18	20	25	26	27	30	35	2	5	6	9	14	15	19	21	22	28	1	3	70	2521	352	0	32423	1844	49	58	1	1	0	
1	2	5	6	7	19	26	27	32	38	0	13	15	17	20	21	25	33	34	36	3	0	14	2612	348	342	0	0	104	2	0	1	0	
6	10	19	20	22	26	28	29	32	35	4	12	13	15	24	25	33	34	37	38	1	1	34	0	2487	154592	0	3874	29	0	2	1	0	
3	8	10	11	24	28	34	36	38	39	1	4	7	14	17	21	26	29	35	37	2	2	85	690	0	881	20477	0	0	7	1	1	0	
2	4	7	15	17	21	28	30	31	35	1	3	5	8	11	20	22	23	36	38	2	3	37	523	0	342	0	12	0	2	0	1	0	
2	9	18	19	21	27	33	35	36	38	0	4	6	7	12	13	20	24	30	39	0	0	81	2032	19222	51	1312	0	216	35	0	1	0	
7	12	13	20	21	22	27	28	29	37	0	8	9	11	18	23	31	36	38	39	2	1	117	575	33497	458	49571	6	0	5	1	0	0	
3	6	12	16	22	26	29	30	31	35	2	7	9	10	11	17	28	33	34	39	1	2	66	819	214	0	874	180	5	0	0	1	0	
2	5	14	23	29	30	31	34	36	39	10	11	13	17	19	22	27	28	32	35	2	3	40	584	0	0	1705	0	179	7	2	1	0	
1	9	12	13	20	23	24	29	32	34	2	11	16	19	22	27	28	30	35	39	0	0	49	1663	0	963	416	0	71	5	1	1	0	
1	6	9	10	23	24	26	28	33	39	0	4	7	8	11	15	20	25	27	38	2	1	75	405	605	409	455	0	0	3	2	1	0	
1	2	5	8	9	10	15	21	27	38	0	6	17	18	22	23	25	33	34	39	3	2	48	820	8548	274	0	14	0	5	1	1	0	
15	18	20	24	26	29	32	35	37	39	0	4	8	9	10	12	27	28	34	36	1	3	73	1217	16547	11223	1322	0	229	5	1	1	0	
2	3	5	10	14	17	20	23	27	30	0	6	8	9	12	21	22	24	32	38	0	0	71	1357	3283	0	11819	66	0	2	2	0	0	
1	10	12	14	19	26	29	31	33	34	2	3	11	16	17	18	20	32	35	37	0	1	14	349	0	1621	0	2793	38	11	1	0	0	
1	5	6	12	13	18	23	25	32	39	9	16	20	21	22	27	28	31	35	37	0	2	63	221	133	248	0	223	0	11	1	1	0	
0	1	4	13	15	19	23	28	29	39	6	8	10	12	17	24	30	33	34	37	0	3	72	227	408	0	15687	0	85	1	1	1	0	
3	9	10	11	13	18	21	22	26	37	1	2	7	12	19	20	27	33	34	38	2	0	75	2157	992	34291	0	12	47	8	2	0	0	
0	5	6	11	12	16	24	28	30	31	2	4	8	14	19	21	23	32	33	38	2	1	77	152	0	25994	530	562	7	0	0	1	0	
10	12	13	17	22	23	25	26	32	33	5	8	9	19	20	21	24	29	30	37	0	2	46	0	0	1450	2728	958	0	3	2	1	0	
4	7	9	10	11	14	26	27	30	33	1	12	13	17	19	22	25	28	32	35	2	3	74	468	3048	0	358	502	8	0	0	2	0	
1	2	7	8	17	20	27	31	35	37	0	4	6	10	13	23	25	26	28	32	0	0	78	2338	4808	0	0	12	25	2	0	1	0	
9	12	16	17	21	22	28	30	34	38	7	8	11	14	20	23	25	27	31	35	2	1	73	0	43919	7314	1262	869	27	4	0	1	0	
2	3	4	16	22	27	32	37	38	39	7	9	11	13	15	17	18	19	24	30	2	2	47	331	8449	0	27112	0	9	5	2	1	0	
3	4	6	15	17	18	26	29	33	38	0	8	10	12	13	19	22	23	28	34	1	3	91	218	0	0	260	0	8	3	1	0	0	
5	12	13	14	19	20	23	26	29	30	0	1	3	9	10	11	16	17	31	38	2	0	97	2963	223	0	1153	0	0	9	0	1	0	
4	7	12	15	17	21	22	24	27	35	0	5	6	13	16	23	30	32	36	38	2	1	0	263	193	0	276	1185	2	0	1	0	0	
7	14	18	19	20	24	26	35	37	39	0	1	9	10	15	16	28	31	32	36	3	2	101	382	6307	0	0	13	20	0	1	1	0	
10	13	14	15	23	29	33	36	37	39	1	2	5	20	22	25	26	27	28	34	3	3	46	443	0	8160	4572	12	18	3	1	0	0	
2	3	4	5	10	11	19	29	30	31	7	8	9	13	23	32	35	36	38	39	2	0	50	1103	0	0	250	124	0	11	3	2	0	
3	5	6	11	21	25	28	29	30	35	1	9	15	17	18	19	31	33	34	37	2	1	86	339	316	287	1572	0	100	2	1	0	0	
1	5	7	10	11	16	19	22	24	28	4	12	13	15	18	21	23	33	34	36	2	2	0	851	309	0	953	329	67	1	1	1	0	
0	8	11	15	20	23	24	29	30	35	4	16	17	21	22	28	31	33	38	39	1	3	76	177	0	1606	69420	1276	13	3	2	0	0	
4	10	11	15	19	29	33	34	35	37	0	1	5	7	12	17	20	25	30	31	3	0	73	2243	730	0	1654	15	0	0	1	1	0	
1	2	3	9	14	21	25	26	33	36	12	16	20	22	23	27	28	32	34	35	3	1	26	443	0	0	0	2421	45	3	2	0	0	
4	9	10	12	18	25	30	34	36	37	2	3	5	13	15	17	24	27	29	31	0	2	74	2067	19164	0	2774	1044	16	6	0	1	0	
2	3	5	6	16	20	22	27	28	36	0	7	8	9	18	19	29	31	34	39	2	3	102	0	1367	0	24801	4613	0	3	1	2	0	
3	4	7	8	10	14	15	25	28	29	1	9	12	21	24	26	27	30	33	35	3	0	88	2098	5999	2363	665	1200	12	0	1	1	0	
2	5	6	9	12	17	18	19	26	36	3	4	10	11	21	22	25	27	33	35	3	1	38	533	23598	0	62735	531	217	0	0	1	0	
8	11	16	19	22	23	28	30	31	32	15	17	20	21	24	27	33	34	37	38	3	2	79	136	0	0	0	9	541	0	2	1	0	
1	10	20	25	27	32	33	34	35	36	0	2	6	7	11	16	21	26	28	37	0	3	21	256	0	1082	588	551	9	2	1	1	0	
2	5	8	9	14	24	33	37	38	39	3	4	6	18	19	22	23	25	29	36	2	0	64	3431	74019	0	1901	0	90	3	1	1	0	
0	6	11	12	16	18	20	27	31	39	2	3	9	17	21	25	29	32	35	37	0	1	74	312	0	565	395	520	0	30	2	1	0	
0	3	5	20	24	25	30	32	33	36	1	8	9	12	15	16	23	26	27	28	3	2	28	1003	918	771	5841	12	17	31	0	0	0	
0	1	4	8	17	19	22	23	24	36	5	7	10	18	26	28	29	30	33	39	0	3	81	0	42557	0	0	406	0	4	2	1	0	
1	5	11	20	21	24	28	33	34	35	0	2	10	14	16	18	19	23	36	39	2	0	85	1103	309	11154	349	0	34	4	1	1	0	
6	7	8	19	23	27	29	30	36	39	1	9	10	12	13	20	22	25	31	35	2	1	60	315	249	0	648	127	0	5	2	2	0	
7	8	15	18	21	23	26	27	34	36	1	2	3	4	10	12	13	28	29	35	3	2	42	314	0	50975	0	16	87	7	3	1	0	
9	10	13	18	20	21	25	30	33	37	0	4	5	11	14	19	26	28	29	39	2	3	92	440	562	1385	0	0	443	6	0	1	0	
2	3	9	15	16	20	21	28	32	35	7	8	12	13	14	17	19	25	29	39	0	0	95	1027	374	0	5211	0	5	1	2	0	0	
0	7	10	11	14	19	29	30	36	37	2	5	9	23	28	32	33	34	35	39	3	1	105	0	57529	0	1050	12	12	6	0	1	0	
7	11	16	18	20	22	23	24	28	34	0	1	4	8	9	10	12	31	33	35	2	2	62	522	523	0	29405	1434	114	7	0	1	0	
