Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	6	15	22	23	29	30	37	38	39	0	1	4	9	17	19	26	31	33	36	1	0	39	2325	2214	1820	760	0	28	3	1	1	0	
1	5	8	12	24	26	28	35	37	39	0	4	13	16	18	21	23	25	33	34	2	1	67	274	8781	0	19608	3775	85	3	2	0	0	
0	1	14	18	29	30	33	34	36	38	4	11	12	16	20	21	31	32	37	39	3	2	93	728	0	94199	0	3151	27	6	0	2	0	
8	9	10	14	15	23	27	28	30	34	1	5	6	16	21	25	32	36	37	38	1	3	36	362	648	1023	769	0	0	11	3	0	0	
1	5	7	11	14	17	18	27	37	39	0	2	3	4	8	10	21	32	36	38	3	0	58	1848	22319	590	0	15	0	3	0	1	0	
7	8	9	10	11	13	14	30	34	38	1	6	15	16	17	18	25	27	32	37	3	1	45	303	2637	900	663	1822	6	5	2	0	0	
0	4	6	9	15	18	20	24	25	33	7	10	12	13	16	23	28	32	34	35	3	2	46	0	60128	1453	519	1161	22	0	0	1	0	
0	4	12	15	18	22	25	32	37	39	8	9	10	24	28	31	33	34	35	38	2	3	59	188	0	437	10856	0	7	0	7	1	0	
2	4	9	10	18	27	31	32	35	37	8	12	14	15	20	22	28	34	36	38	0	0	54	1838	0	1437	760	441	0	0	3	1	0	
4	6	10	15	17	24	27	31	32	38	0	5	14	18	21	26	28	29	30	36	0	1	37	142	0	298	188	0	65	3	1	0	0	
0	4	10	11	13	19	20	26	29	35	5	9	16	17	18	33	36	37	38	39	2	2	79	0	49339	0	1801	1320	69	0	2	2	0	
1	5	6	9	21	25	26	27	32	34	0	2	8	10	13	23	31	35	37	39	2	3	33	1025	27256	1183	4278	3797	68	6	3	1	0	
4	8	9	13	18	21	23	35	36	37	2	5	12	14	16	20	24	26	31	34	2	0	40	1642	3949	0	459	603	0	17	2	0	0	
6	7	14	15	18	26	30	32	33	39	0	4	5	9	12	16	22	27	35	38	1	1	66	267	3856	0	0	267	0	3	1	1	0	
0	6	7	9	11	20	21	31	32	33	1	3	8	15	18	22	23	28	29	35	3	2	26	0	0	0	0	0	30	4	2	1	0	
5	6	9	13	16	27	28	30	34	35	2	11	17	20	21	22	23	33	37	38	2	3	57	301	126	329	2046	0	14	0	1	0	0	
8	9	18	20	22	23	25	26	33	39	1	4	5	11	14	19	24	29	31	37	1	0	93	2357	0	38938	0	11	0	0	0	1	0	
0	2	5	6	10	13	19	22	31	35	7	11	14	23	24	26	28	29	32	39	0	1	37	0	1784	2976	25610	0	31	13	0	3	0	
4	6	12	16	17	24	26	29	32	34	1	2	8	11	19	21	22	30	36	37	3	2	75	294	4958	216	520	0	60	2	0	1	0	
0	7	9	12	17	19	26	28	30	33	6	8	11	13	14	15	21	24	27	37	1	3	82	166	0	39546	894	0	8	0	2	1	0	
4	8	18	20	22	24	29	30	36	37	3	6	10	13	15	23	26	28	33	34	0	0	57	2528	0	442	436	621	41	5	0	2	0	
4	11	19	21	25	26	30	35	36	37	2	5	6	8	13	15	22	24	31	32	0	1	30	499	240	0	1259	2090	46	4	1	1	0	
