Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	2	16	23	24	25	30	33	38	4	5	7	9	12	15	19	21	31	37	2	0	51	1258	181	0	0	797	8	0	2	0	0	
2	5	8	18	22	28	29	30	34	37	3	4	6	9	10	15	26	31	33	38	3	1	100	305	20607	0	0	15	64	4	2	1	0	
0	3	5	7	9	23	26	27	29	39	2	6	8	12	18	19	21	24	35	37	2	2	77	1372	58451	2319	992	1116	0	12	2	1	0	
1	6	9	14	24	25	31	32	34	38	0	3	5	7	13	19	20	27	36	39	2	3	61	381	560	750	35506	373	0	6	2	1	0	
6	9	10	13	15	16	17	21	27	39	0	8	14	18	24	26	30	34	36	38	3	0	47	3428	28353	254	0	574	0	2	0	1	0	
2	9	13	19	21	22	26	27	29	30	4	6	8	12	20	23	24	32	37	38	2	1	93	312	0	183900	1070	1283	6	6	2	1	0	
1	5	13	15	16	20	29	34	35	39	0	11	18	24	27	28	31	33	36	37	3	2	77	156	0	499	0	15	31	5	2	1	0	
2	3	8	9	13	18	22	29	32	34	5	7	10	11	12	14	15	19	37	39	3	3	51	475	0	1775	26721	2378	0	8	9	1	0	
9	12	13	14	16	18	19	20	30	36	0	6	10	11	17	25	31	34	37	38	3	0	100	4874	46700	18436	0	1465	0	0	4	2	0	
6	8	13	19	20	22	23	24	25	34	4	9	10	11	12	17	33	35	36	38	2	1	48	237	0	252	0	864	38	0	1	1	0	
6	8	9	12	16	22	24	27	34	38	1	7	11	19	20	21	25	28	32	35	3	2	76	308	420	0	1624	1363	0	4	0	1	0	
3	7	9	12	18	23	25	30	36	38	0	1	5	6	8	11	15	17	27	32	2	3	2	342	290	0	49695	6	21	2	2	1	0	
6	7	8	10	11	13	14	21	23	28	1	3	9	12	18	22	25	27	38	39	0	0	67	1335	851	248	0	1008	32	2	1	0	0	
0	2	3	4	5	6	9	21	27	39	7	10	14	15	16	18	20	28	34	37	1	1	41	2974	3607	1833	0	13	556	5	1	1	0	
4	10	12	16	18	21	24	26	31	35	0	1	2	5	9	14	17	28	34	39	3	2	48	0	1165	416	5627	804	0	3	2	1	0	
6	10	14	19	22	26	31	33	34	36	9	11	16	18	20	24	25	30	32	37	3	3	49	0	304	0	2089	681	0	12	1	1	0	
1	6	15	20	21	22	29	32	37	39	2	3	7	9	12	23	27	33	35	38	3	0	90	1883	0	35158	736	8360	225	5	1	0	0	
2	6	7	9	11	12	26	29	30	31	5	8	10	16	18	20	22	24	28	35	0	1	86	353	0	0	955	1373	8	0	2	1	0	
2	3	7	10	11	21	25	33	37	39	1	5	9	14	16	24	27	29	32	38	1	2	85	0	0	759	824	180	0	4	0	1	0	
5	16	21	22	23	24	25	26	28	33	3	6	9	11	14	20	31	34	37	39	3	3	72	0	0	491	681	680	0	2	1	1	0	
0	7	11	16	17	24	30	31	32	36	3	10	13	15	19	20	23	28	29	38	0	0	60	1402	0	221	164	0	25	3	1	1	0	
3	5	7	14	18	19	25	30	33	34	1	9	10	11	16	20	28	29	35	36	0	1	73	162	399	0	600	317	30	0	0	1	0	
2	12	13	14	18	22	26	27	29	36	9	10	11	15	16	17	19	20	21	30	2	2	89	629	0	117517	0	4266	51	11	3	0	0	
0	2	3	4	5	9	13	20	27	35	7	10	16	17	18	21	22	25	31	36	0	3	95	0	3699	3121	63539	0	457	98	2	1	0	
2	6	12	15	20	21	22	23	28	37	0	1	5	13	16	26	30	31	32	35	3	0	21	740	0	992	472	0	4	1	1	1	0	
6	10	14	18	23	28	30	33	34	36	0	1	5	7	8	9	11	13	25	37	3	1	81	237	372	293	0	0	42	12	2	1	0	
5	9	15	16	18	20	21	26	30	32	6	10	17	19	24	28	33	36	37	39	0	2	75	664	0	465	3688	0	4	1	0	0	0	
3	9	17	22	24	25	31	32	37	38	4	6	7	8	11	16	18	20	26	33	1	3	54	0	40665	2261	760	0	136	10	1	1	0	
0	2	4	6	9	14	17	25	28	31	1	3	10	13	15	24	30	34	37	39	3	0	81	4691	0	0	1966	6427	30	9	1	1	0	
0	5	6	19	24	25	28	29	30	33	7	10	12	15	20	21	26	36	37	38	1	1	77	544	0	54555	0	4906	27	5	2	1	0	
1	3	4	6	13	15	29	35	36	38	2	12	17	18	19	21	28	30	37	39	2	2	62	490	314	337	385	0	43	0	2	1	0	
7	8	10	12	15	18	19	21	23	26	5	9	11	13	16	20	27	29	36	38	1	3	116	904	12757	0	907	425	5	0	1	1	0	
2	7	8	10	14	16	17	32	35	36	4	6	13	23	25	27	28	33	34	37	0	0	39	2488	506	23130	4609	1499	203	0	2	1	0	
2	3	11	21	24	25	28	31	32	34	1	4	9	10	17	20	29	30	35	36	0	1	41	274	10728	0	0	1689	13	3	2	1	0	
10	11	12	13	16	23	26	29	31	35	1	4	9	17	22	24	27	33	34	39	3	2	31	1285	23065	225	1307	866	11	3	2	0	0	
1	4	5	6	14	15	16	20	25	27	2	7	19	21	29	31	32	33	36	39	3	3	75	890	434	2252	693	653	0	15	2	1	0	
0	2	3	8	12	14	26	27	29	33	4	9	10	11	19	22	31	32	37	38	1	0	82	2129	0	0	1006	340	26	0	2	0	0	
