Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	5	7	10	18	25	33	36	37	39	3	8	11	13	23	26	29	30	31	38	3	0	82	1724	621	0	21788	1250	45	5	1	0	0	
0	3	4	5	10	13	15	16	22	27	6	8	9	14	19	24	25	30	35	36	1	1	102	762	0	3240	52594	1545	35	2	1	1	0	
1	5	6	10	18	21	22	32	33	39	7	8	13	15	20	25	31	34	35	38	3	2	90	243	351	250	379	0	0	12	2	1	0	
7	9	12	20	24	33	34	36	37	38	6	11	13	16	17	19	22	29	35	39	2	3	58	588	0	0	2509	2486	99	0	2	8	0	
1	2	12	14	17	20	26	32	33	37	7	10	13	16	22	23	25	29	30	36	2	0	63	1054	532	58	0	318	0	5	1	1	0	
1	7	8	11	15	17	22	24	36	38	0	2	4	5	10	21	29	31	35	37	3	1	58	245	0	574	0	15	38	4	2	1	0	
0	4	7	10	21	23	26	30	33	34	3	11	13	14	20	31	32	35	36	37	3	2	41	1233	14654	0	2479	0	16	3	0	1	0	
4	9	15	21	24	25	31	32	36	39	0	3	6	16	19	23	26	27	30	35	1	3	55	387	2288	0	2605	293	0	4	1	1	0	
0	3	12	14	22	23	29	30	38	39	2	6	8	13	15	17	25	31	33	34	3	0	72	2268	0	247	0	1021	25	4	1	1	0	
0	6	8	9	13	17	18	25	29	30	2	7	12	15	19	22	24	27	28	32	1	1	64	0	2806	94683	0	15	8	3	1	1	0	
6	11	12	13	17	19	21	27	29	32	0	2	4	7	10	16	18	23	31	38	1	2	85	349	17916	0	0	938	30	8	2	1	0	
9	14	17	20	25	27	30	32	36	37	0	4	7	12	13	15	19	24	31	35	3	3	57	349	0	0	110617	582	0	3	2	0	0	
1	10	13	14	19	22	25	26	27	28	0	6	7	9	11	15	20	30	37	39	1	0	88	4400	99734	29145	0	2149	500	3	2	1	0	
7	9	16	17	21	24	26	27	30	33	6	11	13	15	19	23	25	29	32	38	1	1	85	1009	0	1019	271	0	14	8	1	0	0	
6	14	23	25	29	30	31	32	35	37	3	8	10	11	12	13	18	22	26	39	2	2	66	552	10973	0	1800	0	48	3	1	1	0	
0	6	18	20	28	29	30	33	37	38	7	13	14	15	17	21	24	26	34	36	2	3	82	0	56047	1246	12935	0	37	12	2	1	0	
5	10	11	17	18	22	27	33	35	37	4	12	15	16	20	21	24	26	32	36	0	0	35	1819	6472	0	816	829	17	2	0	1	0	
0	6	10	17	20	21	25	26	27	35	2	4	7	8	9	11	13	23	24	29	3	1	2	0	108604	1366	0	519	10	1	1	1	0	
2	6	10	15	18	21	23	26	29	38	4	9	12	25	27	30	33	34	35	36	2	2	67	621	16813	0	0	2194	111	2	2	1	0	
0	4	6	7	13	15	16	28	38	39	5	8	14	19	22	23	25	26	29	30	1	3	61	528	358	605	0	15	90	0	3	1	0	
6	13	19	20	21	26	28	29	34	37	2	7	8	11	23	27	30	31	33	38	2	0	93	1612	704	0	159169	15	29	13	1	1	0	
1	3	6	17	24	27	28	31	34	38	0	8	12	13	14	22	23	33	35	37	3	1	28	304	15586	216	3862	0	128	5	2	0	0	
0	1	2	3	4	11	26	32	33	36	5	6	12	14	16	27	28	30	34	35	0	2	42	0	0	381	244	0	0	0	0	0	0	
1	2	4	6	7	23	25	32	35	36	3	8	13	15	16	18	19	20	30	33	0	3	66	1173	2095	7504	4218	16	99	21	1	1	0	
10	13	15	23	24	30	31	36	37	38	0	3	4	16	17	20	21	28	29	39	3	0	113	2292	381	2367	0	1322	20	20	2	1	0	
3	7	9	12	15	19	21	23	26	34	4	5	13	14	17	20	22	30	36	38	2	1	19	300	6136	0	481	635	0	7	2	1	0	
4	9	12	14	18	20	22	24	29	34	2	3	5	6	8	13	21	25	30	39	3	2	45	0	54175	39807	0	2540	0	18	1	1	0	
0	2	3	8	11	19	23	29	38	39	5	6	9	12	13	18	24	27	34	35	3	3	82	143	0	23900	0	402	2	0	1	2	0	
0	3	5	6	10	21	34	35	36	38	4	17	18	19	20	28	29	30	31	33	2	0	79	4292	0	1108	1310	225	0	1	1	0	0	
